PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
3164,61,Don,Bailey,Miami (FL),24,0,76,264,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,61,48,1,50,5,46,1,63,53,36,55,1,1,57
3165,90,Fred,Robinson,Miami (FL),24,0,76,240,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,61,43,1,66,33,44,1,1,1,51,59,1,1,57
3166,95,Chris,Scott,Purdue,24,0,77,260,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,56,62,1,52,26,53,1,1,1,57,63,1,1,57
3167,99,Ben,Thomas,Auburn,24,0,76,280,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,71,62,1,63,23,50,1,1,1,41,60,1,1,58
3168,58,Jack,Squirek,Illinois,26,0,76,230,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,50,61,1,59,32,54,1,1,1,61,64,1,1,55
3169,55,Joe,Kohlbrand,Miami (FL),22,0,76,242,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,63,68,1,58,23,59,1,1,1,61,58,1,1,58
3170,59,Jesse,Penn,Virginia Tech,23,0,75,220,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,64,62,1,53,29,45,1,1,1,56,75,1,1,57
3171,37,Chris,Rockins,Oklahoma State,23,0,72,195,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,48,66,1,68,46,53,1,1,1,39,67,1,1,56
3172,23,Rod,McSwain,Clemson,23,0,73,198,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,39,63,1,74,43,46,1,1,1,35,62,1,1,55
3173,47,Paul,Dombroski,Hawaii,29,0,72,185,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,35,65,1,73,43,43,1,1,1,50,79,1,1,56
3174,1,Donald,Igwebuike,Clemson,25,0,69,181,0,0,0,0,0,False,,,0,0,K,K,N/A,0,False,None,,11,40,14,30,9,64,1,1,1,2,75,63,64,57
3175,7,Tony,Zendejas,Nevada-Reno,25,0,68,165,0,0,0,0,0,False,,,0,0,K,K,N/A,0,False,None,,11,40,12,32,7,60,1,1,1,10,87,65,66,57
3176,12,Jess,Atkinson,Maryland,24,0,69,165,0,0,0,0,0,False,,,0,0,K,K,N/A,0,False,None,,24,42,12,27,2,51,1,1,1,6,82,79,62,56
3177,70,Dan,Benish,Clemson,24,0,77,273,14,14,45,10,1985,False,,,250000,3,DT,DT,ATL,0,False,None,,68,56,1,59,35,57,1,1,1,55,53,1,1,60
3178,62,Karl,Morgan,UCLA,24,0,73,255,7,7,45,1,1985,False,,,250000,3,DT,DT,CIN,0,False,None,,72,49,1,58,25,40,1,1,1,55,48,1,1,60
3179,43,Bobby,Fowler,Louisiana Tech,25,0,74,230,0,0,0,0,0,False,,,0,0,FB,FB,N/A,0,False,None,,63,51,1,59,38,52,1,44,28,28,64,1,1,56
3180,86,Brad,Anderson,Arizona,24,0,74,198,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,25,72,1,65,65,49,1,10,1,21,64,1,1,56
3181,80,Mike,Miller,Tennessee,26,0,71,182,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,26,61,1,60,61,51,1,19,12,25,73,1,1,53
3182,88,Buster,Rhymes,Oklahoma,23,0,74,217,3,0,0,0,0,False,,,2070000,3,WR,WR,HOU,0,False,None,,33,61,1,68,76,43,1,15,6,28,79,1,1,59
3183,86,Mike,Akiu,Hawaii,23,0,69,182,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,24,77,1,63,64,49,1,20,2,22,75,1,1,56
3184,81,Frank,Lockett,Nebraska,28,0,72,200,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,21,70,1,67,63,56,1,11,9,20,69,1,1,55
3185,47,David,Rackley,Texas Southern,24,0,69,172,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,27,66,1,72,64,42,1,17,17,28,64,1,1,56
3186,87,Cliff,Benson,Purdue,24,0,76,238,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,51,50,1,57,65,50,1,32,27,36,63,1,1,54
3187,89,Mike,McCloskey,Penn State,24,0,77,244,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,41,50,1,72,67,60,1,44,32,35,65,1,1,56
3188,49,Allama,Matthews,Vanderbilt,24,0,75,230,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,44,54,1,58,70,41,1,45,27,39,72,1,1,56
3189,71,Dale,Hellestrae,SMU,23,0,77,282,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,78,38,1,43,10,61,1,60,55,26,54,1,1,56
3190,77,Tom,Jelesky,Purdue,25,0,78,275,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,70,43,1,40,10,49,1,67,58,37,55,1,1,56
3191,76,Eric,Moran,Washington,25,0,77,285,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,63,37,1,49,2,55,1,59,62,31,59,1,1,56
3192,69,Sid,Abramowitz,Air Force,25,0,78,280,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,73,47,1,47,12,49,1,65,56,23,61,1,1,56
3193,76,Kevin,Belcher,Wisconsin,24,0,78,310,0,0,0,0,0,False,,,0,0,T,T,N/A,0,False,None,,73,38,1,45,10,63,1,59,54,22,51,1,1,55
3194,71,Dave,Lindstrom,Boston University,31,0,78,255,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,61,55,1,51,27,47,1,1,1,54,57,1,1,54
3195,63,Martin,Moss,UCLA,27,0,76,250,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,59,60,1,56,21,44,1,1,1,57,49,1,1,56
3196,55,Mike,Reichenbach,East Stroudsburg,24,0,74,235,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,53,61,1,61,41,47,1,1,1,62,70,1,1,56
3197,51,Mark,Brown,Purdue,24,0,74,230,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,53,64,1,59,42,48,1,1,1,62,61,1,1,56
3198,53,Jay,Brophy,Miami (FL),25,0,75,233,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,59,55,1,58,38,56,1,1,1,62,68,1,1,56
3199,55,Curtis,Weathers,Mississippi,29,0,77,224,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,52,63,1,57,34,57,1,1,1,58,59,1,1,55
3200,95,Jeff,Paine,Texas A&M,24,0,74,224,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,48,66,1,55,34,56,1,1,1,54,71,1,1,56
3201,56,Lamonte,Hunley,Arizona,22,0,74,240,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,57,57,1,65,25,48,1,1,1,61,71,1,1,56
3202,55,Derrie,Nelson,Nebraska,27,0,74,236,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,57,63,1,52,27,41,1,1,1,68,62,1,1,55
3203,47,Greg,Williams,Mississippi State,26,0,71,185,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,50,66,1,63,42,45,1,1,1,44,74,1,1,55
3204,23,Chris,Brown,Notre Dame,23,0,72,200,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,35,73,1,64,46,50,1,1,1,44,78,1,1,54
3205,37,Larry,Flowers,Texas Tech,27,0,73,190,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,27,72,1,64,41,45,1,1,1,36,68,1,1,54
3206,4,Mike,Saxon,San Diego State,23,0,75,205,0,0,0,0,0,False,,,0,0,P,P,N/A,0,False,None,,15,28,13,38,20,49,1,1,1,11,77,76,64,56
3207,5,Jimmy,Colquitt,Tennessee,22,0,76,209,0,0,0,0,0,False,,,0,0,P,P,N/A,0,False,None,,13,39,11,40,15,54,1,1,1,8,75,62,73,55
3208,75,Dean,Hamel,Tulsa,24,0,75,279,8,8,47,9,1985,False,,,250000,2,DT,DT,PRO,0,False,None,,71,50,1,52,33,49,1,1,1,52,53,1,1,57
3209,94,Charles,Martin,West Alabama,26,0,76,280,3,3,47,17,1985,False,,,250000,1,DT,DT,HOU,0,False,None,,69,45,1,61,28,50,1,1,1,50,65,1,1,57
3210,99,George,Little,Iowa,22,0,76,278,8,8,46,10,1985,False,,,250000,3,DT,DT,PRO,0,False,None,,64,53,1,62,23,41,1,1,1,51,53,1,1,57
3211,72,Dave,Puzzuoli,Pittsburgh,24,0,75,260,16,16,47,14,1985,False,,,250000,3,DT,DT,PHI,0,False,None,,68,45,1,57,23,48,1,1,1,50,66,1,1,57
3212,68,Steve,Baack,Oregon,25,0,76,264,16,16,48,5,1985,False,,,250000,3,DT,DT,PHI,0,False,None,,74,44,1,46,18,50,1,1,1,47,49,1,1,58
3213,69,Dwaine,Morris,La-Lafayette,22,0,74,260,6,6,45,15,1985,False,,,250000,1,DT,DT,WIN,0,False,None,,68,39,1,47,24,43,1,1,1,46,52,1,1,57
3214,95,Tony,Degrate,Texas,23,0,76,280,9,9,47,7,1985,False,,,250000,3,DT,DT,LON,0,False,None,,75,38,1,46,35,43,1,1,1,50,56,1,1,57
3215,83,Tim,Moffett,Mississippi,23,0,74,180,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,24,61,1,64,72,54,1,10,16,29,73,1,1,55
3216,86,Jimmy,Teal,Texas A&M,23,0,70,170,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,25,61,1,74,60,46,1,18,5,25,71,1,1,55
3217,88,Vince,Heflin,Central State (OH),26,0,72,185,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,25,68,1,63,66,42,1,15,8,26,73,1,1,55
3218,88,Chy,Davidson,Rhode Island,26,0,71,175,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,32,60,1,61,73,53,1,9,2,14,64,1,1,55
3219,84,Jay,Carroll,Minnesota,24,0,76,230,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,43,51,1,66,63,55,1,31,41,26,70,1,1,55
3220,80,K.D.,Dunn,Clemson,22,0,75,235,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,49,52,1,62,57,54,1,41,32,34,70,1,1,54
3221,77,Kenneth,Sims,Texas,26,0,77,272,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,59,65,1,53,30,43,1,1,1,49,56,1,1,53
3222,79,Dee,Hardison,North Carolina,29,0,76,274,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,62,57,1,53,35,52,1,1,1,49,60,1,1,54
3223,72,Andrew,Provence,South Carolina,24,0,75,265,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,62,48,1,51,31,42,1,1,1,58,50,1,1,55
3224,52,Ken,Woodard,Tuskegee,25,0,73,218,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,51,56,1,66,32,55,1,1,1,60,68,1,1,53
3225,52,Robin,Sendlein,Texas,27,0,75,225,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,49,50,1,56,31,50,1,1,1,64,65,1,1,52
3226,96,Johnny,Taylor,Hawaii,24,0,76,237,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,51,64,1,61,37,56,1,1,1,58,72,1,1,52
3227,45,Robert,Sowell,Howard,24,0,71,175,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,44,59,1,63,44,44,1,1,1,61,70,1,1,55
3228,36,Don,Anderson,Purdue,22,0,70,196,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,47,57,1,64,46,42,1,1,1,46,80,1,1,52
3229,23,Chuck,Clanton,Auburn,23,0,71,192,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,44,59,1,68,51,42,1,1,1,50,72,1,1,56
3230,66,Mark,Catano,Valdosta State,23,0,75,265,5,5,48,13,1985,False,,,250000,3,DT,DT,BUF,0,False,None,,61,49,1,48,25,45,1,1,1,60,64,1,1,56
3231,91,Tony,Chickillo,Miami (FL),25,0,75,262,1,1,50,3,1985,False,,,250000,3,DT,DT,KC,0,False,None,,64,49,1,51,19,48,1,1,1,58,58,1,1,56
3232,75,George,Achica,USC,25,0,77,260,15,15,51,3,1985,False,,,250000,1,DT,DT,SF,0,False,None,,70,52,1,60,22,53,1,1,1,49,51,1,1,57
3233,81,James,Maness,TCU,22,0,73,174,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,23,68,1,63,68,60,1,15,17,18,65,1,1,55
3234,84,Rob,Rubick,Grand Valley State,25,0,75,232,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,46,52,1,60,65,44,1,43,38,39,62,1,1,54
3235,87,John,Goode,Youngstown State,23,0,74,233,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,58,53,1,62,57,49,1,38,40,37,65,1,1,54
3236,76,Steve,Clark,Utah,25,0,76,255,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,62,42,1,43,5,54,1,60,52,34,50,1,1,53
3237,93,Thomas,Strauthers,Jackson State,24,0,76,262,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,65,46,1,47,33,46,1,1,1,46,54,1,1,48
3238,68,Randy,Edwards,Alabama,24,0,76,264,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,55,48,1,60,28,50,1,1,1,43,61,1,1,53
3239,51,Jeff,Jackson,Auburn,24,0,73,235,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,51,63,1,52,27,51,1,1,1,63,69,1,1,53
3240,90,Bob,Kohrs,Arizona State,27,0,75,240,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,49,53,1,65,36,47,1,1,1,56,62,1,1,49
3241,92,Tom,Briehl,Stanford,23,0,75,247,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,55,49,1,58,31,45,1,1,1,64,62,1,1,55
3242,54,Alex,Moyer,Northwestern,22,0,73,221,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,54,55,1,58,34,54,1,1,1,60,70,1,1,54
3243,20,Wayne,Davis,Indiana State,22,0,71,175,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,32,62,1,65,36,42,1,1,1,34,69,1,1,53
3244,28,Roger,Jackson,Bethune-Cookman,26,0,72,186,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,39,66,1,60,42,43,1,1,1,52,62,1,1,52
3245,25,John,Simmons,SMU,27,0,71,192,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,36,63,1,59,42,47,1,1,1,54,62,1,1,51
3246,7,Jeff,Gossett,Eastern Illinois,28,0,74,200,0,0,0,0,0,False,,,0,0,P,P,N/A,0,False,None,,22,32,12,46,16,43,1,1,1,10,71,64,69,54
3247,11,Lee,Johnson,BYU,24,0,74,200,0,0,0,0,0,False,,,0,0,P,P,N/A,0,False,None,,29,42,9,42,17,44,1,1,1,3,73,69,68,54
3248,1,Chris,Norman,South Carolina,23,0,74,198,0,0,0,0,0,False,,,0,0,P,P,N/A,0,False,None,,16,30,17,48,13,47,1,1,1,10,73,64,73,55
3249,63,Manu,Tuiasosopo,UCLA,28,0,75,255,10,10,51,18,1985,False,,,250000,3,DT,DT,GB,0,False,None,,66,45,1,48,28,50,1,1,1,54,58,1,1,55
3250,95,Tom,Baldwin,Tulsa,24,0,76,274,10,10,52,1,1985,False,,,250000,2,DT,DT,GB,0,False,None,,69,43,1,44,26,46,1,1,1,45,56,1,1,55
3251,84,Mike,Holston,Morgan State,27,0,75,189,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,35,59,1,61,61,54,1,8,5,24,67,1,1,53
3252,85,Mark,Witte,North Texas,26,0,75,236,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,44,61,1,59,58,55,1,44,25,22,68,1,1,51
3253,89,Keli,McGregor,Colorado State,22,0,78,250,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,51,51,1,64,55,59,1,31,34,28,71,1,1,53
3254,76,Glen,Collins,Mississippi State,26,0,78,265,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,63,56,1,51,18,44,1,1,1,46,59,1,1,52
3255,66,Booker,Reese,Bethune-Cookman,26,0,72,260,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,67,44,1,48,32,48,1,1,1,49,50,1,1,51
3256,70,Henry,Waechter,Nebraska,26,0,77,270,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,61,43,1,58,20,36,1,1,1,40,49,1,1,50
3257,91,Mack,Moore,Texas A&M,26,0,76,258,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,56,57,1,55,22,40,1,1,1,54,52,1,1,53
3258,79,Dean,Prater,Oklahoma State,27,0,77,225,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,65,53,1,51,16,54,1,1,1,43,60,1,1,53
3259,75,Roy,Harris,Florida,24,0,74,264,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,60,45,1,51,25,50,1,1,1,55,48,1,1,53
3260,71,Mark,Studaway,Tennessee,25,0,75,273,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,53,54,1,59,17,40,1,1,1,54,49,1,1,53
3261,59,Craig,Bingham,Syracuse,26,0,74,218,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,49,50,1,65,40,56,1,1,1,55,61,1,1,49
3262,37,Rod,Kush,Nebraska-Omaha,29,0,72,188,0,0,0,0,0,False,,,0,0,CB,CB,N/A,1985,False,None,,31,69,1,64,40,46,1,1,1,43,73,1,1,54
3263,25,Daniel,Hunter,Henderson State,23,0,71,178,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,31,62,1,63,40,49,1,1,1,44,59,1,1,53
3264,99,Joe,Drake,Arizona,22,0,74,290,12,12,52,8,1985,False,,,250000,3,DT,DT,DET,0,False,None,,68,45,1,55,20,39,1,1,1,46,61,1,1,54
3265,99,Darryl,Sims,Wisconsin,24,0,75,278,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,61,55,1,50,22,50,1,1,1,49,55,1,1,52
3266,91,Byron,Smith,California,23,0,77,278,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,64,61,1,48,16,40,1,1,1,50,58,1,1,51
3267,50,Eric,Wilson,Maryland,23,0,73,247,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,51,65,1,54,33,50,1,1,1,57,74,1,1,51
3268,96,June,James,Texas,23,0,73,218,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,53,57,1,63,25,49,1,1,1,57,69,1,1,52
3269,92,Ronnie,Washington,La-Monroe,22,0,73,245,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,51,62,1,54,36,44,1,1,1,61,66,1,1,52
3270,47,Leonard,Coleman,Vanderbilt,23,0,74,203,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,28,68,1,61,43,41,1,1,1,39,69,1,1,52
3271,45,James,Davis,Southern,28,0,72,193,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,36,61,1,67,50,38,1,1,1,28,58,1,1,51
3272,97,David,Ponder,Florida State,23,0,75,248,13,13,52,11,1985,False,,,250000,1,DT,DT,MIN,0,False,None,,65,45,1,47,21,38,1,1,1,54,55,1,1,55
3273,89,Mark,Lewis,Texas A&M,24,0,74,239,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,52,49,1,56,58,55,1,39,30,25,61,1,1,50
3274,93,Earl,Wilson,Kentucky,27,0,76,276,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,64,46,1,50,31,41,1,1,1,52,48,1,1,50
3275,71,Chris,Lindstrom,Boston University,25,0,79,260,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,69,52,1,47,29,49,1,1,1,43,55,1,1,51
3276,65,Hal,Stephens,East Carolina,24,0,76,252,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,64,43,1,57,35,37,1,1,1,44,53,1,1,50
3277,94,Frank,Bush,North Carolina State,22,0,73,218,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,48,56,1,52,26,43,1,1,1,62,57,1,1,50
3278,22,Sherman,Cocroft,San Jose State,24,0,73,195,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,39,60,1,65,42,48,1,1,1,28,66,1,1,50
3279,39,Ronnie,Burgess,Wake Forest,22,0,71,174,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,37,61,1,63,53,40,1,1,1,27,66,1,1,50
3280,4,John,Kidd,Northwestern,24,0,75,210,0,0,0,0,0,False,,,0,0,P,P,N/A,0,False,None,,25,28,15,44,6,42,1,1,1,2,75,62,59,49
3281,66,Leon,Evans,Miami (FL),24,0,77,282,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,56,48,1,53,28,50,1,1,1,47,59,1,1,47
3282,94,Scott,Virkus,Purdue,26,0,77,260,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,56,45,1,53,28,38,1,1,1,42,64,1,1,45
3283,98,Mitch,Willis,SMU,23,0,80,278,13,13,53,8,1985,False,,,250000,1,DT,DT,MIN,0,False,None,,60,49,1,54,27,54,1,1,1,49,56,1,1,51
3284,33,Eddie,George,Ohio State,23,0,75,235,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,66,75,30,94,56,68,24,24,25,42,91,1,4,83
3285,80,Terry,Glenn,Ohio State,22,0,71,195,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,34,76,1,83,78,60,1,28,13,18,72,1,1,73
3286,66,La'Roi,Glover,San Diego State,22,0,74,285,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,94,67,1,66,46,53,9,10,1,72,67,5,8,83
3287,54,Randall,Godfrey,Georgia,23,0,74,245,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,79,67,1,84,39,53,1,1,1,80,71,1,1,79
3288,58,Jeff,Gooch,Austin Peay State,22,0,71,226,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,70,66,1,70,33,65,1,1,1,67,72,1,1,67
3289,87,Hunter,Goodwin,Texas A&M,24,0,77,268,0,0,0,0,0,False,,,0,0,TE,TE,N/A,0,False,None,,47,53,1,57,72,43,1,34,27,30,71,1,1,56
3290,57,Aaron,Graham,Nebraska,23,0,76,301,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,85,52,1,45,17,69,1,79,65,28,66,1,1,74
3291,28,Roger,Graham,New Haven,24,0,71,217,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,48,55,5,59,60,55,4,18,28,13,64,1,1,59
3292,65,Paul,Grasmanis,Notre Dame,22,0,75,298,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,81,48,1,51,29,53,1,1,1,52,60,1,1,68
3293,25,Oscar,Gray,Arkansas,24,0,73,255,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,55,74,11,77,50,48,18,28,16,24,69,1,1,69
3294,20,Scott,Greene,Michigan State,24,0,71,240,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,50,62,10,76,44,39,3,17,15,25,77,1,1,62
3295,25,Marrio,Grier,Clemson,25,0,70,229,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,57,74,20,63,46,53,14,17,21,21,75,1,1,61
3296,56,Mike,Gruttadauria,Central Florida,24,0,75,280,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,72,38,1,49,12,67,1,75,73,45,68,1,1,73
3297,80,Terry,Guess,Gardner-Webb,22,0,72,200,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,40,63,1,72,62,54,1,25,12,25,78,1,1,67
3298,83,Henry,Bailey,UNLV,23,0,68,176,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,34,68,1,61,78,58,1,18,15,25,76,1,1,60
3299,72,Mike,Halapin,Pittsburgh,23,0,76,294,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,74,41,1,58,34,51,1,1,1,51,62,1,1,61
3300,40,Tim,Hall,Robert Morris,22,0,71,218,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,54,70,10,63,44,40,8,17,13,20,78,1,1,57
3301,72,Bobby,Hamilton,Southern Miss,25,0,77,280,0,0,0,0,0,False,,,0,0,DE,DE,N/A,0,False,None,,77,54,1,76,37,64,1,1,1,56,65,1,1,71
3302,27,Conrad,Hamilton,Eastern New Mexico,22,0,70,195,0,0,0,0,0,False,,,0,0,SS,SS,N/A,0,False,None,,48,69,1,76,44,47,1,1,1,66,84,1,1,69
3303,79,Norman,Hand,Mississippi,24,0,75,310,0,0,0,0,0,False,,,0,0,DT,DT,N/A,0,False,None,,78,54,1,55,33,48,1,1,1,56,61,1,1,72
3304,52,Ben,Hanks,Florida,25,0,74,223,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,59,53,1,62,38,48,1,1,1,62,73,1,1,64
3305,69,Tim,Hanshaw,BYU,26,0,77,300,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,68,38,1,37,3,59,1,65,62,27,64,1,1,60
3306,73,Steve,Hardin,Oregon,25,0,79,334,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,68,37,1,50,1,51,1,65,53,23,54,1,1,56
3307,58,Kevin,Hardy,Illinois,23,0,76,259,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,72,71,1,81,55,54,1,1,1,79,78,1,5,75
3308,57,Anthony,Harris,Auburn,23,0,73,231,0,0,0,0,0,False,,,0,0,LB,LB,N/A,0,False,None,,49,68,1,70,36,43,1,1,1,62,64,1,1,62
3309,35,Derrick,Harris,Miami (FL),24,0,72,253,0,0,0,0,0,False,,,0,0,RB,RB,N/A,0,False,None,,48,65,15,63,45,50,4,25,15,30,68,1,1,56
3310,84,Mark,Harris,Southern Utah,26,0,76,201,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,40,73,1,74,62,45,1,23,1,21,78,1,1,60
3311,31,Walt,Harris,Mississippi State,22,0,71,192,0,0,0,0,0,False,,,0,0,CB,CB,N/A,0,False,None,,48,76,1,72,63,52,1,1,1,52,67,1,1,68
3312,77,Chris,Harrison,Virginia,24,0,75,290,0,0,0,0,0,False,,,0,0,G,G,N/A,0,False,None,,79,40,1,46,7,57,1,59,56,26,52,1,1,58
3313,83,Marvin,Harrison,Syracuse,24,0,72,175,0,0,0,0,0,False,,,0,0,WR,WR,N/A,0,False,None,,45,90,1,89,93,75,1,37,26,40,89,1,1,94
3314,54,Jeff,Hartings,Penn State,24,0,75,301,0,0,0,0,0,False,,,0,0,C,C,N/A,0,False,None,,76,53,1,58,17,66,1,70,71,48,68,1,1,76
