PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,isOffense,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
9821,87,Blake,Spence,Oregon,23,0,76,249,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,50,50,1,68,58,47,1,31,30,37,67,1,1,64
9822,84,Todd,Frain,Nebraska,24,0,74,240,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,51,49,1,60,59,46,1,42,28,36,62,1,1,63
9823,82,Eric,Kattus,Michigan,23,0,77,240,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,41,61,1,70,56,44,1,40,26,24,61,1,1,63
9824,84,Mike,Waters,San Diego State,24,0,74,228,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,45,49,1,68,56,52,1,33,37,30,70,1,1,63
9825,87,Gary,Wilkins,Georgia Tech,23,0,73,235,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,48,54,1,63,61,42,1,37,26,24,71,1,1,63
9826,89,Terry,Orr,Texas,25,0,75,231,0,0,0,0,0,True,False,,,0,0,TE,TE,N/A,0,False,None,,50,46,1,59,55,58,1,35,34,34,57,1,1,62
9827,67,Alan,Faneca,LSU,22,0,77,312,1,1,1,8,1990,True,False,,,2125000,4,G,G,NYT,0,False,None,,84,69,7,63,31,68,1,94,73,51,74,10,5,89
9828,79,Tom,Newberry,Wisconsin-LaCrosse,24,0,74,285,11,11,2,1,1990,True,False,,,1275000,3,G,G,CHI,0,False,None,,94,62,1,60,13,79,4,72,82,36,73,5,5,85
9829,64,Nate,Newton,Florida A&M,25,0,75,318,19,19,2,6,1990,True,False,Patella Tendinitis,Probable,1062500,3,G,G,WAS,0,False,None,,88,55,1,51,16,61,1,86,76,43,67,1,4,85
9830,73,Mike,Wahle,Navy,21,0,78,307,6,6,4,1,1990,True,False,,,425000,3,G,G,NYG,0,False,None,,75,50,1,46,20,56,1,82,79,39,78,1,1,80
9831,66,Gene,Hickerson,Mississippi,23,0,75,248,4,4,4,9,1990,True,False,,,425000,3,G,G,OAK,0,False,None,,80,48,1,50,20,70,1,85,71,44,75,1,1,82
9832,64,Mark,Dixon,Virginia,28,0,76,295,20,20,7,3,1990,True,False,,,200000,2,G,G,SD,0,False,None,,77,42,1,39,10,64,1,79,72,44,57,1,1,77
9833,71,Raleigh,Roundtree,South Carolina State,23,0,76,295,2,2,6,19,1990,True,False,,,200000,2,G,G,MIA,0,False,None,,85,53,1,54,16,66,1,68,73,33,59,1,1,77
9834,74,Tom,Toth,Western Michigan,24,0,77,279,10,0,0,0,0,True,False,,,490000,1,G,G,IND,0,False,None,,81,49,1,50,5,70,1,68,74,43,57,1,1,77
9835,65,Ray,Brown,Arkansas State,24,0,77,318,10,10,5,20,1990,True,False,,,200000,2,G,G,IND,0,False,None,,85,47,1,57,4,64,1,73,64,33,55,1,1,77
9836,77,Mike,Michalske,Penn State,24,0,72,210,5,5,3,18,1990,True,False,,,637500,3,G,G,BUF,0,False,None,,85,60,1,61,20,65,1,82,65,75,80,1,1,81
9837,67,Mike,Goff,Iowa,22,0,77,306,14,14,4,10,1990,True,False,,,425000,3,G,G,ATL,0,False,None,,80,45,1,56,11,59,1,78,80,48,57,1,1,81
9838,76,Derek,Kennard,Nevada-Reno,24,0,75,285,4,0,0,0,0,True,False,,,490000,1,G,G,OAK,0,False,None,,76,54,1,47,15,56,1,76,68,34,58,1,1,76
9839,68,Jim,Dombrowski,Virginia,23,0,77,300,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,69,37,1,39,16,56,1,77,64,47,62,1,1,72
9840,75,Benji,Olson,Washington,23,0,76,320,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,71,49,1,47,11,60,1,79,61,36,74,1,1,74
9841,71,John,Rienstra,Temple,23,0,77,273,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,69,40,1,48,19,56,1,75,67,29,64,1,1,73
9842,64,Brent,Smith,Mississippi State,25,0,77,305,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,75,42,1,53,4,55,1,73,65,31,70,1,1,73
9843,78,Larry,Williams,Notre Dame,23,0,77,292,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,83,51,1,41,16,58,1,77,56,29,70,1,1,73
9844,66,Mark,Adickes,Baylor,25,0,76,278,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,76,37,1,39,7,64,1,67,70,45,64,1,1,72
9845,73,Joe,Andruzzi,Southern Connecticut State,23,0,75,312,19,19,5,6,1990,True,False,,,200000,2,G,G,WAS,0,False,None,,81,40,1,40,19,66,1,82,78,32,58,1,1,80
9846,74,Chris,Liwienski,Indiana,23,0,77,325,13,13,7,17,1990,True,False,,,200000,2,G,G,MIN,0,False,None,,75,41,1,40,9,64,1,73,77,32,70,1,1,76
9847,77,Reggie,Singletary,North Carolina State,22,0,75,279,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,84,40,1,38,5,61,1,65,66,40,55,1,1,71
9848,75,Dave,Fiore,Hofstra,24,0,76,293,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,83,44,1,41,13,66,1,61,64,39,67,1,1,70
9849,60,Bob,Hallen,Kent State,23,0,75,305,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,75,51,1,50,13,65,1,66,60,27,57,1,1,71
9850,63,Waverly,Jackson,Virginia Tech,26,0,74,315,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,67,43,1,50,7,69,1,69,58,30,62,1,1,70
9851,63,Damian,Johnson,Kansas State,24,0,77,290,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,81,39,1,40,11,55,1,67,64,30,58,1,1,70
9852,66,Scott,Barrows,West Virginia,23,0,74,278,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,69,38,1,32,1,60,1,75,61,22,62,1,1,70
9853,69,Mo,Collins,Florida,22,0,76,325,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,72,38,1,36,15,66,1,67,66,36,65,1,1,70
9854,71,Jerome,Daniels,Northeastern,24,0,77,350,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,77,42,1,37,11,57,1,73,55,23,46,1,1,70
9855,68,Kendyl,Jacox,Kansas State,23,0,74,330,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,73,47,1,49,17,64,1,66,59,41,67,1,1,70
9856,72,Pat,Saindon,Vanderbilt,25,0,75,273,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,70,49,1,44,3,53,1,68,68,34,63,1,1,71
9857,74,Todd,Washington,Virginia Tech,22,0,75,310,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,78,40,1,36,9,63,1,66,59,36,52,1,1,69
9858,62,Jason,Whittle,Southwest Missouri State,23,0,76,305,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,71,43,1,54,13,54,1,64,61,39,62,1,1,68
9859,61,Chuck,Commiskey,Mississippi,28,0,76,290,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,71,43,1,37,1,62,1,63,61,35,48,1,1,67
9860,61,Chris,Banks,Kansas,25,0,73,300,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,73,36,1,32,11,57,1,69,54,34,56,1,1,66
9861,66,Scott,Shaw,Michigan State,24,0,75,303,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,77,38,1,33,5,63,1,65,58,26,50,1,1,68
9862,63,Michael,Durrette,Ferrum,29,0,76,280,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,74,40,1,45,11,56,1,56,58,23,49,1,1,64
9863,60,Mike,Haight,Iowa,24,0,76,281,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,69,40,1,53,8,53,1,63,56,30,51,1,1,66
9864,65,Tom,Neville,Fresno State,25,0,77,300,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,76,38,1,45,1,53,1,61,58,28,60,1,1,66
9865,63,Curt,DiGiacomo,Arizona,23,0,76,270,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,64,34,1,34,2,62,1,60,66,25,61,1,1,65
9866,66,Nick,Haden,Penn State,24,0,74,270,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,78,34,1,32,11,48,1,63,55,26,52,1,1,64
9867,64,Mike,Ruether,Texas,24,0,76,279,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,78,48,1,39,13,48,1,60,58,36,52,1,1,65
9868,76,Jeff,Wiska,Michigan State,27,0,75,265,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,61,31,1,45,14,52,1,64,60,25,45,1,1,64
9869,63,Brian,Jozwiak,West Virginia,23,0,77,304,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,68,37,1,47,12,60,1,59,53,33,49,1,1,64
9870,68,Ruben,Mendoza,Wayne State (NE),23,0,76,290,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,63,39,1,40,7,52,1,59,63,29,58,1,1,63
9871,64,Chris,Riehm,Ohio State,25,0,78,275,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,62,45,1,39,11,48,1,62,61,26,57,1,1,64
9872,60,Ron,Tilton,Florida,23,0,76,250,0,0,0,0,0,True,False,,,0,0,G,G,N/A,0,False,None,,76,47,1,34,7,48,1,62,55,33,52,1,1,64
9873,61,Gary,Zimmerman,Oregon,25,0,78,294,3,3,1,13,1990,True,False,,,1700000,4,G,G,GB,0,False,None,,83,56,1,62,29,81,4,86,84,46,79,1,2,87
9874,68,Flozell,Adams,Michigan State,23,0,79,335,12,1,2,8,1990,True,False,,,1062500,3,G,G,DET,0,False,None,,81,67,3,58,23,75,1,82,79,38,73,3,1,83
9875,75,Tra,Thomas,Florida State,24,0,79,349,9,9,4,11,1990,True,False,,,425000,3,T,T,LON,0,False,None,,95,53,1,65,19,77,1,72,70,36,78,1,1,82
9876,66,Kyle,Turley,San Diego State,23,0,77,309,6,6,3,7,1990,True,False,,,637500,3,T,T,NYG,0,False,None,,91,59,1,59,3,59,1,81,72,29,72,1,1,82
9877,69,Will,Wolford,Vanderbilt,22,0,77,294,13,13,3,17,1990,True,False,,,637500,3,T,T,MIN,0,False,None,,84,48,1,61,21,73,2,90,64,48,74,1,1,81
9878,66,Jason,Fabini,Cincinnati,24,0,79,304,16,16,6,11,1990,True,False,,,200000,2,FB,FB,TB,0,False,None,,80,47,1,60,7,56,1,76,76,35,67,1,1,93
9879,60,Ron,Mattes,Virginia,23,0,78,309,12,12,6,15,1990,True,False,,,200000,2,T,T,DET,0,False,None,,83,54,1,47,18,61,1,80,74,39,65,1,1,79
9880,68,Todd,Weiner,Kansas State,23,0,76,297,19,19,7,6,1990,True,False,,,200000,2,T,T,WAS,0,False,None,,71,53,1,53,10,73,1,68,79,35,78,1,1,79
9881,67,Steve,Wallace,Auburn,22,0,76,285,10,10,6,20,1990,True,False,,,200000,2,T,T,IND,0,False,None,,88,43,1,54,20,71,1,71,67,43,74,1,1,77
9882,68,Oliver,Ross,Iowa State,24,0,77,317,1,0,0,0,0,True,False,,,490000,1,T,T,NYT,0,False,None,,84,46,1,43,13,71,1,73,66,41,65,1,1,75
9883,70,Irv,Eatman,UCLA,25,0,79,293,9,9,3,9,1990,True,False,,,637500,3,T,T,LON,0,False,None,,83,47,1,40,24,56,1,84,74,34,73,1,1,79
9884,64,Alan,Veingrad,Texas A&M-Commerce,23,0,77,277,4,0,0,0,0,True,False,,,490000,1,T,T,OAK,0,False,None,,72,44,1,54,15,60,1,77,66,40,53,1,1,74
9885,70,Matt,Lepsis,Colorado,24,0,76,290,11,0,0,0,0,True,False,,,490000,1,C,C,CHI,0,False,None,,83,58,1,39,18,68,1,72,63,28,59,1,1,72
9886,65,Ephraim,Salaam,San Diego State,22,0,79,295,15,15,5,14,1990,True,False,,,200000,2,T,T,SF,0,False,None,,78,58,1,54,24,59,1,76,76,44,53,1,1,79
9887,74,Barry,Stokes,Eastern Michigan,25,0,76,310,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,80,43,1,43,6,67,1,64,71,36,66,1,1,73
9888,66,Victor,Riley,Auburn,24,0,77,328,9,0,0,0,0,True,False,,,490000,1,T,T,LON,0,False,None,,69,49,1,41,5,60,1,76,69,48,64,1,1,73
9889,75,Chris,Ruhman,Texas A&M,24,0,77,321,18,0,0,0,0,True,False,,,490000,1,T,T,BAL,0,False,None,,72,45,1,41,8,65,1,66,70,34,51,1,1,72
9890,65,Bob,Brotzki,Syracuse,24,0,77,281,4,0,0,0,0,True,False,,,490000,1,T,T,OAK,0,False,None,,74,45,1,37,4,66,1,69,68,28,51,1,1,71
9891,75,Joe,Conwell,North Carolina,25,0,77,280,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,68,53,1,49,16,58,1,78,56,43,55,1,1,69
9892,69,Matt,Darwin,Texas A&M,23,0,76,268,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,71,39,1,52,11,55,1,69,62,28,61,1,1,69
9893,65,Robert,Hicks,Mississippi State,24,0,79,338,0,0,0,0,0,True,False,,,0,0,T,T,N/A,1990,False,None,,69,50,1,40,4,63,1,70,67,43,70,1,1,71
9894,68,Paul,Blair,Oklahoma State,23,0,76,295,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,76,38,1,44,12,51,1,62,69,25,62,1,1,69
9895,79,Anthony,Clement,La-Lafayette,22,0,80,333,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,72,47,1,44,8,59,1,65,62,33,53,1,1,69
9896,76,Greg,Feasel,Abilene Christian,28,0,79,300,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,76,41,1,30,1,54,1,69,64,34,58,1,1,68
9897,65,J.D.,Maarleveld,Maryland,25,0,78,300,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,64,37,1,43,1,52,1,72,66,35,48,1,1,69
9898,68,Don,Maggs,Tulane,25,0,77,287,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,72,54,1,40,1,66,1,69,61,39,64,1,1,70
9899,76,Curt,Singer,Tennessee,25,0,77,278,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,68,43,1,41,3,48,1,65,70,32,61,1,1,69
9900,62,Mike,Black,Sacramento State,22,0,76,285,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,62,46,1,36,13,60,1,62,70,32,48,1,1,68
9901,65,Allen,DeGraffenreid,Vanderbilt,24,0,76,293,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,64,34,1,47,6,58,1,73,60,36,58,1,1,68
9902,79,Paul,Janus,Northwestern,23,0,76,294,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,70,33,1,42,2,56,1,61,67,39,56,1,1,68
9903,60,Patrick,Mannelly,Duke,23,0,77,265,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,68,38,1,46,14,60,1,71,65,38,55,1,1,71
9904,74,Dan,Remsberg,Abilene Christian,24,0,78,275,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,74,43,1,41,13,51,1,70,61,38,63,1,1,68
9905,66,Rob,Taylor,Northwestern,26,0,78,293,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,66,46,1,42,7,63,1,73,57,34,55,1,1,68
9906,64,Mark,Behning,Nebraska,25,0,78,290,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,70,36,1,44,3,63,1,71,55,22,57,1,1,67
9907,78,Jim,Gilmore,Ohio State,24,0,77,269,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,61,34,1,40,1,58,1,61,67,38,46,1,1,66
9908,70,Chris,Conrad,Fresno State,23,0,78,301,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,67,33,1,41,1,59,1,57,64,38,63,1,1,66
9909,60,James,FitzPatrick,USC,22,0,80,305,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,71,36,1,35,12,58,1,69,60,22,53,1,1,67
9910,62,Jose,Portilla,Arizona,26,0,78,320,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,75,37,1,46,4,61,1,64,53,39,53,1,1,65
9911,76,Greg,Robinson,Nevada-Reno,24,0,77,280,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,66,40,1,39,5,52,1,64,60,31,50,1,1,65
9912,70,Rob,Bohlinger,Wyoming,23,0,80,310,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,63,40,1,40,12,59,1,73,54,35,48,1,1,65
9913,67,Jeff,Walker,Memphis,23,0,76,295,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,74,34,1,31,1,53,1,58,60,26,48,1,1,64
9914,69,Doug,Williams,Kentucky,24,0,77,286,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,67,32,1,34,15,57,1,63,54,34,61,1,1,62
9915,64,Glen,Howe,Southern Miss,25,0,79,295,0,0,0,0,0,True,False,,,0,0,T,T,N/A,0,False,None,,63,38,1,32,11,61,1,62,55,26,47,1,1,62
9916,52,Jim,Ringo,Syracuse,22,0,73,232,16,16,1,10,1990,True,False,,,2125000,4,C,C,TB,0,False,None,,85,63,1,61,20,80,1,87,81,52,79,1,1,88
9917,56,Olin,Kreutz,Washington,21,0,74,292,7,7,1,16,1990,True,False,,,1487500,4,C,C,CIN,0,False,None,,90,46,1,60,30,75,1,87,78,42,66,1,1,87
9918,56,Matt,Birk,Harvard,22,0,76,300,2,2,1,19,1990,True,False,,,1487500,4,C,C,MIA,0,False,None,,92,66,5,49,19,90,4,84,71,45,78,1,1,85
9919,58,Kent,Hull,Mississippi State,25,0,77,284,20,20,3,3,1990,True,False,,,637500,3,C,C,SD,0,False,None,,82,48,1,65,8,72,1,81,82,50,74,1,1,85
9920,59,Steve,McKinney,Texas A&M,23,0,76,300,15,15,3,14,1990,True,False,,,637500,3,C,C,SF,0,False,None,,78,46,1,43,10,69,1,78,80,29,58,1,1,80
9921,54,Gene,Chilton,Texas,22,0,75,281,12,12,4,4,1990,True,False,,,425000,3,C,C,DET,0,False,None,,79,54,1,38,19,58,1,80,74,39,66,1,1,77
9922,53,Mike,Flynn,Maine,24,0,75,305,18,0,0,0,0,True,False,,,490000,1,C,C,BAL,0,False,None,,84,46,1,45,4,62,1,76,71,34,63,1,1,77
9923,53,Casey,Wiegmann,Iowa,25,0,74,285,15,15,7,14,1990,True,False,,,200000,2,C,C,SF,0,False,None,,84,52,1,60,11,62,1,65,72,43,59,1,1,76
9924,58,Larry,Moore,BYU,23,0,75,300,9,0,0,0,0,True,False,,,490000,1,C,C,LON,0,False,None,,72,54,1,54,8,60,1,80,68,40,55,1,1,76
9925,58,John,Wade,Marshall,23,0,77,299,8,8,7,12,1990,True,False,,,200000,2,C,C,SEA,0,False,None,,71,52,1,49,16,69,1,80,58,38,53,1,1,74
9926,58,Jamie,Dukes,Florida State,22,0,73,285,1,1,5,8,1990,True,False,,,200000,2,C,C,NYT,0,False,None,,80,49,1,55,12,64,1,77,72,40,55,1,1,78
9927,50,Mike,Flanagan,UCLA,25,0,77,297,18,0,0,0,0,True,False,,,490000,1,C,C,BAL,0,False,None,,71,52,1,55,8,54,1,76,62,37,70,1,1,73
9928,54,Bill,Lewis,Nebraska,23,0,78,285,4,0,0,0,0,True,False,,,490000,1,C,C,OAK,0,False,None,,70,54,1,42,12,60,1,72,71,39,71,1,1,73
9929,57,Jeff,Mitchell,Florida,24,0,76,300,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,72,37,1,40,11,56,1,76,68,32,66,1,1,72
9930,51,Jay,Pennison,Nicholls State,25,0,73,276,12,0,0,0,0,True,False,,,490000,1,C,C,DET,0,False,None,,77,41,1,39,20,59,1,71,72,44,55,1,1,73
9931,51,Mike,Kiselak,Maryland,31,0,75,295,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,68,54,1,47,8,52,1,74,63,25,57,1,1,70
9932,56,Kevin,Long,Florida State,23,0,77,296,1,0,0,0,0,True,False,,,490000,1,C,C,NYT,0,False,None,,70,39,1,46,11,69,1,76,64,33,64,1,1,73
9933,51,Bill,Cherry,Middle Tenn. State,25,0,76,275,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,73,41,1,43,3,51,1,65,70,34,54,1,1,69
9934,51,Mark,Fischer,Purdue,24,0,75,293,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,70,46,1,40,1,58,1,73,60,37,48,1,1,69
9935,52,Eric,Beverly,Miami (OH),24,0,75,300,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,66,49,1,42,11,68,1,68,58,37,67,1,1,68
9936,52,Jason,Johnson,Kansas State,24,0,75,290,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,63,38,1,35,1,60,1,75,58,34,56,1,1,68
9937,53,Tom,Baugh,Southern Illinois,23,0,75,274,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,72,43,1,36,7,52,1,63,64,29,52,1,1,66
9938,55,Steve,Gordon,California,29,0,75,288,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,78,33,1,49,8,48,1,62,59,26,48,1,1,66
9939,51,Jason,McEndoo,Washington State,23,0,77,307,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,72,33,1,49,1,53,1,62,58,30,61,1,1,66
9940,53,Brian,Johnston,North Carolina,24,0,75,275,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,70,40,1,35,10,58,1,65,59,22,48,1,1,65
9941,59,David,Douglas,Tennessee,23,0,76,280,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,69,34,1,36,1,53,1,64,58,32,59,1,1,64
9942,59,Rod,Payne,Michigan,24,0,76,305,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,67,47,1,34,13,52,1,63,60,24,47,1,1,64
9943,57,Bob,Landsee,Wisconsin,22,0,76,273,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,65,35,1,49,6,59,1,62,52,35,52,1,1,63
9944,55,Leonard,Burton,South Carolina,22,0,75,275,0,0,0,0,0,True,False,,,0,0,C,C,N/A,0,False,None,,64,46,1,40,1,61,1,58,52,24,58,1,1,62
9945,61,Leslie,O'Neal,Oklahoma State,22,0,76,275,7,7,1,9,1990,False,False,,,2125000,4,DE,DE,CIN,0,False,None,,82,73,1,78,35,54,1,1,8,67,77,1,1,88
9946,61,Kenny,Mixon,LSU,23,0,76,271,11,11,2,2,1990,False,False,,,1275000,3,DE,DE,CHI,0,False,None,,72,58,1,75,39,65,1,1,1,70,66,1,1,85
9947,78,William,Fuller,North Carolina,24,0,75,271,18,18,3,2,1990,False,False,Turf Toe,Out (1-2 weeks),637500,3,DE,DE,BAL,0,False,None,,72,64,1,73,28,54,1,1,1,72,74,1,1,84
9948,68,Vonnie,Holliday,North Carolina,23,0,77,290,6,6,3,20,1990,False,False,,,637500,3,DE,DE,NYG,0,False,None,,77,62,1,73,42,53,1,1,1,63,61,1,1,83
9949,75,Clyde,Simmons,Western Carolina,22,0,77,292,12,12,1,15,1990,False,False,,,1700000,4,DE,DE,DET,0,False,None,,85,64,1,75,28,68,1,4,1,70,62,2,1,88
9950,61,Brent,Williams,Toledo,22,0,76,283,1,1,3,8,1990,False,False,,,637500,3,DT,DT,NYT,0,False,None,,78,69,1,72,33,59,1,1,1,63,64,1,1,75
9951,61,Gerald,Robinson,Auburn,23,0,75,262,10,10,6,1,1990,False,False,,,200000,2,DE,DE,IND,0,False,None,,79,58,1,71,33,60,1,1,1,62,57,1,1,81
9952,62,Greg,Spires,Florida State,24,0,73,265,20,20,5,12,1990,False,False,,,200000,2,LB,LB,SD,0,False,None,,78,51,1,69,36,59,1,1,1,66,61,1,1,73
9953,75,Charles,Haley,James Madison,22,0,77,252,20,20,1,3,1990,False,False,,,2550000,4,DE,DE,SD,0,False,None,,90,64,1,78,38,65,1,4,1,77,70,1,1,93
9954,66,Ross,Browner II,Notre Dame,24,0,75,262,1,1,6,8,1990,False,False,,,200000,2,DT,DT,NYT,0,False,None,,73,67,1,65,26,58,1,1,1,64,64,1,1,72
9955,70,Greg,Ellis,North Carolina,23,0,78,271,4,4,7,9,1990,False,False,,,200000,2,DE,DE,OAK,0,False,None,,65,65,1,69,43,52,1,5,3,64,66,5,1,80
9956,70,Larry,Roberts,Alabama,23,0,75,270,17,17,7,4,1990,False,False,,,200000,2,DE,DE,CHC,0,False,None,,74,67,1,68,30,53,1,1,1,63,63,1,1,80
9957,60,Eric,Hicks,Maryland,22,0,78,280,6,0,0,0,0,False,False,,,490000,1,DE,DE,NYG,0,False,None,,67,64,1,60,44,52,1,1,1,66,59,1,1,78
9958,78,Mike,Wise,California-Davis,22,0,79,271,4,0,0,0,0,False,False,,,490000,1,DE,DE,OAK,0,False,None,,77,62,1,58,39,48,1,1,1,65,63,1,1,79
9959,79,Grant,Wistrom,Nebraska,22,0,76,272,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,60,59,1,71,26,62,1,1,1,60,53,1,1,76
9960,79,Eric,Dorsey,Notre Dame,22,0,77,280,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,65,61,1,67,38,51,1,1,1,60,63,1,1,76
9961,73,Jon,Hand,Alabama,23,0,79,300,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,66,56,1,55,42,49,1,1,1,65,62,1,1,75
9962,63,T.J.,Turner,Houston,23,0,76,276,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,68,62,1,66,39,53,1,1,1,50,67,1,1,74
9963,76,Brandon,Whiting,California,22,0,75,285,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,66,49,1,62,33,56,1,1,1,63,61,1,1,75
9964,77,Lorenzo,Bromell,Clemson,23,0,78,260,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,63,60,1,60,27,56,1,1,1,60,52,1,1,73
9965,68,Markus,Koch,Boise State,23,0,77,270,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,71,57,1,52,24,56,1,1,1,64,58,1,1,73
9966,68,Leonard,Little,Tennessee,24,0,75,261,20,20,5,3,1990,False,False,,,200000,2,DE,DE,SD,0,False,None,,70,65,1,69,25,54,1,1,1,73,72,1,1,82
9967,78,Jim,Skow,Nebraska,23,0,75,253,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,75,62,1,63,29,51,1,1,1,50,54,1,1,73
9968,67,Eric,Ogbogu,Maryland,23,0,76,270,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,61,58,1,64,33,45,1,1,1,60,53,1,1,73
9969,67,Leonard,Griffin,Grambling State,24,0,76,268,0,0,0,0,0,False,False,,,0,0,DE,DE,N/A,0,False,None,,62,63,1,56,27,57,1,1,1,59,57,1,1,72
