PlayerID,40yd,Bench,VertJ,BroadJ,3Cone,Shuttle,Wonderlic
8475,5.4,30,28,98,7.48,4.51,5
8476,5.3100000000000005,30,27,97,7.930000000000001,4.87,15
8477,5.36,23,25,97,7.54,4.39,14
8478,5.38,22,25,96,7.5600000000000005,4.87,25
8479,5.24,25,27,101,7.930000000000001,4.7700000000000005,20
8480,5.49,28,26,101,7.5600000000000005,4.51,10
8481,5.4,26,26,105,7.53,4.49,23
8482,5.37,19,27,95,7.7,4.59,8
8483,5.36,24,30,105,7.86,4.57,12
8484,4.86,25,35,104,6.87,4.58,11
8485,4.93,26,35,115,7.0200000000000005,4.49,18
8486,4.92,23,33,110,6.93,4.58,9
8487,4.71,19,38,113,7.15,4.3100000000000005,25
8488,4.95,20,38,112,7.15,4.34,10
8489,4.82,25,35,112,6.8500000000000005,4.48,4
8490,4.78,26,29,111,6.96,4.38,24
8491,4.71,25,33,114,7.04,4.32,20
8492,4.89,17,36,108,7.13,4.24,4
8493,4.8100000000000005,20,32,109,7.0200000000000005,4.28,18
8494,4.76,20,32,116,7.3100000000000005,4.44,22
8495,4.73,23,39,112,7.140000000000001,4.32,17
8496,4.86,24,35,111,7.21,4.11,9
8497,4.88,17,30,117,7.2700000000000005,4.53,16
8498,4.63,19,34.5,112,6.8500000000000005,4.08,25
8499,4.83,22,34,112,7.28,4.3500000000000005,8
8500,4.86,26,37,111,6.9,4.12,27
8501,4.8500000000000005,21,31,113,7.32,4.54,10
8502,4.74,21,36,110,7.33,4.38,4
8503,4.96,25,32,112,7.13,4.48,11
8504,4.9,22,30,111,7.17,4.24,20
8505,4.88,16,36.5,112,7.3,4.39,4
8506,4.76,20,32,116,7.2,4.09,30
8507,4.82,16,32,116,6.86,4.5200000000000005,11
8508,4.73,25,34,118,6.95,4.0600000000000005,17
8509,4.69,21,38.5,116,6.8500000000000005,4.13,8
8510,4.78,19,34,109,7.17,4.0600000000000005,20
8511,4.75,24,29,117,6.92,4.5,17
8512,4.72,25,32,113,6.91,4.41,16
8513,4.73,25,38,116,7.2700000000000005,4.13,14
8514,4.72,16,35,115,7.32,4.12,7
8515,4.88,23,32,113,7.23,4.33,15
8516,4.82,27,29,111,6.98,4.07,18
8517,4.84,23,36,110,6.88,4.26,8
8518,4.86,23,32,110,7.11,4.12,12
8519,4.83,18,33.5,115,7.2700000000000005,4.49,6
8520,4.7700000000000005,24,38,114,6.88,4.47,28
8521,4.71,23,34,108,6.94,4.13,9
8522,4.8,25,33,114,7.01,4.23,18
8523,4.97,25,32,118,7.0600000000000005,4.2700000000000005,6
8524,4.76,24,34,120,7.04,4.49,21
8525,4.62,18,36.5,109,7.25,4.12,17
8526,4.94,17,32,115,7.140000000000001,4.32,18
8527,4.7,23,32,109,6.84,4.4,8
8528,4.84,23,32,110,6.88,4.15,20
8529,4.7,26,38,112,7.2700000000000005,4.46,28
8530,4.94,17,33,112,6.93,4.11,19
8531,4.8,17,26,104,7.0200000000000005,4.29,8
8533,4.65,21,30,114,7.17,4.57,9
8534,4.74,19,28,112,7.05,4.66,24
8535,4.8100000000000005,26,30.5,113,7.13,4.65,11
8536,4.83,19,33,112,6.91,4.4,5
8537,4.87,25,33,103,7.3,4.36,30
8538,4.99,20,32,106,7.07,4.5,39
8539,4.8100000000000005,20,32,111,7.2,4.0600000000000005,17
8540,4.84,21,36,113,7.0200000000000005,4.11,12
8541,4.92,25,28,104,7.25,4.26,22
8542,4.96,20,36,108,7.32,4.53,40
8543,5.1000000000000005,23,31,111,7.29,4.16,9
8545,4.93,25,33,107,7.3,4.24,27
8546,4.89,24,37,105,7.01,4.4,38
8547,4.93,16,35,113,7.33,4.19,29
8548,5.05,18,29,110,6.91,4.2700000000000005,7
8549,4.94,26,28,104,7.03,4.22,9
8550,4.87,23,32,109,6.93,4.2700000000000005,20
8551,4.83,17,31,106,7.17,4.34,40
8552,4.91,26,34,114,6.96,4.29,23
8553,4.8100000000000005,26,34,106,7.04,4.11,20
8554,4.59,17,30,118,6.83,4.08,19
8555,4.51,21,38,114,7.1000000000000005,4.1,4
8556,4.69,13,33,121,7.04,4.23,18
8557,4.49,21,32,122,7,4.3100000000000005,11
8558,4.7,16,30.5,115,7.12,4.09,11
8559,4.45,21,34.5,122,7.05,4.2,22
8560,4.55,19,34,117,6.75,4.14,15
8561,4.66,19,36,118,7,4.14,13
8562,4.7,18,34,123,6.8,4.3500000000000005,9
8563,4.36,17,30.5,125,7.1000000000000005,4.42,26
8564,4.59,15,32,113,6.96,4.33,5
8565,4.8,18,31,112,7.16,4.47,6
8566,4.5600000000000005,20,34,122,7.08,4.41,18
8567,4.65,21,35,119,6.8100000000000005,4.07,4
8568,4.48,18,32,120,7.21,4.17,30
8569,4.43,26,30.5,122,7.13,4.45,17
8570,4.71,21,39,116,7.03,4.13,8
8571,4.5,21,38.5,119,7.09,4.08,19
8572,4.47,16,37,116,7.0200000000000005,4.07,11
8573,4.57,18,30,118,7.12,4.15,12
8574,4.64,20,30,119,6.79,4.32,20
8575,4.66,18,34,121,6.96,4.49,21
8576,4.62,13,37,116,7.2,4.44,22
8577,4.36,21,33.5,124,6.88,4.36,4
8578,4.45,21,37.5,114,7.01,4.43,12
8579,4.49,13,33,123,6.98,4.03,13
8581,4.8,18,35,119,7.07,4.1,13
8582,4.63,15,38,123,6.95,4.04,28
8583,4.5600000000000005,21,31,117,6.79,4.0200000000000005,4
8584,4.73,17,32,124,6.98,4.21,24
8585,4.5200000000000005,24,37,125,6.88,4.4,23
8586,4.59,13,36,124,7.08,4.28,20
8587,4.5600000000000005,20,39.5,118,7.17,4.4,5
8588,4.5600000000000005,17,36,118,6.88,4.01,15
8589,4.73,20,32,121,6.79,4.28,11
8590,4.57,19,39,115,6.75,4.2,4
8591,4.64,13,32,116,7.21,4.17,13
8593,4.55,12,41,114,6.8,4.34,4
8594,5.23,24,23,104,7.68,4.84,10
8595,5.41,29,23,97,7.48,4.5,19
8596,5.28,31,27,105,7.88,4.89,31
8597,5.46,27,23,95,7.82,4.5,27
8598,5.33,23,33,96,7.67,4.39,8
8599,5.5200000000000005,30,32,96,7.65,4.57,17
8601,5.28,30,25,101,7.87,4.58,23
8602,5.33,30,29,100,7.83,4.4,16
8603,5.26,25,27,95,7.58,4.55,30
8604,5.23,22,25.5,95,7.59,4.69,25
8605,5.23,27,29,96,7.6000000000000005,4.4,20
8606,5.45,28,31,105,7.88,4.45,21
8607,5.22,25,33,101,7.7,4.74,13
8608,5.32,29,24,97,7.88,4.64,10
8609,5.34,21,30,95,7.7,4.8500000000000005,27
8610,5.32,29,31,102,7.7700000000000005,4.61,17
8611,5.48,26,25,100,7.7,4.89,4
8612,5.36,23,28,103,7.69,4.8,14
8613,5.45,22,26,105,7.7,4.43,14
8614,5.25,26,28,98,7.58,4.63,5
8615,5.3500000000000005,22,28,101,7.95,4.79,12
8616,5.49,26,25,98,7.5,4.54,10
8618,4.92,21,37,108,7.09,4.24,18
8619,4.88,18,37,114,7.22,4.28,21
8620,4.82,22,29,116,7.26,4.18,8
8621,4.68,20,34.5,115,7.26,4.28,28
8622,4.96,20,34,118,7.07,4.5,25
8623,4.87,19,28,108,7.17,4.37,21
8624,5,25,31,114,6.94,4.15,21
8625,4.88,15,37,118,7.26,4.3,5
8626,4.8,16,36,111,7.140000000000001,4.57,8
8627,5.0200000000000005,17,28,111,6.95,4.29,22
8628,4.97,23,32,113,7.13,4.19,14
8629,4.8,22,29,110,7.3,4.3,13
8630,4.75,15,30,110,6.91,4.33,17
8631,4.93,21,36,108,7.37,4.29,24
8632,4.89,24,30,117,7.15,4.41,9
8633,4.84,22,37,117,7.19,4.3,15
8634,4.94,22,38,115,6.96,4.23,15
8635,4.7700000000000005,15,36,113,7.2700000000000005,4.43,8
8636,4.83,24,38,112,7.25,4.5200000000000005,9
8637,5.05,19,37,115,7.01,4.32,14
8638,4.84,17,29,108,7.38,4.13,4
8639,4.89,20,35,108,7.12,4.36,5
8640,4.84,20,35,117,7.29,4.08,22
8641,4.7,13,32,122,6.94,4.19,9
8642,4.5,8,31,119,6.71,4.33,11
8643,4.6000000000000005,10,34,119,6.890000000000001,4.39,6
8644,4.57,13,33,121,6.99,4.32,26
8646,4.55,16,33,124,7,4.01,25
8647,4.5,17,31.5,123,7.09,4.45,22
8648,4.47,14,39,122,7.09,4.04,7
8649,4.59,14,36.5,125,6.7,4.2,4
8650,4.58,11,41,116,6.640000000000001,4.22,21
8652,4.51,12,33,116,6.65,4.17,6
8653,4.6000000000000005,10,35,116,6.7700000000000005,4.17,25
8654,4.49,8,32,116,7,4.45,19
8655,4.75,11,34,121,7.05,4.12,24
8656,4.29,14,34.5,125,6.96,4.22,39
8657,4.62,14,37.5,124,6.69,4.11,4
8658,4.54,13,33,120,7.17,4.17,11
8659,4.58,16,34,117,7.04,4.21,23
8660,4.51,13,35,126,6.82,4.46,20
8661,4.65,14,39,122,7.04,4.04,14
8662,4.49,8,36,123,6.66,4.16,28
8663,4.72,17,38,123,6.76,4.36,8
8664,4.43,15,40,124,7.04,4.01,12
8665,4.34,9,34.5,116,6.69,4.18,4
8666,4.69,10,41,124,6.91,4.01,17
8667,4.61,11,31,118,7.12,4.47,10
8668,4.66,8,34,119,6.78,4.34,4
8669,4.62,17,33,118,6.94,4.12,4
8670,4.71,12,31,121,7.07,4.48,13
8671,4.64,14,40,119,6.87,4.3100000000000005,19
8672,4.65,8,37,119,7.01,4.05,24
8673,4.63,16,33,114,6.84,4.17,20
8674,4.49,14,31,120,6.74,4.0600000000000005,4
8675,5.34,21,23,96,7.930000000000001,4.53,27
8676,5.24,27,32,100,7.74,4.45,21
8677,5.3500000000000005,28,26,103,7.66,4.53,24
8678,5.28,33,33,107,7.66,4.51,13
8679,4.93,21,31,111,6.96,4.53,4
8680,4.98,24,32,106,7.12,4.13,4
8681,4.98,23,29,105,7.36,4.49,12
8682,4.97,16,36,113,7.11,4.2700000000000005,4
8683,4.96,19,33,114,7.3,4.17,4
8684,4.7700000000000005,21,32,109,6.87,4.32,17
8685,4.65,10,35,123,7,4.23,4
8686,5.45,21,28,105,7.73,4.57,19
8687,4.79,27,29,109,7.0200000000000005,4.5200000000000005,11
8688,4.71,17,32,105,6.96,4.36,4
8689,4.9,19,26,105,7.140000000000001,4.32,6
8690,4.74,20,35,112,7.33,4.24,4
8691,4.79,26,34,107,7.3100000000000005,4.25,7
8692,4.92,21,25,114,7.18,4.68,12
8693,4.93,21,32,113,7.11,4.49,8
8694,4.68,13,37,122,7.0600000000000005,4.37,9
8695,4.98,24,30,108,7.28,4.16,17
8696,4.8500000000000005,25,29,111,7.3,4.61,4
9599,4.92,21,36,112,7.09,4.3,46
9600,4.87,22,33,103,7.36,4.18,21
9601,4.8100000000000005,26,33,106,7.04,4.13,32
9602,5.07,19,31,109,7.05,4.16,40
9603,5.09,18,35,110,7.15,4.28,33
9604,5.11,22,30,110,7.16,4.07,28
9605,5.07,23,33,110,7.36,4.34,38
9606,5.0200000000000005,16,29,113,7.2700000000000005,4.19,25
9607,4.83,17,35,111,7.07,4.12,24
9608,5.11,16,36,104,7.03,4.15,24
9609,4.96,24,31,112,7.34,4.32,34
9610,4.82,25,27,109,7.0600000000000005,4.2700000000000005,26
9611,5.04,18,30,109,7.15,4.2700000000000005,20
9612,4.8500000000000005,20,35,106,7.2700000000000005,4.2700000000000005,22
9613,4.86,22,27,105,6.99,4.33,32
9614,4.98,20,35,105,7.3,4.07,37
9615,5.01,24,29,107,6.86,4.03,22
9616,5.04,19,36,110,7.29,4.13,16
9617,4.83,24,27,110,6.93,4.39,11
9618,4.82,17,31,103,6.93,4.49,27
9619,4.92,20,34,109,7.23,4.29,32
9620,4.8500000000000005,17,31,109,7.2,4.24,38
9621,4.95,20,27,104,7.03,4.0600000000000005,15
9622,5.01,17,37,111,6.96,4.12,34
9623,5.1000000000000005,16,31,106,7.3,4.32,40
9624,4.97,15,28,106,7.23,4.21,10
9625,5.01,23,30,110,7.22,4.16,19
9626,4.58,25,30.5,124,7.12,4.21,16
9627,4.63,15,38,126,7.13,4.48,5
9628,4.64,21,37,118,6.88,4.38,13
9629,4.49,14,38,116,6.91,4.15,9
9630,4.43,16,36.5,126,6.87,4.32,4
9631,4.66,14,37,125,6.97,4.29,19
9632,4.8,19,31,121,7.12,4.49,4
9633,4.74,13,34,116,7.140000000000001,4.49,20
9634,4.62,13,39,120,6.82,4.45,21
9635,4.66,14,30,121,6.83,4.46,15
9636,4.57,21,40,122,7.26,4.17,4
9637,4.5,16,38,114,7.16,4.33,4
9638,4.72,22,40,117,7.24,4.44,4
9639,4.54,16,30.5,115,7.12,4.1,4
9640,4.7700000000000005,19,39,117,6.86,4.4,8
9641,4.76,17,35,114,7.0600000000000005,4.21,4
9642,4.7700000000000005,18,38,115,7.15,4.51,19
9643,4.58,20,39,116,6.97,4.21,17
9644,4.49,23,39,125,7.24,4.5,24
9645,4.45,15,37.5,121,7.0200000000000005,4.36,16
9646,4.54,23,31,120,6.94,4.26,4
9647,4.55,14,32,114,7.13,4.33,4
9648,4.61,21,33,119,6.96,4.13,4
9649,4.48,17,33,115,6.95,4.03,17
9650,4.61,19,30,116,6.91,4.22,13
9651,4.51,18,35.5,119,6.94,4.53,12
9652,4.54,14,34,122,6.79,4.4,4
9653,4.66,20,31,116,7.12,4.3500000000000005,16
9654,4.71,22,35,112,7.23,4.49,20
9655,4.7,23,31,124,7.21,4.5200000000000005,4
9656,4.62,14,38,121,6.79,4.08,4
9657,4.61,15,40,117,7.2,4.3100000000000005,5
9658,4.79,16,38,124,6.78,4.25,17
9659,4.5600000000000005,13,36,117,6.93,4.42,12
9660,4.53,16,31,116,7.04,4.46,13
9661,4.57,13,34,119,7.11,4.2700000000000005,7
9662,4.58,16,35.5,114,7.2,4.48,4
9663,4.69,18,33,113,6.98,4.23,4
9664,4.72,13,31,117,6.74,4.29,4
9665,4.74,21,37,117,6.82,4.51,13
9666,4.64,15,32,122,6.96,4.2,9
9667,4.68,23,31,115,7.140000000000001,4.14,6
9668,4.73,20,39,112,7.09,4.19,15
9669,4.6000000000000005,13,39,117,6.99,4.45,9
9670,4.57,17,39,112,7.01,4.45,15
9671,4.54,19,38,113,7,4.34,18
9672,4.57,22,37,113,6.8100000000000005,4.05,5
9673,4.5200000000000005,21,38,116,6.73,4.36,5
9674,4.67,15,31,121,7.2,4.37,14
9675,4.5600000000000005,21,35,118,7.15,4.44,21
9676,4.66,14,31.5,114,6.76,4.43,10
9677,4.8,19,36,121,7.18,4.07,25
9678,4.57,14,38,114,6.94,4.3100000000000005,20
9679,4.6000000000000005,16,37,117,7.2,4.48,12
9680,4.82,23,32,116,6.74,4.03,18
9681,4.64,14,34,112,7.17,4.15,23
9682,4.6000000000000005,15,39,113,6.75,4.26,4
9683,4.57,13,37,119,6.83,4.55,4
9684,4.58,22,39,123,6.76,4.54,9
9685,4.6000000000000005,19,33,117,7.05,4.08,16
9686,4.61,15,39,114,7.04,4.21,14
9687,4.64,22,33,119,6.99,4.07,13
9688,4.65,21,33,120,7.19,4.43,20
9689,4.69,21,36,123,6.890000000000001,4.14,4
9690,4.66,18,38,121,6.890000000000001,4.29,4
9691,4.65,23,37,112,6.75,4.23,4
9692,4.61,22,39,112,7.01,4.5,11
9693,4.62,22,40,115,7.09,4.3500000000000005,15
9694,4.8100000000000005,17,38,114,6.87,4.1,4
9695,4.71,22,30,106,6.93,4.2,4
9696,4.79,25,28,118,7.3500000000000005,4.29,14
9697,4.65,26,36.5,114,7.3500000000000005,4.26,7
9698,4.65,27,30,113,6.92,4.58,4
9699,4.83,27,33,106,7.0600000000000005,4.47,19
9700,4.78,22,29,106,7.28,4.55,17
9701,4.86,25,36,109,7.140000000000001,4.45,12
9702,4.88,25,37,117,7.32,4.28,6
9703,4.7700000000000005,25,31,115,6.91,4.36,17
9704,4.76,20,32,109,6.97,4.63,7
9705,4.96,24,36,117,7.37,4.24,10
9706,4.75,23,37,107,7.0600000000000005,4.47,19
9707,4.8,19,32,115,7.3100000000000005,4.48,5
9708,4.41,15,40.5,122,6.7,4.24,33
9709,4.51,13,40,117,6.66,4.14,14
9710,4.49,15,36.5,118,7.11,4.0600000000000005,11
9711,4.58,8,39,123,6.8,4.12,8
9712,4.51,17,39.5,117,6.8,4.17,20
9713,4.73,8,35,116,6.76,4.05,7
9714,4.61,8,36.5,125,6.72,4.43,13
9715,4.3100000000000005,13,32.5,124,7.0200000000000005,4.22,17
9716,4.71,11,35,127,7.16,4.07,20
9717,4.69,19,40,119,6.82,4.28,11
9718,4.55,10,32,125,6.96,4.15,18
9719,4.29,11,34.5,126,7.03,4.12,4
9720,4.76,9,37,122,6.91,4.45,25
9721,4.42,14,39.5,121,7.01,4.45,9
9722,4.65,14,32,126,6.7,4.3100000000000005,16
9723,4.66,16,34,120,6.79,4.25,15
9724,4.47,13,31,125,6.91,4.24,17
9725,4.63,13,38,115,6.8,4.2,4
9726,4.74,14,33,124,6.91,4.32,14
9727,4.65,11,38,116,6.73,4.5,7
9728,4.62,17,36,115,7.1000000000000005,4.44,18
9729,4.62,10,38,114,6.73,4.17,12
9730,4.48,16,38,117,6.73,4.25,19
9731,4.57,18,34.5,124,6.8500000000000005,4.29,5
9732,4.62,12,31,118,7,4.34,4
9733,4.63,10,38.5,119,6.91,4.3500000000000005,18
9734,4.5600000000000005,13,32,126,6.69,4.2700000000000005,8
9735,4.75,13,40,117,6.68,4.29,4
9736,4.55,14,41,124,6.72,4.0600000000000005,18
9737,4.6000000000000005,16,40,116,6.72,4.16,10
9738,4.59,9,38,125,6.86,4.22,19
9739,4.67,15,35,121,6.76,4.39,5
9740,4.61,17,33,126,6.890000000000001,4.4,17
9741,4.41,9,40.5,124,6.71,4.37,10
9742,4.48,10,34,117,6.9,4.1,15
9743,4.54,18,40,121,7.13,4.07,20
9744,4.63,14,31.5,125,7.09,4.43,4
9745,4.66,14,31,118,7.04,4.0200000000000005,4
9746,4.64,14,35,121,7.1000000000000005,3.98,4
9747,4.5600000000000005,10,32,122,6.94,4.19,10
9748,4.63,8,36,114,6.71,4.28,15
9749,4.47,17,41,116,7.07,4.08,17
9750,4.51,10,41,122,6.69,4.42,4
9751,4.71,10,36,122,6.97,4.25,10
9752,4.69,11,31,120,6.75,4.45,4
9753,4.51,11,41,116,6.890000000000001,4.36,20
9754,4.53,9,33,121,7.1000000000000005,4.42,10
9755,4.48,14,31,124,7.05,4.12,4
9756,4.66,12,39.5,124,6.7700000000000005,4.38,14
9757,4.7700000000000005,15,37,118,6.9,4.49,24
9758,4.7,16,34,118,6.890000000000001,4.41,9
9759,4.57,15,38,121,6.92,4.5,11
9760,4.65,16,41,116,6.87,4.2700000000000005,20
9761,4.73,18,35,123,6.8100000000000005,4.3,10
9762,4.53,8,34,119,7.15,4.23,16
9763,4.48,14,36,119,7.09,4.28,14
9764,4.51,18,36,120,6.86,4.07,4
9765,4.7700000000000005,16,40,114,7.01,4.25,12
9766,4.67,18,41,118,6.94,4.23,4
9767,4.61,18,38,119,6.84,4.44,18
9768,4.73,9,38,116,6.71,4.46,4
9769,4.58,10,31,121,6.78,4.43,4
9770,4.58,18,37,121,6.86,4.04,25
9771,4.66,9,31,123,6.7700000000000005,4.32,22
9772,4.65,17,41,121,6.98,4.3100000000000005,6
9773,4.66,9,39,124,6.71,4.07,9
9774,4.75,16,41,119,6.69,4.34,16
9775,4.73,10,35,118,7.0600000000000005,4.34,4
9776,4.51,8,37,118,7.15,4.32,4
9777,4.7,13,37,115,6.98,4.29,4
9778,4.59,9,39,119,6.79,4.45,4
9779,4.6000000000000005,9,36,126,6.65,4.37,4
9780,4.51,14,34,126,6.65,4.22,4
9781,4.46,10,33,118,6.65,4.01,4
9782,4.73,14,39,114,6.68,4.04,15
9783,4.69,16,32,116,6.83,4.08,13
9784,4.7,13,32,114,7.0200000000000005,3.98,10
9785,4.71,10,40,118,7.04,4.32,4
9786,4.53,9,34,121,6.7700000000000005,4.3100000000000005,24
9787,4.97,20,32,116,7.19,4.4,22
9788,5,23,35,112,7.23,4.17,9
9789,4.87,22,37,108,7.19,4.47,4
9790,4.79,23,31,110,7.23,4.29,14
9791,5,23,38,111,7.23,4.33,19
9792,4.97,19,32,116,6.92,4.58,9
9793,4.88,15,32,117,7.01,4.58,18
9794,4.82,19,29,109,7.12,4.36,8
9795,4.83,21,28,117,6.9,4.43,17
9796,4.79,19,31,114,7.13,4.3500000000000005,17
9797,5.05,23,32,113,7.28,4.26,20
9798,4.89,22,33,117,7.140000000000001,4.57,18
9799,4.98,25,34,112,7.23,4.49,22
9800,4.78,21,31,109,6.94,4.5,12
9801,4.86,17,32,111,6.92,4.5,11
9802,4.98,23,29,113,7.03,4.5200000000000005,6
9803,4.84,17,37,117,7.03,4.11,17
9804,4.99,21,37,111,6.9,4.37,9
9805,4.88,24,28,109,6.91,4.4,7
9806,4.8,20,38,108,7.3,4.19,15
9807,4.83,23,28,115,7.04,4.5600000000000005,8
9808,5.05,21,33,114,7.140000000000001,4.15,11
9809,5,20,31,108,7.23,4.16,19
9810,5.0200000000000005,24,35,110,7.01,4.5,13
9811,4.7700000000000005,24,30.5,114,7.24,4.16,11
9812,5.05,15,30,113,7.13,4.39,4
9813,4.91,22,35,108,7.3,4.47,11
9814,5,17,37,108,7.09,4.2700000000000005,4
9815,4.83,17,37,118,7.38,4.51,14
9816,4.99,20,31,118,7.07,4.48,23
9817,4.8500000000000005,25,32,108,7.21,4.15,15
9818,4.75,19,32,115,6.91,4.44,9
9819,4.78,22,31,113,7.3,4.36,19
9820,4.89,25,32,112,7.38,4.34,4
9821,4.91,21,36,117,7.38,4.24,7
9822,5.0200000000000005,21,28,114,7.390000000000001,4.44,16
9823,4.8500000000000005,22,30,114,7.140000000000001,4.55,14
9824,4.8500000000000005,24,31,110,7.33,4.53,6
9825,4.78,16,28,116,7.0200000000000005,4.22,16
9826,4.75,23,31,115,7.4,4.28,9
9827,5.2,25,30,103,7.49,4.67,25
9828,5.29,32,27,101,7.71,4.71,37
9829,5.38,32,24,96,7.8100000000000005,4.61,11
9830,5.5,23,27,102,7.5,4.79,24
9831,5.46,25,27,104,7.87,4.41,16
9832,5.24,28,31,100,7.930000000000001,4.67,29
9833,5.48,24,32,103,7.5200000000000005,4.5200000000000005,29
9834,5.44,27,24,101,7.86,4.75,21
9835,5.29,24,31,102,7.82,4.62,13
9836,5.25,27,31,106,7.75,4.65,18
9837,5.4,29,28,105,7.68,4.5600000000000005,7
9838,5.49,28,32,104,7.640000000000001,4.53,6
9839,5.28,27,24,95,7.78,4.76,20
9840,5.3,28,32,98,7.66,4.86,23
9841,5.29,22,32,104,7.65,4.89,7
9842,5.26,22,29,95,7.94,4.76,14
9843,5.37,32,32,103,7.96,4.8500000000000005,12
9844,5.29,22,24,99,7.7,4.5200000000000005,18
9845,5.22,29,33,105,7.75,4.61,27
9846,5.24,23,23,99,7.71,4.45,14
9847,5.37,23,32,102,7.78,4.63,18
9848,5.45,29,23,105,7.7700000000000005,4.48,17
9849,5.26,26,31,104,7.5600000000000005,4.69,24
9850,5.49,24,28,98,7.72,4.39,17
9851,5.24,22,25,98,7.55,4.5200000000000005,12
9852,5.3,27,28,100,7.97,4.7700000000000005,19
9853,5.24,31,32,102,7.72,4.79,14
9854,5.2700000000000005,24,32,96,7.6000000000000005,4.54,20
9855,5.24,28,28,100,7.5200000000000005,4.54,24
9856,5.49,22,26,105,7.95,4.76,8
9857,5.37,26,30,95,7.6000000000000005,4.73,11
9858,5.4,22,23,97,7.88,4.62,7
9859,5.3500000000000005,23,23,103,7.55,4.75,26
9860,5.48,30,31,97,7.98,4.64,24
9861,5.39,21,33,103,7.9,4.58,11
9862,5.49,31,27,97,7.53,4.55,23
9863,5.49,23,24,96,7.74,4.62,24
9864,5.34,28,30,99,7.76,4.59,16
9865,5.24,29,27,96,7.57,4.51,30
9866,5.47,24,26,96,7.9,4.46,16
9867,5.25,22,31,105,7.71,4.54,20
9868,5.26,29,33,100,7.55,4.55,18
9869,5.41,19,24,104,7.59,4.55,27
9870,5.32,26,24,101,7.65,4.48,14
9871,5.33,22,27,95,7.5,4.62,7
9872,5.36,23,30,102,7.68,4.71,9
9873,5.36,26,29,98,7.83,4.7700000000000005,45
9874,5.4,27,30,96,7.95,4.74,28
9875,5.2700000000000005,32,29,97,7.74,4.79,25
9876,5.5200000000000005,32,26,96,7.78,4.66,17
9877,5.43,26,25,98,7.88,4.62,20
9878,5.42,23,24,105,7.72,4.7700000000000005,23
9879,5.5,22,31,105,7.69,4.79,11
9880,5.45,27,33,105,7.73,4.47,28
9881,5.28,31,32,101,7.5200000000000005,4.8500000000000005,13
9882,5.38,23,30,102,7.71,4.44,13
9883,5.5,28,23,99,7.87,4.57,6
9884,5.48,30,31,95,7.87,4.86,18
9885,5.26,29,24,100,7.53,4.82,11
9886,5.29,23,28,95,7.7700000000000005,4.44,20
9887,5.24,22,23,101,7.48,4.46,19
9888,5.25,25,28,104,7.66,4.62,25
9889,5.36,23,30,100,7.49,4.54,16
9890,5.33,23,24,102,7.51,4.44,27
9891,5.3500000000000005,23,24,105,7.55,4.67,14
9892,5.51,26,24,103,7.9,4.49,17
9893,5.51,22,25,99,7.79,4.46,22
9894,5.24,27,28,104,7.76,4.73,15
9895,5.47,21,25,97,7.59,4.75,14
9896,5.22,22,25,99,7.66,4.66,17
9897,5.45,26,23,99,7.66,4.57,13
9898,5.28,24,33,103,7.8500000000000005,4.78,21
9899,5.37,27,31,100,7.890000000000001,4.86,4
9900,5.25,27,26,99,7.72,4.61,12
9901,5.36,23,29,100,7.82,4.43,12
9902,5.33,26,29,105,7.79,4.53,15
9903,5.47,22,29,99,7.5,4.51,20
9904,5.46,26,27,103,7.53,4.4,10
9905,5.23,22,29,104,7.8500000000000005,4.43,11
9906,5.42,21,26,105,7.51,4.51,24
9907,5.41,23,30,102,7.53,4.63,13
9908,5.45,21,23,105,7.95,4.67,18
9909,5.24,29,31,104,7.48,4.82,18
9910,5.5,29,30,104,7.84,4.55,12
9911,5.41,29,28,101,7.96,4.67,20
9912,5.41,19,30,100,7.72,4.41,24
9913,5.24,24,33,102,7.54,4.63,10
9914,5.39,26,31,97,7.62,4.82,9
9915,5.22,26,33,104,7.8,4.45,20
9916,5.29,22,29,102,7.74,4.66,33
9917,5.43,25,30,95,7.73,4.78,24
9918,5.22,32,26,98,7.5600000000000005,4.84,43
9919,5.29,30,31,104,7.7700000000000005,4.63,27
9920,5.34,25,31,99,7.69,4.8100000000000005,17
9921,5.38,31,33,105,7.78,4.86,10
9922,5.51,27,23,98,7.66,4.46,20
9923,5.29,32,32,101,7.91,4.5200000000000005,26
9924,5.26,26,28,104,7.59,4.44,16
9925,5.28,30,25,101,7.7,4.68,29
9926,5.3500000000000005,25,26,101,7.83,4.72,30
9927,5.38,25,24,100,7.91,4.58,18
9928,5.48,27,25,95,7.75,4.54,23
9929,5.2700000000000005,21,28,105,7.79,4.5600000000000005,14
9930,5.5200000000000005,27,33,98,7.6000000000000005,4.76,22
9931,5.5200000000000005,24,27,96,7.96,4.86,9
9932,5.23,20,26,103,7.92,4.51,27
9933,5.51,28,31,101,7.7,4.67,21
9934,5.24,26,25,101,7.75,4.43,21
9935,5.43,23,23,102,7.79,4.39,15
9936,5.39,21,25,104,7.54,4.66,12
9937,5.42,25,26,99,7.74,4.5200000000000005,10
9938,5.44,24,24,101,7.74,4.42,16
9939,5.26,24,29,105,7.5,4.66,16
9940,5.41,23,24,105,7.78,4.39,13
9941,5.49,19,30,95,7.8500000000000005,4.71,16
9942,5.43,23,27,96,7.640000000000001,4.73,7
9943,5.44,21,27,99,7.86,4.86,22
9944,5.37,26,26,99,7.69,4.49,28
