PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,isOffense,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
10084,53,Alonzo,Johnson,Florida,24,1,75,222,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,62,62,1,59,25,55,1,1,1,61,61,1,1,67
10087,59,Byron,Lee,Ohio State,23,1,74,230,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,51,59,1,60,32,52,1,1,1,71,62,1,1,67
10089,56,Shawn,Stuckey,Troy,24,1,72,230,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,52,52,1,64,34,56,1,1,1,67,71,1,1,67
10091,58,Leon,White,BYU,24,1,75,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,52,54,1,55,41,55,1,1,1,72,63,1,1,66
10092,56,Darren,Hambrick,Florida,24,1,73,227,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,57,55,1,58,28,53,1,1,1,64,67,1,1,66
10093,55,Anthony,Henton,Troy,24,1,73,218,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,59,64,1,52,25,41,1,1,1,68,67,1,1,66
10095,54,Ray,Phillips,North Carolina State,23,1,75,243,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,53,57,1,58,34,50,1,1,1,63,69,1,1,64
10096,52,Nate,Wayne,Mississippi,24,1,72,237,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,51,54,1,71,34,48,1,1,1,63,76,1,1,67
10098,58,Rogers,Alexander,Penn State,23,1,75,222,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,64,55,1,57,27,51,1,1,1,58,75,1,1,66
10100,54,Antwaune,Ponds,Syracuse,24,1,74,252,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,47,65,1,64,21,48,1,1,1,65,61,1,1,65
10101,54,Larry,Station,Iowa,24,1,71,227,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,54,52,1,64,34,49,1,1,1,55,56,1,1,64
10102,58,Miles,Turpin,California,23,1,76,230,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,60,50,1,51,23,45,1,1,1,67,71,1,1,64
10106,50,Larry,Kolic,Ohio State,24,1,73,242,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,53,66,1,55,38,50,1,1,1,52,72,1,1,62
10107,56,Ron,Monaco,South Carolina,23,1,73,225,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,55,55,1,58,29,49,1,1,1,59,68,1,1,63
10109,52,Zack,Walz,Dartmouth,23,1,76,228,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,48,63,1,61,37,52,1,1,1,61,65,1,1,64
10111,51,Chester,Burnett,Arizona,24,1,70,230,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,49,48,1,54,24,41,1,1,1,71,67,1,1,63
10113,54,Kevin,O'Neill,Bowling Green,24,1,74,239,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,57,65,1,57,34,48,1,1,1,55,65,1,1,64
10114,59,Aaron,Pearson,Mississippi State,23,1,72,239,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,60,58,1,57,26,48,1,1,1,55,56,1,1,64
10115,57,Spencer,Reid,BYU,23,1,73,247,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,53,48,1,50,33,51,1,1,1,62,70,1,1,61
10116,56,Travian,Smith,Oklahoma,24,1,76,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,50,61,1,61,29,51,1,1,1,57,66,1,1,63
10117,51,Erik,Storz,Boston College,24,1,74,234,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,60,59,1,57,25,41,1,1,1,55,58,1,1,63
10118,59,Ty,Allert,Texas,24,1,74,233,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,53,53,1,53,33,40,1,1,1,61,62,1,1,62
10120,55,Eric,Fairs,Memphis,23,1,75,240,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,46,55,1,68,31,42,1,1,1,55,65,1,1,62
10123,53,Rick,DiBernardo,Notre Dame,23,1,75,230,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,49,48,1,54,25,46,1,1,1,64,67,1,1,60
10126,54,Jude,Waddy,William & Mary,24,1,74,220,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,49,57,1,55,33,53,1,1,1,63,61,1,1,61
10128,57,Kivuusama,Mays,North Carolina,24,1,75,247,0,0,0,0,0,False,False,,,0,0,LB,LB,N/A,0,False,None,,47,56,1,55,25,46,1,1,1,58,73,1,1,60
10129,22,Roger,Wehrli,Missouri,23,1,72,190,4,4,1,5,1990,False,False,,,3000000,3,CB,CB,OAK,0,False,None,,59,87,1,92,68,61,1,1,1,53,85,1,1,93
10130,44,Charles,Woodson,Michigan,23,1,73,200,19,19,1,4,1990,False,False,,,3000000,3,CB,CB,WAS,0,False,None,,48,82,3,90,76,58,1,1,1,56,82,1,10,94
10131,30,Samari,Rolle,Florida State,23,1,72,175,16,16,1,11,1990,False,False,,,2000000,3,CB,CB,TB,0,False,None,,43,76,1,88,64,53,1,1,1,56,70,1,1,87
10132,34,Al,Harris,Texas A&M-Kingsville,25,1,73,185,20,20,2,3,1990,False,False,,,1500000,2,CB,CB,SD,0,False,None,,52,85,1,79,65,46,1,1,1,65,71,1,1,89
10133,34,Eric,Brown,Mississippi State,24,1,73,210,18,18,4,2,1990,False,False,,,500000,2,CB,CB,BAL,0,False,None,,46,78,1,83,53,57,1,1,1,50,68,1,1,83
10134,31,Terry,Fair,Tennessee,23,1,69,185,11,11,2,5,1990,False,False,,,1500000,2,CB,CB,CHI,0,False,None,,47,83,1,88,54,62,1,1,1,54,67,1,1,89
10135,46,Patrick,Surtain,Southern Miss,23,1,71,192,15,15,1,14,1990,False,False,,,2000000,3,CB,CB,SF,0,False,None,,52,85,1,87,53,59,1,1,1,54,85,1,1,88
10136,37,Lewis,Billups,North Alabama,24,1,71,190,0,3,5,18,1990,False,False,,,0,0,CB,CB,N/A,0,False,None,,37,73,1,77,60,55,1,1,1,44,80,1,1,79
10137,31,Perry,Phenix,Southern Miss,25,1,71,210,14,5,7,2,1990,False,False,,,250000,1,CB,CB,ATL,0,False,None,,41,74,1,80,59,44,1,1,1,49,72,1,1,80
10138,23,Damien,Robinson,Iowa,26,1,74,223,9,9,6,7,1990,False,False,,,250000,1,CB,CB,LON,0,False,None,,34,85,1,82,55,44,1,1,1,46,67,1,1,80
10139,29,Barney,Bussey,South Carolina State,25,1,72,215,9,0,0,0,0,False,False,,,250000,1,CB,CB,LON,0,False,None,,49,75,1,79,48,52,1,1,1,47,75,1,1,79
10140,24,Tony,Parrish,Washington,24,1,72,210,20,20,6,3,1990,False,False,,,250000,1,CB,CB,SD,0,False,None,,47,84,1,73,45,62,1,1,1,43,88,1,1,79
10141,38,Deshea,Townsend,Alabama,24,1,70,191,2,2,5,19,1990,False,False,,,250000,1,CB,CB,MIA,0,False,None,,48,78,1,73,59,66,1,1,1,43,63,1,1,81
10142,20,Alvin,Walton,Kansas,23,1,72,180,1,1,7,8,1990,False,False,,,250000,1,CB,CB,NYT,0,False,None,,50,79,1,79,54,54,1,1,1,37,72,1,1,79
10143,33,Tim,McKyer,Texas-Arlington,24,1,72,174,15,15,4,14,1990,False,False,,,500000,2,CB,CB,SF,0,False,None,,54,74,1,86,60,45,1,1,1,51,81,1,1,83
10144,22,Pat,Ballage,Notre Dame,23,1,73,202,1,0,0,0,0,False,False,,,250000,1,CB,CB,NYT,0,False,None,,44,77,1,78,48,49,1,1,1,44,65,1,1,78
10145,44,Todd,Bowles,Temple,24,1,74,203,7,9,4,13,1990,False,False,,,500000,2,FS,FS,CIN,0,False,None,,48,69,1,84,51,60,1,1,1,42,70,1,1,71
10147,48,Carl,Carter,Texas Tech,23,1,71,180,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,38,73,1,71,48,43,1,1,1,36,74,1,1,70
10148,39,Donovin,Darius,Syracuse,24,1,73,225,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,39,69,1,78,43,51,1,1,1,30,84,1,1,71
10151,35,Tebucky,Jones,Syracuse,25,1,74,218,11,11,7,5,1990,False,False,,,250000,1,CB,CB,CHI,0,False,None,,40,76,1,84,47,52,1,1,1,41,82,1,1,79
10152,27,Brian,Kelly,USC,23,1,71,193,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,34,65,1,75,47,49,1,1,1,41,66,1,1,72
10153,35,Allen,Rossum,Notre Dame,24,1,68,178,14,14,3,11,1990,False,False,,,750000,2,CB,CB,ATL,0,False,None,,46,73,1,94,53,45,1,1,1,41,81,1,1,81
10154,25,Terry,Billups,North Carolina,24,1,69,180,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,33,72,1,73,49,38,1,1,1,38,57,1,1,70
10155,25,Robert,Ducksworth,Southern Miss,24,1,71,200,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,41,62,1,76,49,45,1,1,1,36,63,1,1,71
10156,35,Eric,Warfield,Nebraska,23,1,72,200,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,30,82,1,66,52,52,1,1,1,31,71,1,1,71
10158,26,Robert,Williams,North Carolina,22,1,70,177,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,40,68,1,73,44,39,1,1,1,42,58,1,1,70
10160,36,Chris,Sheffield,Albany State (GA),24,1,73,193,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,28,74,1,69,44,50,1,1,1,26,58,1,1,67
10161,25,Shevin,Smith,Florida State,24,1,71,195,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,29,71,1,73,40,51,1,1,1,34,61,1,1,69
10162,45,Kevin,Walker,East Carolina,24,1,71,180,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,40,64,1,71,39,42,1,1,1,44,61,1,1,68
10165,28,Clarence,Love,Toledo,23,1,70,180,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,38,78,1,61,47,40,1,1,1,33,66,1,1,67
10167,31,Joey,Eloms,Indiana,23,1,70,181,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,36,72,1,57,36,49,1,1,1,40,59,1,1,65
10168,25,Cornell,Gowdy,Morgan State,24,1,73,196,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,41,66,1,62,49,48,1,1,1,33,61,1,1,66
10169,31,Kywin,Supernaw,Indiana,24,1,73,206,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,35,64,1,65,42,38,1,1,1,40,60,1,1,65
10171,46,Jason,Simmons,Arizona State,23,1,69,198,0,0,0,0,0,False,False,,,0,0,CB,CB,N/A,0,False,None,,31,62,1,74,36,42,1,1,1,27,66,1,1,63
10173,47,Don,Griffin,Middle Tenn. State,23,1,72,176,13,13,3,4,1990,False,False,,,750000,2,FS,FS,MIN,0,False,None,,48,70,1,84,67,53,1,1,1,71,83,1,1,83
10174,36,Mark,Collins,Cal State-Fullerton,23,1,70,196,2,2,3,19,1990,False,False,,,750000,2,FS,FS,MIA,0,False,None,,66,89,1,79,59,61,1,1,1,67,92,1,1,84
10175,28,Lance,Schulters,Hofstra,24,1,74,202,3,3,3,10,1990,False,False,,,750000,2,SS,SS,GB,0,False,None,,62,81,1,87,54,67,1,1,1,69,73,1,1,80
10176,32,Corey,Chavous,Vanderbilt,23,1,73,205,12,12,3,15,1990,False,False,,,750000,2,CB,CB,DET,0,False,None,,59,65,1,87,56,72,1,1,1,64,76,1,1,87
10177,23,Maurice,Douglass,Kentucky,23,1,71,210,18,18,5,16,1990,False,False,,,250000,1,FS,FS,BAL,0,False,None,,54,72,1,81,57,65,1,1,1,69,83,1,1,81
10178,47,David,Fulcher,Arizona State,23,1,75,236,7,7,2,20,1990,False,False,,,750000,2,FS,FS,CIN,0,False,None,,61,74,1,83,62,50,1,1,1,73,70,1,1,83
10179,37,Robert,Moore,Northwest State (LA),23,1,71,190,10,0,0,0,0,False,False,,,250000,1,FS,FS,IND,0,False,None,,53,76,1,81,55,60,1,1,1,66,75,1,1,80
10180,47,Eddie,Anderson,Fort Valley State,24,1,73,210,3,8,7,13,1990,False,False,,,250000,1,FS,FS,GB,0,False,None,,49,84,1,88,45,59,1,1,1,55,84,1,1,79
10182,49,Bobby,Futrell,Elizabeth City State,24,1,71,190,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,45,66,1,73,57,52,1,1,1,55,64,1,1,71
10184,26,Neal,Guggemos,St. Thomas,23,1,72,187,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,51,73,1,66,50,56,1,1,1,59,66,1,1,71
10186,41,Reyna,Thompson,Baylor,24,1,72,194,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,47,74,1,81,45,52,1,1,1,54,71,1,1,73
10187,48,Manny,Hendrix,Utah,23,1,70,180,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,42,66,1,66,53,61,1,1,1,57,69,1,1,70
10188,38,Pat,Tillman,Arizona State,23,1,71,204,1,1,7,18,1990,False,False,,,250000,1,FS,FS,NYT,0,False,None,,63,67,1,68,51,70,1,1,1,69,68,1,1,76
10190,23,Kevin,Wyatt,Arkansas,23,1,70,199,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,51,64,1,75,40,57,1,1,1,55,75,1,1,70
10193,32,Craig,Swoope,Illinois,23,1,73,205,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,45,74,1,63,44,64,1,1,1,60,73,1,1,69
10195,47,Omar,Brown,North Carolina,24,1,70,200,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,43,61,1,74,52,41,1,1,1,57,66,1,1,69
10196,36,Buddy,Crutchfield,North Carolina Central,23,1,72,196,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,40,70,1,70,42,40,1,1,1,57,72,1,1,68
10197,31,Scott,Frost,Nebraska,24,1,75,218,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,36,62,1,72,48,52,1,1,1,48,76,1,1,67
10198,37,Vestee,Jackson,Washington,24,1,72,189,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,40,69,1,66,51,56,1,1,1,47,66,1,1,66
10200,41,Ed,Berry,Utah State,24,1,70,183,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,44,60,1,67,51,45,1,1,1,55,72,1,1,67
10201,21,Johnny,Holloway,Kansas,24,1,71,181,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,44,58,1,68,50,47,1,1,1,57,63,1,1,67
10205,21,Tawambi,Settles,Duke,23,1,74,194,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,48,57,1,72,40,53,1,1,1,58,68,1,1,66
10206,25,Ricky,Easmon,Florida,24,1,70,158,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,49,58,1,74,41,49,1,1,1,53,78,1,1,66
10207,28,John,Jenkins,Pittsburgh,24,1,72,188,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,46,60,1,74,44,53,1,1,1,41,72,1,1,65
10208,32,Greg,Lasker,Arkansas,23,1,72,200,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,38,67,1,70,48,40,1,1,1,44,71,1,1,65
10209,34,Ramos,McDonald,New Mexico,23,1,71,195,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,41,66,1,64,49,44,1,1,1,44,76,1,1,64
10210,29,Kelvin,Moore,Iowa State,24,1,72,210,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,34,68,1,62,42,53,1,1,1,61,73,1,1,66
10212,37,Eric,Vance,Vanderbilt,24,1,74,215,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,41,69,1,63,45,56,1,1,1,45,64,1,1,65
10214,24,Elbert,Watts,Oklahoma,24,1,73,205,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,51,69,1,63,43,50,1,1,1,44,71,1,1,64
10215,42,Kyle,Morrell,BYU,24,1,73,190,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,40,69,1,59,39,49,1,1,1,59,67,1,1,64
10218,33,Tim,Morrison,North Carolina,24,1,73,195,0,0,0,0,0,False,False,,,0,0,FS,FS,N/A,0,False,None,,49,72,1,60,37,44,1,1,1,55,63,1,1,64
10219,47,Patrick,Hunter,Nevada-Reno,23,1,71,186,19,19,4,7,1990,False,False,,,500000,2,SS,SS,WAS,0,False,None,,71,85,1,66,45,51,1,1,1,71,90,1,1,78
10220,35,Mark,Kelso,William & Mary,24,1,71,181,16,16,3,13,1990,False,False,,,750000,2,SS,SS,TB,0,False,None,,66,79,1,81,47,53,1,1,1,74,80,1,1,80
10221,44,R.W.,McQuarters,Oklahoma State,23,1,70,198,12,12,2,10,1990,False,False,,,1250000,2,CB,CB,DET,0,False,None,,63,78,1,90,63,53,1,1,1,71,85,1,1,93
10222,35,Rod,Jones,SMU,23,1,72,185,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,63,72,1,67,50,50,1,1,1,47,70,1,1,68
10223,30,Ric,Mathias,Wisconsin-LaCrosse,24,1,70,180,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,59,59,1,69,46,49,1,1,1,61,79,1,1,67
10224,42,J.C.,Pearson,Cal Poly-Pomona,24,1,71,187,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,51,72,1,67,41,58,1,1,1,50,69,1,1,66
10226,24,Stefon,Adams,East Carolina,24,1,70,189,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,55,60,1,69,37,47,1,1,1,60,75,1,1,66
10228,27,Dainon,Sidney,Alabama-Birmingham,24,1,72,197,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,57,63,1,71,42,53,1,1,1,44,66,1,1,65
10229,41,Shaun,Williams,UCLA,23,1,74,218,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,47,80,1,63,50,54,1,1,1,48,77,1,1,66
10231,30,Kevin,Williams,Oklahoma State,24,1,72,190,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,52,66,1,65,47,46,1,1,1,52,79,1,1,65
10233,39,Lloyd,Lee,Dartmouth,23,1,73,210,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,55,69,1,60,50,47,1,1,1,48,70,1,1,63
10234,35,Gene,Profit,Yale,23,1,70,168,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,46,69,1,66,44,46,1,1,1,51,66,1,1,64
10235,39,Larry,Griffin,North Carolina,24,1,72,197,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,50,74,1,62,39,38,1,1,1,51,72,1,1,63
10236,49,Damien,Richardson,Arizona State,23,1,73,210,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,48,59,1,61,40,52,1,1,1,57,74,1,1,62
10238,21,Billy,Austin,New Mexico,24,1,70,195,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,47,64,1,63,35,40,1,1,1,57,69,1,1,62
10239,34,Anthony,Bass,Bethune-Cookman,24,1,73,192,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,48,73,1,56,39,37,1,1,1,53,62,1,1,62
10240,24,Lamar,Campbell,Wisconsin,23,1,71,182,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,47,59,1,62,53,45,1,1,1,49,59,1,1,61
10241,28,Tommy,Sims,Tennessee,23,1,72,190,0,0,0,0,0,False,False,,,0,0,SS,SS,N/A,0,False,None,,45,62,1,67,52,51,1,1,1,44,75,1,1,62
10242,10,David,Akers,Louisville,25,1,70,200,18,18,4,15,1990,True,False,,,500000,2,K,K,BAL,0,False,None,,22,30,12,46,8,65,1,1,1,20,86,74,85,74
10243,16,John,Lee,UCLA,23,1,71,182,0,0,0,0,0,True,False,,,0,0,K,K,N/A,0,False,None,,12,25,12,40,9,65,1,1,1,20,88,75,80,71
10244,19,Mike,Vanderjagt,West Virginia,29,1,77,211,11,0,0,0,0,True,False,,,250000,1,K,K,CHI,0,False,None,,10,27,6,42,4,65,1,1,1,18,79,73,88,73
10246,2,Brett,Conway,Penn State,24,1,74,208,0,0,0,0,0,True,False,,,0,0,K,K,N/A,0,False,None,,9,31,16,31,8,46,1,1,1,7,86,69,71,61
10247,11,Wade,Richey,LSU,23,1,75,205,0,0,0,0,0,True,False,,,0,0,K,K,N/A,0,False,None,,14,38,1,25,7,56,1,1,1,11,73,64,68,61
10248,4,Max,Zendejas,Arizona,24,1,71,184,0,0,0,0,0,True,False,,,0,0,K,K,N/A,0,False,None,,21,25,15,43,9,47,1,1,1,4,87,62,69,61
10249,4,John,Teltschik,Texas,23,1,74,212,13,0,0,0,0,True,False,,,250000,1,P,P,MIN,0,False,None,,19,31,11,53,10,59,1,1,1,14,82,80,72,71
10251,10,Evan,Arapostathis,Eastern Illinois,24,1,69,160,0,0,0,0,0,True,False,,,0,0,P,P,N/A,0,False,None,,20,30,12,52,10,48,1,1,1,17,82,71,65,63
10252,5,Lewis,Colbert,Auburn,24,1,71,182,0,0,0,0,0,True,False,,,0,0,P,P,N/A,0,False,None,,28,32,20,47,15,47,1,1,1,5,75,69,66,64
10254,4,Nick,Gallery,Iowa,24,1,76,245,0,0,0,0,0,True,False,,,0,0,P,P,N/A,0,False,None,,25,39,16,48,13,43,1,1,1,16,72,75,63,63
10255,12,Matt,George,Chapman,24,1,71,190,0,0,0,0,0,True,False,,,0,0,P,P,N/A,0,False,None,,11,40,12,41,9,45,1,1,1,10,71,74,65,62
10256,16,Scott,Player,Flager,30,1,73,213,20,0,0,0,0,True,False,,,250000,1,P,P,SD,0,False,None,,19,26,9,39,13,48,1,1,1,15,89,81,73,68
12391,15,Mark,Brunell,Washington,24,0,73,217,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,57,70,84,66,29,84,80,1,1,17,79,1,1,84
12392,22,Bobby,Layne,Texas,22,0,73,201,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,55,65,85,62,30,85,85,1,1,20,65,1,1,85
12393,10,Brad,Johnson,Florida State,26,0,77,226,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,40,67,81,61,19,82,85,1,1,23,85,1,1,82
12394,9,Tommy,Kramer II,Rice,22,0,74,200,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,59,73,82,60,26,72,87,1,1,33,87,1,1,82
12395,7,Clarence,Parker,Duke,25,0,72,178,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,60,80,72,67,60,88,80,35,40,60,68,65,75,82
12396,9,Tony,Rice,Notre Dame,22,0,73,200,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,45,70,78,65,40,86,77,1,1,15,88,1,1,81
12397,3,Elvis,Grbac,Michigan,24,0,77,232,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,38,58,76,57,16,83,82,1,1,19,73,1,1,79
12398,6,Gus,Frerotte,Tulsa,23,0,75,237,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,47,70,85,54,23,71,67,1,1,23,79,1,1,75
12399,4,Trent,Dilfer,Fresno State,22,0,76,225,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,38,53,74,51,20,84,71,1,1,25,81,1,1,75
12400,18,Heath,Shuler,Tennessee,23,0,74,216,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,44,57,80,55,9,74,63,1,1,15,77,1,1,72
12401,19,Glenn,Foley,Boston College,24,0,74,210,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,34,47,74,55,1,70,72,1,1,3,67,1,1,72
12402,14,Perry,Klein,California,23,0,74,218,0,0,0,0,0,True,False,,,0,0,QB,QB,N/A,0,False,None,,47,56,76,53,15,71,66,1,1,6,65,1,1,71
12403,38,Marshall,Faulk,San Diego State,21,0,70,211,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,70,86,24,87,87,70,36,38,39,35,93,1,3,90
12404,46,Charlie,Garner,Tennessee,22,0,70,190,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,66,77,18,89,83,43,10,25,34,29,70,1,1,85
12405,46,Jamal,Anderson,Utah,22,0,71,237,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,60,88,27,84,62,65,15,26,35,32,87,1,1,82
12406,26,Dorsey,Levens,Georgia Tech,24,0,73,230,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,55,85,18,86,70,68,16,39,27,33,71,1,1,84
12407,42,Bam,Morris,Texas Tech,22,0,72,244,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,80,79,18,75,57,56,14,22,33,30,77,1,1,78
12408,28,Errict,Rhett,Florida,24,0,71,210,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,72,70,22,85,59,60,18,29,31,35,75,1,1,80
12409,31,Raymont,Harris,Ohio State,24,0,72,226,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,69,75,9,83,57,50,6,40,38,29,78,1,1,79
12410,24,LeShon,Johnson,Northern Illinois,23,0,72,205,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,55,73,20,90,45,44,3,15,14,28,72,1,1,76
12411,43,Greg,Hill,Texas A&M,22,0,71,207,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,70,80,11,70,58,60,24,30,20,32,78,1,1,75
12412,32,Lamar,Smith,Houston,24,0,71,230,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,59,77,24,78,48,56,15,18,28,34,70,1,1,74
12413,32,Wes,Bender,USC,24,0,70,242,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,60,72,19,79,49,55,8,14,15,28,61,1,1,74
12414,44,Mario,Bates,Arizona State,21,0,73,217,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,56,76,17,75,56,52,9,23,16,13,62,1,1,73
12415,44,Butler,By'not'e,Ohio State,22,0,69,190,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,54,68,14,75,60,49,5,23,27,14,66,1,1,72
12416,37,Yonel,Jourdain,Southern Illinois,23,0,71,204,0,0,0,0,0,True,False,,,0,0,RB,RB,N/A,0,False,None,,54,62,10,79,59,52,4,13,29,17,64,1,1,72
