PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall,,,,,,,,,,,,,,,,,,,,,
2204,45,Leonard,Smith,McNeese State,27,2,71,200,0,12,21,11,1985,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,69,88,1,78,48,60,1,1,1,52,86,1,1,76,,,,,,,,,,,,,,,,,,,,,
2203,37,Mark,Murphy,West Liberty State,29,2,74,200,0,15,21,3,1985,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,64,83,1,81,50,53,1,1,1,51,69,1,1,74,,,,,,,,,,,,,,,,,,,,,
2202,23,Bobby,Butler,Florida State,28,2,71,174,20,17,15,4,1985,FALSE,,,1750000,2,CB,CB,NYJ,0,FALSE,None,1986 NFC Pro Bowl Team,46,75,1,80,65,62,1,1,1,55,64,1,1,76,,,,,,,,,,,,,,,,,,,,,
2201,50,Keith,Browner,USC,25,2,78,245,5,7,21,1,1985,FALSE,,,2000000,1,LB,LB,BUF,0,FALSE,None,,67,71,1,71,36,56,1,1,1,74,67,1,1,76,,,,,,,,,,,,,,,,,,,,,
2200,51,Eddie,Johnson,Louisville,28,2,73,220,0,10,23,18,1985,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,55,69,1,74,47,58,1,1,1,81,76,1,1,76,,,,,,,,,,,,,,,,,,,,,
2199,53,Linden,King,Colorado State,32,2,76,241,0,11,25,2,1985,FALSE,,,0,0,LB,LB,N/A,1987,FALSE,None,1985 NFC Pro Bowl Team,66,73,1,73,45,67,1,1,1,69,86,1,1,72,,,,,,,,,,,,,,,,,,,,,
2198,59,Tom,Howard,Texas Tech,33,2,74,213,0,6,26,4,1985,FALSE,,,0,0,LB,LB,N/A,1987,FALSE,None,,64,65,1,78,36,64,1,1,1,82,65,1,1,75,,,,,,,,,,,,,,,,,,,,,
2197,59,Lance,Mehl,Penn State,29,2,75,235,0,17,21,4,1985,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,71,66,1,73,32,50,1,1,1,74,75,1,1,77,,,,,,,,,,,,,,,,,,,,,
2195,73,Neil,Elshire,Oregon,29,2,78,260,7,7,20,18,1985,FALSE,,,1250000,1,DE,DE,CIN,0,FALSE,None,,66,60,1,63,36,57,1,1,1,64,62,1,1,73,,,,,,,,,,,,,,,,,,,,,
2194,60,Garin,Veris,Stanford,24,2,76,255,17,17,19,4,1985,FALSE,,,1500000,1,DE,DE,WAS,0,FALSE,None,,65,57,1,68,40,47,1,1,1,64,68,1,1,74,,,,,,,,,,,,,,,,,,,,,
2193,76,Ben,Williams,Mississippi,33,2,75,251,5,5,31,6,1985,FALSE,,,750000,1,DE,DE,BUF,0,FALSE,None,,78,70,1,73,33,49,1,1,1,56,75,1,1,74,,,,,,,,,,,,,,,,,,,,,
2192,77,Lyle,Alzado,Yankton,38,2,75,255,0,14,29,10,1985,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,57,65,1,73,24,66,1,1,1,64,70,1,1,70,,,,,,,,,,,,,,,,,,,,,
2191,51,Jim,Hough,Utah State,31,2,74,267,0,3,33,17,1985,FALSE,,,0,0,C,C,N/A,0,FALSE,None,,78,46,1,42,22,58,1,73,73,39,74,1,1,72,,,,,,,,,,,,,,,,,,,,,
2190,64,Bruce,Kozerski,Holy Cross,25,2,76,287,4,4,19,12,1985,FALSE,,,1500000,1,C,C,OAK,0,FALSE,None,,87,55,1,42,22,53,1,81,59,36,72,1,1,74,,,,,,,,,,,,,,,,,,,,,
2189,63,Kirk,Lowdermilk,Ohio State,24,2,75,269,9,9,8,12,1985,FALSE,,,2500000,1,C,C,LON,0,FALSE,None,1985 AFC Pro Bowl Team,86,57,1,47,30,65,1,77,85,32,61,1,1,80,,,,,,,,,,,,,,,,,,,,,
2188,79,Kurt,Becker,Michigan,29,2,77,271,0,10,21,18,1985,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,78,47,1,43,4,57,1,79,78,40,68,1,1,75,,,,,,,,,,,,,,,,,,,,,
2187,68,Rick,Mallory,Washington,27,2,74,265,18,18,18,14,1985,FALSE,,,1500000,2,G,G,BAL,0,FALSE,None,,75,44,1,51,12,60,1,79,76,40,55,1,1,75,,,,,,,,,,,,,,,,,,,,,
2186,68,Rich,Baldinger,Wake Forest,28,2,76,285,5,5,27,6,1985,FALSE,,,1750000,2,G,G,BUF,0,FALSE,None,,70,47,1,47,4,70,1,76,62,45,65,1,1,76,,,,,,,,,,,,,,,,,,,,,
2184,69,R.C.,Thielemann,Arkansas,32,2,76,255,3,3,20,2,1985,FALSE,,,1250000,1,G,G,GB,0,FALSE,None,,69,28,1,41,13,55,1,75,71,46,46,1,1,67,,,,,,,,,,,,,,,,,,,,,
2183,61,Roy,Foster,USC,27,2,76,282,2,2,14,6,1985,FALSE,,,2100000,2,G,G,MIA,0,FALSE,None,1986 AFC Pro Bowl Team,87,41,1,41,18,67,1,76,73,31,64,1,1,76,,,,,,,,,,,,,,,,,,,,,
2182,72,Dave,Huffman,Notre Dame,30,2,78,280,0,7,33,1,1985,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,81,37,1,51,12,71,1,65,61,28,55,1,1,72,,,,,,,,,,,,,,,,,,,,,
2181,64,Broderick,Thompson,Kansas,27,2,77,295,0,18,21,5,1985,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,87,43,1,44,8,63,1,68,79,33,57,1,1,74,,,,,,,,,,,,,,,,,,,,,
2180,79,Brad,Benson,Penn State,32,2,75,262,0,8,33,9,1985,FALSE,,,0,0,T,T,N/A,0,FALSE,None,,87,60,1,50,25,75,1,66,74,38,64,1,1,75,,,,,,,,,,,,,,,,,,,,,
2179,62,Tunch,Ilkin,Indiana State,30,2,75,263,19,15,20,16,1985,FALSE,,,1250000,1,T,T,SEA,0,FALSE,None,,86,52,1,56,3,66,1,76,63,50,55,1,1,70,,,,,,,,,,,,,,,,,,,,,
2178,76,Tim,Irwin,Tennessee,29,2,79,300,11,11,27,2,1985,FALSE,,,1570000,1,T,T,CHI,0,FALSE,None,,84,52,1,48,25,62,1,70,69,35,82,1,1,73,,,,,,,,,,,,,,,,,,,,,
2177,88,Preston,Gothard,Alabama,25,2,76,239,13,13,15,8,1985,FALSE,,,1750000,2,TE,TE,MIN,0,FALSE,None,,64,69,1,79,73,60,1,43,39,30,63,1,1,77,,,,,,,,,,,,,,,,,,,,,
2176,81,Hoby,Brenner,USC,28,2,76,240,2,7,15,1,1985,FALSE,,,1750000,2,TE,TE,MIA,0,FALSE,None,,48,59,1,69,83,60,1,44,53,49,87,1,1,75,,,,,,,,,,,,,,,,,,,,,
2175,87,Charle,Young,USC,36,2,76,234,0,1,24,3,1985,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,,58,54,1,80,76,67,1,42,53,33,61,1,1,69,,,,,,,,,,,,,,,,,,,,,
2174,80,Malcom,Barnwell,Virginia Union,29,2,71,184,0,7,26,18,1985,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,45,83,1,79,69,59,1,28,14,20,86,1,1,78,,,,,,,,,,,,,,,,,,,,,
2173,49,Ricky,Williams,Langston,27,2,73,195,20,17,12,15,1985,FALSE,,,2000000,2,RB,RB,NYJ,0,FALSE,None,,65,81,13,79,60,46,8,17,29,19,68,1,1,74,,,,,,,,,,,,,,,,,,,,,
2172,31,Ken,Jenkins,Bucknell,28,2,68,183,0,9,42,12,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,49,62,9,83,60,46,13,28,15,24,72,1,1,75,,,,,,,,,,,,,,,,,,,,,
2170,25,Rick,Parros,Utah State,29,2,71,200,0,11,43,2,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,60,76,11,83,61,48,10,31,33,23,83,1,1,76,,,,,,,,,,,,,,,,,,,,,
2169,46,Alfred,Anderson,Baylor,26,2,73,219,0,16,40,5,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,61,71,23,81,64,56,8,33,20,26,77,1,1,73,,,,,,,,,,,,,,,,,,,,,
2168,47,Gerald,Willhite,San Jose State,28,2,70,200,0,5,42,13,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,56,81,19,74,55,60,12,28,35,21,74,1,1,74,,,,,,,,,,,,,,,,,,,,,
2166,14,Gary,Hogeboom,Central Michigan,29,2,76,205,15,14,39,10,1985,FALSE,,,270000,2,QB,QB,SF,0,FALSE,None,,49,54,68,49,16,82,80,1,1,19,74,1,1,75,,,,,,,,,,,,,,,,,,,,,
2165,30,Larry,Moriarty,Notre Dame,29,2,73,240,0,7,23,1,1985,FALSE,,,0,0,FB,FB,N/A,0,FALSE,None,,67,52,1,64,55,57,1,51,44,30,73,1,1,78,,,,,,,,,,,,,,,,,,,,,
2164,89,Greg,Hawthorne,Baylor,31,2,74,228,0,18,24,14,1985,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,43,72,1,74,80,55,1,15,23,24,76,1,1,74,,,,,,,,,,,,,,,,,,,,,
2163,83,Calvin,Sweeney,California-Riverside,32,2,74,190,17,17,31,4,1985,FALSE,,,750000,1,WR,WR,WAS,0,FALSE,None,,30,75,1,76,73,54,1,30,9,31,84,1,1,74,,,,,,,,,,,,,,,,,,,,,
2162,58,Steve,Busick,USC,29,2,76,227,13,13,19,8,1985,FALSE,,,1500000,1,DE,DE,MIN,0,FALSE,None,,65,77,1,74,32,50,1,1,1,69,80,1,1,76,,,,,,,,,,,,,,,,,,,,,
2161,58,Mel,Owens,Michigan,29,2,74,224,7,7,16,18,1985,FALSE,,,1750000,1,LB,LB,CIN,0,FALSE,None,,75,57,1,72,41,53,1,1,1,68,77,1,1,73,,,,,,,,,,,,,,,,,,,,,
2159,78,Elois,Grooms,Tennessee Tech,34,2,76,249,5,5,22,13,1985,FALSE,,,1000000,1,DT,DT,BUF,0,FALSE,None,,72,47,1,40,32,48,1,1,1,59,49,1,1,67,,,,,,,,,,,,,,,,,,,,,
2158,88,Sammy,White,Grambling State,33,2,71,190,8,8,27,9,1985,FALSE,,,2000000,1,WR,WR,PRO,0,FALSE,None,,46,67,1,70,73,69,1,20,5,31,76,1,1,72,,,,,,,,,,,,,,,,,,,,,
2156,4,Joe,Ferguson,Arkansas,37,2,73,195,0,2,39,13,1985,FALSE,,,0,0,QB,QB,N/A,1987,FALSE,None,,53,67,85,59,29,72,75,4,5,21,90,1,1,72,,,,,,,,,,,,,,,,,,,,,
2155,14,Frank,Reich,Maryland,26,2,76,210,18,18,20,14,1985,FALSE,,,1250000,1,QB,QB,BAL,0,FALSE,None,,53,53,76,51,6,85,79,1,1,14,72,1,1,76,,,,,,,,,,,,,,,,,,,,,
2154,21,Fred,Marion,Miami (FL),28,2,74,192,0,13,17,8,1985,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,,68,74,1,82,62,61,1,1,1,66,75,1,1,78,,,,,,,,,,,,,,,,,,,,,
2153,84,Steve,Tasker,Northwestern,25,2,69,185,5,4,13,12,1985,FALSE,,,2000000,1,WR,WR,BUF,0,FALSE,None,,42,81,1,87,77,64,1,18,5,18,75,1,1,77,,,,,,,,,,,,,,,,,,,,,
2152,23,Richard,Johnson,Wisconsin,24,2,73,195,2,2,11,13,1985,FALSE,,,2362500,3,FS,FS,MIA,0,FALSE,None,1985 AFC Pro Bowl Team|1986 AFC Pro Bowl Team,65,79,1,73,56,61,1,1,1,54,86,1,1,77,,,,,,,,,,,,,,,,,,,,,
2151,83,Steve,Jordan,Brown,26,2,75,236,0,15,6,16,1985,FALSE,,,0,0,TE,TE,N/A,0,FALSE,None,1985 NFC Pro Bowl Team|1986 NFC Pro Bowl Team,56,67,3,77,82,65,1,62,54,52,68,1,1,77,,,,,,,,,,,,,,,,,,,,,
2150,3,Rich,Karlis,Cincinnati,28,2,72,180,6,6,17,15,1985,FALSE,,,2100000,3,K,K,NYG,0,FALSE,None,,25,35,19,35,15,64,1,1,1,11,85,77,87,76,,,,,,,,,,,,,,,,,,,,,
2149,26,William,Frizzell,North Carolina Central,25,2,75,203,0,17,17,4,1985,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,51,70,1,76,51,49,1,1,1,61,81,1,1,75,,,,,,,,,,,,,,,,,,,,,
2148,29,Keith,Simpson,Memphis,31,2,73,195,0,11,17,2,1985,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,1985 NFC Pro Bowl Team,47,74,1,84,53,55,1,1,1,63,75,1,1,73,,,,,,,,,,,,,,,,,,,,,
2147,23,Benny,Perrin,Alabama,28,2,74,178,12,12,18,8,1985,FALSE,,,1500000,2,FS,FS,DET,0,FALSE,None,,40,79,1,80,60,61,1,1,1,65,85,1,1,80,,,,,,,,,,,,,,,,,,,,,
2145,25,Nesby,Glasgow,Washington,30,2,70,185,14,14,18,9,1985,FALSE,,,1500000,2,SS,SS,ATL,0,FALSE,None,,60,68,1,78,55,59,1,1,1,52,85,1,1,75,,,,,,,,,,,,,,,,,,,,,
2144,27,Mike,Richardson,Arizona State,26,2,72,187,7,7,13,1,1985,FALSE,,,2000000,1,CB,CB,CIN,0,FALSE,None,,40,71,1,84,63,53,1,1,1,44,71,1,1,78,,,,,,,,,,,,,,,,,,,,,
2143,37,Lester,Hayes,Texas A&M,32,2,72,200,0,9,11,7,1985,FALSE,,,0,0,CB,CB,N/A,1987,FALSE,None,,50,78,1,90,53,51,1,1,3,41,76,1,1,74,,,,,,,,,,,,,,,,,,,,,
2142,91,Johnny,Meads,Nicholls State,26,2,74,231,6,6,16,4,1985,FALSE,,,1750000,1,LB,LB,NYG,0,FALSE,None,,61,71,1,71,43,56,1,1,1,69,81,1,1,74,,,,,,,,,,,,,,,,,,,,,
2141,53,Mike,Douglass,Arizona State,32,2,72,220,0,8,17,9,1985,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,,58,64,1,70,32,55,1,1,1,79,72,1,1,75,,,,,,,,,,,,,,,,,,,,,
2140,77,Gary,Jeter,USC,32,2,76,259,0,5,21,6,1985,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,69,57,1,64,22,52,1,1,1,55,63,1,1,70,,,,,,,,,,,,,,,,,,,,,
2139,99,Lee,Williams,Bethune-Cookman,25,2,78,269,2,2,10,6,1985,FALSE,,,2250000,1,DE,DE,MIA,0,FALSE,None,,76,63,1,72,39,45,1,1,1,51,66,1,1,75,,,,,,,,,,,,,,,,,,,,,
2138,73,Simon,Fletcher,Houston,25,2,77,240,2,2,16,6,1985,FALSE,,,1750000,1,DE,DE,MIA,0,FALSE,None,,69,57,1,77,24,57,1,1,1,70,74,1,1,75,,,,,,,,,,,,,,,,,,,,,
2137,73,Mike,Hartenstine,Penn State,34,2,75,251,0,13,24,11,1985,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,76,72,1,64,46,49,2,3,1,62,82,1,1,78,,,,,,,,,,,,,,,,,,,,,
2136,74,Al,Baker,Colorado State,31,2,78,265,19,8,15,9,1985,FALSE,,,1750000,2,DE,DE,SEA,0,FALSE,None,,73,57,1,54,38,63,1,1,1,73,77,4,1,70,,,,,,,,,,,,,,,,,,,,,
2135,71,Charles,Mann,Nevada-Reno,26,2,78,268,0,15,9,3,1985,FALSE,,,0,0,DE,DE,N/A,0,FALSE,None,,74,75,3,71,50,60,1,3,1,53,74,1,1,77,,,,,,,,,,,,,,,,,,,,,
2133,58,Pete,Brock,Colorado,33,2,77,267,20,8,31,9,1985,FALSE,,,750000,1,C,C,NYJ,0,FALSE,None,,69,35,1,48,6,68,1,73,63,34,54,1,1,71,,,,,,,,,,,,,,,,,,,,,
2132,53,Ray,Donaldson,Georgia,29,2,75,311,19,15,22,16,1985,FALSE,,,1000000,1,C,C,SEA,0,FALSE,None,,81,60,5,46,10,73,1,75,70,36,76,1,1,74,,,,,,,,,,,,,,,,,,,,,
2131,73,Charley,Hannah,Alabama,32,2,77,260,1,1,22,3,1985,FALSE,,,1000000,1,G,G,KC,0,FALSE,None,,69,46,1,44,16,68,1,78,59,44,64,1,1,75,,,,,,,,,,,,,,,,,,,,,
2130,69,Tom,Thayer,Notre Dame,26,2,76,271,16,16,10,5,1985,FALSE,,,2250000,1,G,G,TB,0,FALSE,None,,83,42,1,45,12,67,1,85,70,48,70,1,1,76,,,,,,,,,,,,,,,,,,,,,
2129,75,Ronnie,Lee,Baylor,31,2,75,265,20,4,18,7,1985,FALSE,,,1500000,2,G,G,NYJ,0,FALSE,None,1986 AFC Pro Bowl Team,66,35,1,42,23,60,1,83,70,35,53,1,1,70,,,,,,,,,,,,,,,,,,,,,
2128,66,Robert,Pratt,North Carolina,36,2,75,255,0,17,30,15,1985,FALSE,,,0,0,G,G,N/A,0,FALSE,None,,68,43,1,37,19,71,1,70,63,46,52,1,1,68,,,,,,,,,,,,,,,,,,,,,
2127,77,Eric,Sanders,Nevada-Reno,29,2,78,277,10,10,18,1,1985,FALSE,,,1500000,2,T,T,IND,0,FALSE,None,,86,55,1,43,9,65,1,78,73,31,65,1,1,76,,,,,,,,,,,,,,,,,,,,,
2125,74,Jim,Lachey,Ohio State,24,2,78,294,3,3,12,2,1985,FALSE,,,2000000,2,T,T,GB,0,FALSE,None,1985 AFC Pro Bowl Team,83,49,1,50,25,63,1,78,73,49,66,1,3,75,,,,,,,,,,,,,,,,,,,,,
2124,89,Bennie,Cunningham,Clemson,33,2,77,254,19,16,24,5,1985,FALSE,,,3700000,1,TE,TE,SEA,0,FALSE,None,1985 NFC Pro Bowl Team,45,54,1,80,79,65,1,40,45,43,65,1,1,73,,,,,,,,,,,,,,,,,,,,,
2123,86,Mark,Nichols,San Jose State,28,2,74,210,0,6,14,4,1985,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,34,79,1,81,80,63,1,20,22,28,69,1,1,76,,,,,,,,,,,,,,,,,,,,,
2122,83,Jeff,Chadwick,Grand Valley State,27,2,75,190,6,6,13,15,1985,FALSE,,,2000000,1,WR,WR,NYG,0,FALSE,None,,43,69,1,76,81,60,1,28,18,32,76,1,1,76,,,,,,,,,,,,,,,,,,,,,
2121,34,A.J.,Jones,Texas,28,2,73,202,0,13,38,11,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,48,70,17,73,61,50,17,26,17,20,70,1,1,74,,,,,,,,,,,,,,,,,,,,,
2120,42,Allen,Rice,Baylor,25,2,70,203,0,10,38,1,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,54,79,21,70,64,48,20,25,27,26,82,1,1,75,,,,,,,,,,,,,,,,,,,,,
2119,21,Buford,McGee,Mississippi,27,2,72,206,0,8,38,10,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,71,68,11,86,64,44,16,27,22,34,77,1,1,75,,,,,,,,,,,,,,,,,,,,,
2118,31,Lynn,Cain,USC,32,2,73,205,0,1,39,16,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,55,66,10,75,54,54,23,26,34,25,63,1,1,70,,,,,,,,,,,,,,,,,,,,,
2117,46,Albert,Bentley,Miami (FL),27,2,71,200,0,15,32,16,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,69,70,16,80,54,55,18,34,18,23,67,1,1,75,,,,,,,,,,,,,,,,,,,,,
2116,6,Marc,Wilson,BYU,30,2,78,205,0,18,39,5,1985,FALSE,,,0,0,QB,QB,N/A,0,FALSE,None,,42,58,67,51,10,77,74,1,1,15,81,1,1,71,,,,,,,,,,,,,,,,,,,,,
2115,11,Danny,White,Arizona State,34,1,74,193,0,15,29,3,1985,FALSE,,,0,0,QB,QB,N/A,1986,FALSE,None,,37,63,79,54,15,77,79,1,1,22,73,4,1,72,,,,,,,,,,,,,,,,,,,,,
2114,46,David,Hughes,Boise State,28,2,72,220,8,8,20,10,1985,FALSE,,,1250000,1,FB,FB,PRO,0,FALSE,None,,67,54,1,69,49,60,1,50,40,33,84,1,1,77,,,,,,,,,,,,,,,,,,,,,
2113,33,Mike,Rozier,Nebraska,26,2,70,209,15,15,10,16,1985,FALSE,,,2250000,1,FB,FB,SF,0,FALSE,None,1986 NFC Pro Bowl Team,70,81,1,85,45,54,1,53,36,40,85,1,1,78,,,,,,,,,,,,,,,,,,,,,
2112,34,Jeff,Smith,Nebraska,25,2,69,201,11,16,37,14,1985,FALSE,,,3362000,1,RB,RB,CHI,0,FALSE,None,,55,72,25,76,63,55,18,24,29,24,77,1,1,76,,,,,,,,,,,,,,,,,,,,,
2111,45,Steve,Wilson DB,Howard,30,2,70,195,0,11,21,2,1985,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,57,68,1,69,53,53,1,1,1,61,67,1,1,73,,,,,,,,,,,,,,,,,,,,,
2110,26,Lionel,James,Auburn,25,2,66,171,0,3,21,17,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,56,80,24,80,79,52,8,33,27,23,71,1,1,78,,,,,,,,,,,,,,,,,,,,,
2109,40,Butch,Woolfolk,Michigan,27,2,73,210,0,11,23,2,1985,FALSE,,,0,0,RB,RB,N/A,0,FALSE,None,,63,76,22,78,73,48,24,35,22,21,84,1,1,75,,,,,,,,,,,,,,,,,,,,,
2108,83,Louis,Lipps,Southern Miss,25,2,70,190,9,9,4,12,1985,FALSE,,,4500000,2,WR,WR,LON,0,FALSE,None,,34,85,1,88,85,70,1,17,10,21,73,1,1,79,,,,,,,,,,,,,,,,,,,,,
2107,66,Joe,Jacoby,Louisville,28,2,79,305,11,11,9,2,1985,FALSE,,,2730000,2,T,T,CHI,0,FALSE,None,,76,62,1,45,10,76,3,85,71,43,79,1,1,78,,,,,,,,,,,,,,,,,,,,,
2106,85,Mark,Duper,Northwest State (LA),28,2,69,185,0,10,9,18,1985,FALSE,,,0,0,WR,WR,N/A,0,FALSE,None,,37,74,1,90,86,61,1,19,18,30,94,2,3,77,,,,,,,,,,,,,,,,,,,,,
2105,12,Lynn,Dickey,Kansas State,38,2,75,214,0,17,39,4,1985,FALSE,,,0,0,QB,QB,N/A,0,FALSE,None,,45,55,83,50,26,80,77,1,1,13,77,1,1,73,,,,,,,,,,,,,,,,,,,,,
2104,67,Darryl,Grant,Rice,28,2,73,269,5,3,13,17,1985,FALSE,,,2000000,1,DT,DT,BUF,0,FALSE,None,,83,62,1,50,44,60,1,1,1,71,72,1,1,78,,,,,,,,,,,,,,,,,,,,,
2103,77,Bill,Maas,Pittsburgh,25,2,77,271,0,15,11,3,1985,FALSE,,,0,0,DT,DT,N/A,0,FALSE,None,,87,55,1,66,32,51,1,1,1,60,62,1,1,77,,,,,,,,,,,,,,,,,,,,,
2102,6,Rolf,Benirschke,California-Davis,32,2,72,171,16,16,26,5,1985,FALSE,,,1584600,5,K,K,TB,0,FALSE,None,,8,45,8,44,12,66,1,1,1,21,90,77,75,75,,,,,,,,,,,,,,,,,,,,,
2101,36,Vince,Albritton,Washington,25,2,74,215,0,18,17,5,1985,FALSE,,,0,0,FS,FS,N/A,0,FALSE,None,1986 NFC Pro Bowl Team,48,70,1,85,60,52,1,1,1,55,79,1,1,79,,,,,,,,,,,,,,,,,,,,,
2100,48,Lawrence,Johnson,Wisconsin,30,2,71,204,5,5,19,6,1985,FALSE,,,1500000,1,FS,FS,BUF,0,FALSE,None,,56,68,1,75,48,51,1,1,1,62,86,1,1,73,,,,,,,,,,,,,,,,,,,,,
2099,32,Dennis,Thurman,USC,31,2,71,176,0,16,21,14,1985,FALSE,,,0,0,SS,SS,N/A,0,FALSE,None,,47,76,1,83,46,49,1,1,1,53,82,1,1,74,,,,,,,,,,,,,,,,,,,,,
2098,20,Andre,Waters,Cheyney,25,2,71,200,10,10,14,1,1985,FALSE,,,2700000,1,SS,SS,IND,0,FALSE,None,,67,79,1,72,54,64,1,1,1,70,84,1,1,76,,,,,,,,,,,,,,,,,,,,,
2097,49,Dennis,Smith,USC,28,2,75,200,15,15,12,16,1985,FALSE,,,2000000,2,SS,SS,SF,0,FALSE,None,,65,83,1,81,49,60,1,1,1,63,87,2,1,77,,,,,,,,,,,,,,,,,,,,,
2096,42,Ronnie,Lippett,Miami (FL),27,2,71,180,3,3,15,17,1985,FALSE,,,1750000,2,CB,CB,GB,0,FALSE,None,,50,80,1,79,60,59,1,1,1,47,86,1,1,71,,,,,,,,,,,,,,,,,,,,,
2095,31,Kevin,Ross,Temple,25,2,69,185,13,13,10,11,1985,FALSE,,,2250000,1,CB,CB,MIN,0,FALSE,None,1986 NFC Pro Bowl Team,39,80,4,83,68,64,1,5,1,46,74,1,1,78,,,,,,,,,,,,,,,,,,,,,
2094,95,Kurt,Allerman,Penn State,32,2,75,222,0,8,19,9,1985,FALSE,,,0,0,LB,LB,N/A,1987,FALSE,None,,65,71,1,70,44,51,1,1,1,77,65,1,1,76,,,,,,,,,,,,,,,,,,,,,
2093,57,Robert,Lyles,TCU,26,2,73,226,11,11,13,2,1985,FALSE,,,2000000,1,LB,LB,CHI,0,FALSE,None,,62,77,1,69,41,64,1,1,1,68,87,1,1,75,,,,,,,,,,,,,,,,,,,,,
2092,55,Scott,Studwell,Illinois,33,2,74,228,0,4,14,7,1985,FALSE,,,0,0,LB,LB,N/A,0,FALSE,None,1985 AFC Pro Bowl Team,65,71,1,79,40,64,1,1,2,79,69,1,1,76,,,,,,,,,,,,,,,,,,,,,
2091,53,Rod,Martin,USC,33,2,74,218,20,13,16,11,1985,FALSE,,,1750000,1,LB,LB,NYJ,0,FALSE,None,,61,67,1,72,46,60,1,1,1,72,80,3,1,75,,,,,,,,,,,,,,,,,,,,,
2090,59,Matt,Blair,Iowa State,36,1,77,232,0,8,24,10,1985,FALSE,,,0,0,LB,LB,N/A,1986,FALSE,None,,72,79,5,62,50,74,1,1,1,71,70,1,1,73,,,,,,,,,,,,,,,,,,,,,
2089,75,Curtis,McGriff,Alabama,29,2,77,270,7,7,19,1,1985,FALSE,,,1500000,1,DE,DE,CIN,0,FALSE,None,,79,59,1,67,25,51,1,1,1,59,68,1,1,77,,,,,,,,,,,,,,,,,,,,,
2088,93,Keith,Willis,Northeastern,28,2,73,260,11,11,12,17,1985,FALSE,,,2000000,2,DE,DE,CHI,0,FALSE,None,,70,78,1,73,42,64,1,1,1,63,75,1,1,78,,,,,,,,,,,,,,,,,,,,,
2087,93,Marty,Lyons,Alabama,30,2,77,269,8,8,13,9,1985,FALSE,,,2000000,1,DE,DE,PRO,0,FALSE,None,,59,61,1,72,45,44,1,1,1,69,54,1,1,72,,,,,,,,,,,,,,,,,,,,,
2086,51,Dan,Turk,Drake,25,2,76,290,0,12,23,11,1985,FALSE,,,0,0,C,C,N/A,0,FALSE,None,1986 NFC Pro Bowl Team,80,42,1,51,11,71,1,75,70,37,57,1,1,76,,,,,,,,,,,,,,,,,,,,,
2085,63,Jim,Leonard,Santa Clara,30,2,75,258,16,16,22,5,1985,FALSE,,,1000000,1,C,C,TB,0,FALSE,None,,66,44,1,39,19,58,1,79,59,40,52,1,1,74,,,,,,,,,,,,,,,,,,,,,
2084,60,Gordon,King,Stanford,31,2,78,275,5,9,20,12,1985,FALSE,,,1250000,1,T,T,BUF,0,FALSE,None,,72,42,1,35,15,61,1,66,70,33,56,1,1,71,,,,,,,,,,,,,,,,,,,,,
2083,64,Bruce,Reimers,Iowa State,27,2,79,285,10,10,15,18,1985,FALSE,,,1750000,2,T,T,IND,0,FALSE,None,,74,41,1,41,5,58,1,80,68,39,70,1,1,76,,,,,,,,,,,,,,,,,,,,,
