CoachID,TeamID,FirstName,LastName,Age,Experience,Job,Salary,Years,Background,Reputation,Intelligence,Discipline,Motivating,Focus,Def. Scheme,LB Use,DL Use,Cover Pref,KeyDefPos,Off. Scheme,PassPref,PassTargetPref,RunPref,TERole,RBRole,WRPref,FBRole,QBPref,CoachingOff,CoachingDef,Prep,AssessAbility,AssessPotential,Scouting,Recruiting,Youngsters,Development,PhysicalTraining,AttentionToDetail,TrainDLine,TrainLBs,TrainDBs,TrainSTS,TrainOL,TrainOffSkill,TrainQB,Loyalty,Leadership,Charisma,Reputation,Flexibility,HomeStateID,Style,Attitude,Trait,FourthDownPref,FaceSet,Face,Clothes,Hairstyle
273368,10,Bennie,Rodriguez,38,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Relaxed,Persuader,NotSet,,,,
481482,10,Carrol,Grove,37,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Professional,NotSet,NotSet,a,31.png,19.png,
111374,10,Douglas,Scott,50,7,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Relaxed,Networker,NotSet,a,99.png,38.png,
79858,10,Donald,Garcia,36,3,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,Networker,NotSet,,,,
442841,10,Peter,Lavoie,42,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Relaxed,NotSet,NotSet,a,46.png,9.png,
2248,10,Jonathan,Keeler,36,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Professional,Motivator,NotSet,a,35.png,2.png,
46248,10,George,Yarbrough,51,15,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Silent,NotSet,NotSet,a,98.png,9.png,
339519,14,Arne,Slot,46,7,HeadCoach,10,17,Player,77,7,4,7,Run,D34,RunSupport,PassRush,Mixed,LB,Vertical,Balanced,Balanced,Balanced,Blocking,Running,Fast,Blocking,Pocket,10,10,10,0,1,0,,5,6,5,6,5,5,3,3,5,8,6,10,5,7,0,10,,Aggressive,Professional,Tactician,NotSet,a,38.png,37.png,
166911,14,Dan,Henning,49,7,OffensiveCoordinator,4,4,None,87,5,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,6,5,5,5,5,5,,7,5,5,6,5,5,5,5,5,5,5,5,5,5,0,5,,Balanced,Volatile,Motivator,NotSet,a,89.png,6.png,
23772,14,John,Marshall,46,7,DefensiveCoordinator,4,4,None,87,6,5,6,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,7,6,5,5,5,,5,5,6,5,5,5,5,5,6,5,5,5,5,5,0,5,,Conservative,Professional,Networker,NotSet,c,0250.png,44.png,bald_3027.png
98011,14,Daniel,Chamberlin,36,3,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,Networker,NotSet,c,0259.png,25.png,bald_3027.png
408669,14,Carl,Houser,42,3,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Relaxed,NotSet,NotSet,,,,
278233,14,Jose,Pederson,42,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Stern,Recruiter,NotSet,,,,
353782,14,Andrew,Johns,40,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Professional,Persuader,NotSet,,,,
405422,14,Robert,Yang,48,10,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,Persuader,NotSet,c,0252.png,1.png,bald_3022.png
9559,14,Juan,Epperson,42,7,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Silent,Developer,NotSet,,,,
378890,14,Richard,Morgan,41,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Stern,Motivator,NotSet,,,,
491478,14,Darryl,Saucedo,42,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Volatile,Recruiter,NotSet,,,,
202647,14,David,Corbett,49,13,DBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Silent,Networker,NotSet,,,,
95660,16,Chip,Biggock,63,7,HeadCoach,10,17,CollegeCoach,79,6,2,10,Run,D34Hybrid,Mixed,PassRush,Man,LB,WestCoast,Balanced,Balanced,Outside,Mixed,Running,Fast,Blocking,Pocket,10,10,10,0,0,2,,10,10,9,6,5,5,3,1,4,5,1,10,7,5,0,10,,Balanced,Enthusiastic,Motivator,NotSet,b,0285.png,24.png,blonde_3041.png
353048,16,Ted,Marchibroda,60,7,OffensiveCoordinator,4,4,None,84,5,5,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,8,5,5,5,5,5,,6,5,5,6,5,5,6,5,6,5,5,5,5,5,0,5,,Balanced,Enthusiastic,Tactician,NotSet,a,67.png,37.png,
186804,16,Fred,Bruney,60,7,DefensiveCoordinator,4,4,None,84,5,5,6,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,5,6,5,5,5,5,,6,6,6,5,5,5,5,5,5,5,5,5,5,5,0,5,,Balanced,Enthusiastic,Networker,NotSet,a,41.png,26.png,
472152,16,George,Lankford,41,3,HeadTrainer,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Silent,Motivator,NotSet,a,25.png,9.png,
21668,16,Terry,Reeves,39,3,HeadScout,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Stern,Developer,NotSet,a,12.png,18.png,
164035,16,Andrew,Spriggs,41,3,QBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Professional,Recruiter,NotSet,,,,
369052,16,David,Coon,41,3,SkillPositionCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Professional,Motivator,NotSet,b,0299.png,52.png,red_3020.png
507,16,Richard,Keeling,51,8,SpecialTeamsCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Enthusiastic,Persuader,NotSet,,,,
173385,16,William,Pridgen,42,3,OLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Conservative,Silent,Persuader,NotSet,c,0250.png,1.png,bald_3027.png
420911,16,Frank,Eason,38,3,DLCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Balanced,Enthusiastic,NotSet,NotSet,b,0291.png,42.png,lightbrown_3025.png
285223,16,Troy,Goff,37,3,LBCoach,0.4,4,None,60,1,1,1,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,Aggressive,Silent,Recruiter,NotSet,a,8.png,51.png,
498496,16,Richard,Russell,46,4,DBCoach,0.3,1,PositionCoach,65,3,2,2,Balanced,D43,Coverage,RunSupport,Mixed,CB,Power,Balanced,NotSet,Balanced,Blocking,Catching,Mixed,DontUse,None,8,2,3,4,4,3,,2,1,1,3,1,2,1,2,1,1,1,4,5,6,0,6,,Aggressive,Volatile,NotSet,Often,b,0292.png,21.png,bald_3027.png
274082,0,Justin,Coates,57,17,OffensiveCoordinator,0,0,None,76,5,6,5,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,NotSet,6,5,6,5,5,6,,5,5,5,7,5,5,6,5,5,5,5,5,5,5,0,5,,Aggressive,Stern,Motivator,NotSet,,,,
497942,0,Larry,Tennant,53,16,HeadCoach,0,0,Player,72,3,3,5,Pass,D34Hybrid,Mixed,Mixed,Mixed,S,SmashMouthHybrid,Long,Outside,Balanced,Mixed,Mixed,Mixed,Mixed,None,5,3,3,5,4,4,,1,3,2,1,1,2,1,1,1,2,1,5,7,6,0,2,,Balanced,Professional,NotSet,NotSet,,,,
497943,0,Jarvis,Cooksey,46,10,HeadCoach,0,0,CollegeCoach,70,2,2,4,Balanced,D52Hybrid,Mixed,Mixed,Zone,LB,Power,Balanced,OverMiddle,Balanced,Blocking,Mixed,Big,Mixed,None,6,4,4,4,5,6,,1,3,4,1,1,1,1,1,1,1,1,4,4,7,0,2,,Conservative,Volatile,Recruiter,NotSet,,,,
497945,0,Michael,Jarrett,54,14,HeadCoach,0,0,ProCoach,72,2,2,4,Pass,D335,Mixed,Mixed,Zone,DL,WestCoastHybrid,Balanced,NotSet,From3WRSets,Blocking,Mixed,Big,Blocking,None,6,5,2,2,7,5,,1,4,2,2,1,1,1,1,1,1,1,2,8,2,0,9,,Aggressive,Professional,NotSet,NotSet,,,,
498212,0,Nathanial,Moniz,50,11,HeadCoach,0,0,ProCoach,70,3,2,2,Balanced,D43Hybrid,Mixed,Mixed,Mixed,CB,WestCoastHybrid,Balanced,NotSet,Power,Mixed,Running,Hands,Catching,Pocket,4,4,2,7,7,3,,1,1,2,1,1,1,1,1,1,1,1,1,4,6,0,2,,Aggressive,Enthusiastic,Developer,NotSet,,,,
498217,0,Arthur,Sharp,50,8,HeadCoach,0,0,Player,73,5,3,2,Pass,D335Hybrid,Mixed,Mixed,Mixed,S,PowerHybrid,Balanced,RunningBacks,Balanced,Catching,Catching,Mixed,DontUse,None,3,5,4,3,1,4,,2,5,1,1,1,1,1,1,1,1,1,7,8,5,0,3,,Conservative,Enthusiastic,Networker,NotSet,,,,
498480,0,Michael,Elmore,51,7,DBCoach,0,0,CollegeCoach,61,1,1,3,Run,D52,Mixed,PassRush,Man,S,VerticalHybrid,Long,TightEnds,Balanced,Catching,Mixed,Fast,Blocking,None,1,3,2,2,1,1,,4,2,1,1,1,1,5,1,1,1,1,6,4,5,0,9,,Aggressive,Volatile,NotSet,NotSet,a,22.png,32.png,
498261,0,James,Thompson,49,13,DBCoach,0,0,PositionCoach,65,4,5,3,Balanced,D335Hybrid,Mixed,PassRush,Mixed,DL,Spread,Short,Balanced,Draws,Mixed,Mixed,Fast,Mixed,None,2,6,1,3,1,4,,1,2,1,3,1,1,1,1,2,2,1,5,7,7,0,8,,Conservative,Relaxed,Tactician,NotSet,a,16.png,14.png,
345942,0,Alfonso,Gonzalez,36,2,DBCoach,0,0,Player,56,2,2,1,Balanced,D52,Mixed,RunSupport,Mixed,DL,SpreadHybrid,Balanced,OverMiddle,Balanced,Mixed,Mixed,Flexible,Blocking,Mobile,1,1,1,1,3,1,,3,1,1,3,1,1,3,1,1,1,1,6,8,2,0,7,,Conservative,Volatile,Tactician,NotSet,,,,
465033,0,Donald,Hoffman,41,5,DBCoach,0,0,Player,58,1,2,2,Balanced,D34Hybrid,Coverage,Mixed,Zone,CB,WestCoast,Balanced,TightEnds,Inside,Mixed,Mixed,Mixed,Blocking,None,1,1,1,2,3,1,,5,1,1,2,1,1,7,1,1,1,1,6,3,2,0,5,,Conservative,Volatile,Recruiter,NotSet,,,,
498206,0,Steve,Janes,52,7,DBCoach,0,0,ProCoach,60,2,2,1,Pass,D43Hybrid,Mixed,RunSupport,Mixed,DL,SpreadHybrid,Balanced,RunningBacks,Draws,Blocking,Mixed,Mixed,Mixed,None,1,2,2,1,2,1,,2,1,1,3,1,1,8,1,1,1,1,6,4,8,0,9,,Aggressive,Enthusiastic,Developer,NotSet,,,,
498207,0,Paul,Hager,45,10,DBCoach,0,0,CollegeCoach,58,2,2,3,Balanced,D43,Mixed,Mixed,Mixed,S,SpreadHybrid,Balanced,NotSet,Outside,Catching,Blocking,Fast,Mixed,None,1,2,2,1,3,1,,5,1,1,1,1,1,8,1,1,1,1,9,5,2,0,6,,Aggressive,Enthusiastic,Motivator,NotSet,,,,
