PlayerName,TargetPlayerName,CohesionLevel
"Vance Johnson","Stephon Heyer",9
"Vance Johnson","Pat Beach",2
"Vance Johnson","Joe Namath",11
"Vance Johnson","Nate Newton",9
"Vance Johnson","Chigoziem Okonkwo",3
"Vance Johnson","Tim Wrightman",4
"Vance Johnson","Steve Cox",4
"Vance Johnson","Dameon Pierce",1
"Vance Johnson","Joe Andruzzi",1
"Vance Johnson","Germane Crowell",1
"Vance Johnson","Owen Daniels",1
"Phil Hansen","Greg Townsend",5
"Phil Hansen","Stephen Tulloch",3
"Phil Hansen","Fulton Walker",2
"Phil Hansen","Tom Barndt",3
"Phil Hansen","Jermaine Johnson II",3
"Phil Hansen","Charles Woodson",8
"Phil Hansen","Donnie Humphrey",5
"Phil Hansen","Andy Russell",3
"Phil Hansen","Antonio Cromartie",3
"Phil Hansen","Eric Turner",7
"Phil Hansen","Patrick Hunter",3
"Phil Hansen","DaRon Bland",1
"Phil Hansen","Antonio Johnson",2
"Terry Glenn","Rueben Mayes",3
"Terry Glenn","Maurice Jones-Drew",15
"Terry Glenn","Calvin Johnson",5
"Terry Glenn","Todd Weiner",1
"Terry Glenn","Tim Wrightman",1
"Terry Glenn","Vance Johnson",11
"Terry Glenn","David Hughes",11
"Terry Glenn","Joe Namath",6
"Terry Glenn","Nate Newton",1
"Terry Glenn","Bill Brooks",3
"Terry Glenn","Adam Stenavich",3
"Terry Glenn","Chigoziem Okonkwo",3
"Terry Glenn","Stephon Heyer",2
"Terry Glenn","Tim McGee",8
"Terry Glenn","Cole Strange",1
"Terry Glenn","Carl McCullough",9
"Terry Glenn","Owen Daniels",3
"Calvin Johnson","Vance Johnson",7
"Calvin Johnson","Grant Williams",5
"Calvin Johnson","Nate Newton",1
"Calvin Johnson","Cole Strange",3
"Calvin Johnson","Jay Hilgenberg",12
"Calvin Johnson","Rueben Mayes",4
"Calvin Johnson","David Hughes",1
"Calvin Johnson","Raul Allegre",3
"Calvin Johnson","Stephon Heyer",1
"Calvin Johnson","Adam Stenavich",4
"Calvin Johnson","Terry Glenn",15
"Calvin Johnson","Maurice Jones-Drew",8
"Calvin Johnson","Joe Namath",5
"Calvin Johnson","Bill Brooks",2
"Calvin Johnson","Germane Crowell",3
"Calvin Johnson","Dameon Pierce",4
"Calvin Johnson","Todd Weiner",4
"Calvin Johnson","Carl McCullough",5
"David Hughes","Vance Johnson",10
"David Hughes","Stephon Heyer",3
"David Hughes","Tim McGee",8
"David Hughes","Nate Newton",6
"David Hughes","Calvin Johnson",5
"David Hughes","Jay Hilgenberg",2
"David Hughes","Jim McMahon",1
"David Hughes","Steve Cox",1
"David Hughes","Joe Namath",2
"David Hughes","Adam Stenavich",3
"David Hughes","Terry Glenn",1
"David Hughes","Cole Strange",4
"David Hughes","Bill Brooks",3
"David Hughes","Crawford Ker",4
"David Hughes","Maurice Jones-Drew",8
"David Hughes","Rueben Mayes",5
"David Hughes","Carl Birdsong",1
"Tom Barndt","Stewart Bradley",4
"Tom Barndt","Patrick Hunter",4
"Tom Barndt","Greg Townsend",5
"Tom Barndt","Dan Hampton",3
"Tom Barndt","Travis Jones",8
"Tom Barndt","Jermaine Johnson II",6
"Tom Barndt","Antonio Johnson",2
"Tom Barndt","Phil Hansen",6
"Tom Barndt","Ed Reynolds",9
"Tom Barndt","Terry Kinard",3
"Tom Barndt","Matt Blair II",3
"Tom Barndt","DaRon Bland",1
"Tom Barndt","Mean Joe Greene",3
"Tom Barndt","E.J. Junior",2
"Cole Strange","Stephon Heyer",6
"Cole Strange","Vance Johnson",9
"Cole Strange","David Hughes",9
"Cole Strange","Maurice Jones-Drew",3
"Cole Strange","Terry Glenn",15
"Cole Strange","Nate Newton",4
"Cole Strange","Raul Allegre",2
"Cole Strange","Joe Namath",9
"Cole Strange","Chigoziem Okonkwo",4
"Cole Strange","Tim McGee",3
"Cole Strange","Jay Hilgenberg",2
"Cole Strange","Calvin Johnson",6
"Cole Strange","Adam Stenavich",9
"Cole Strange","Rueben Mayes",1
"Cole Strange","Carl McCullough",1
"Cole Strange","Owen Daniels",1
"Cole Strange","Germane Crowell",1
"Cole Strange","Tracy Greene",1
"Travis Jones","Terry Kinard",9
"Travis Jones","Charles Woodson",3
"Travis Jones","Dan Hampton",4
"Travis Jones","Greg Townsend",10
"Travis Jones","Henry Jones",2
"Travis Jones","Antonio Johnson",5
"Travis Jones","Donnie Humphrey",3
"Travis Jones","Matt Blair II",1
"Travis Jones","Antonio Cromartie",11
"Travis Jones","Andy Russell",4
"Travis Jones","Tom Barndt",2
"Travis Jones","Everson Walls",2
"Travis Jones","Don Davis",5
"Travis Jones","Patrick Hunter",4
"Travis Jones","Bernard Whittington",4
"Jermaine Johnson II","Antonio Cromartie",16
"Jermaine Johnson II","Donnie Humphrey",4
"Jermaine Johnson II","Antonio Johnson",13
"Jermaine Johnson II","Ed Reynolds",6
"Jermaine Johnson II","Travis Jones",11
"Jermaine Johnson II","Terry Kinard",2
"Jermaine Johnson II","Andy Russell",6
"Jermaine Johnson II","Tom Barndt",3
"Jermaine Johnson II","Matt Blair II",2
"Jermaine Johnson II","Fulton Walker",2
"Jermaine Johnson II","Patrick Hunter",1
"Jermaine Johnson II","Henry Jones",5
"Jermaine Johnson II","Mean Joe Greene",8
"Jermaine Johnson II","Don Davis",3
"Jermaine Johnson II","DaRon Bland",2
"Jermaine Johnson II","Bernard Whittington",4
"Jermaine Johnson II","Charles Woodson",1
"Jermaine Johnson II","Phil Hansen",4
"Jermaine Johnson II","Sam Rogers",3
"Arnold Ebiketie","Greg Townsend",2
"Arnold Ebiketie","Stewart Bradley",5
"Arnold Ebiketie","Terry Kinard",1
"Arnold Ebiketie","Dan Hampton",6
"Arnold Ebiketie","Antonio Johnson",3
"Arnold Ebiketie","Ed Reynolds",3
"Arnold Ebiketie","Fulton Walker",2
"Arnold Ebiketie","Donnie Humphrey",2
"Arnold Ebiketie","Travis Jones",5
"Arnold Ebiketie","Phil Hansen",2
"Arnold Ebiketie","Tom Barndt",1
"Arnold Ebiketie","Patrick Hunter",1
"Arnold Ebiketie","Antonio Cromartie",1
"Arnold Ebiketie","Bernard Whittington",3
"Arnold Ebiketie","Jermaine Johnson II",1
"Arnold Ebiketie","Henry Jones",2
"Arnold Ebiketie","Mean Joe Greene",2
"Arnold Ebiketie","Dennis Smith",1
"Charles Woodson","Donnie Humphrey",3
"Charles Woodson","Phil Hansen",3
"Charles Woodson","Henry Jones",10
"Charles Woodson","Jermaine Johnson II",3
"Charles Woodson","Ed Reynolds",9
"Charles Woodson","Andy Russell",5
"Charles Woodson","Patrick Hunter",2
"Charles Woodson","Antonio Cromartie",5
"Charles Woodson","Tom Barndt",1
"Charles Woodson","Travis Jones",2
"Charles Woodson","Matt Blair II",10
"Charles Woodson","Terry Kinard",5
"Charles Woodson","Stewart Bradley",7
"Charles Woodson","Antonio Johnson",9
"Charles Woodson","Greg Townsend",6
"Charles Woodson","Don Davis",7
"Charles Woodson","Mean Joe Greene",5
"Nate Newton","Stephon Heyer",11
"Nate Newton","Joe Namath",4
"Nate Newton","Tim Wrightman",7
"Nate Newton","Cole Strange",3
"Nate Newton","Johnny Hector",8
"Nate Newton","Adam Stenavich",3
"Nate Newton","Maurice Jones-Drew",4
"Nate Newton","David Hughes",5
"Nate Newton","Terry Glenn",5
"Nate Newton","Chigoziem Okonkwo",3
"Nate Newton","Calvin Johnson",3
"Nate Newton","Steve Cox",1
"Nate Newton","Germane Crowell",3
"Nate Newton","Jay Hilgenberg",7
"Nate Newton","Carl McCullough",4
"Nate Newton","Jim McMahon",5
"Nate Newton","Rueben Mayes",2
"Joe Namath","Grant Williams",2
"Joe Namath","Vance Johnson",3
"Joe Namath","Johnny Hector",6
"Joe Namath","Tim McGee",2
"Joe Namath","David Hughes",5
"Joe Namath","Adam Stenavich",5
"Joe Namath","Rueben Mayes",1
"Joe Namath","Jay Hilgenberg",7
"Joe Namath","Chigoziem Okonkwo",1
"Joe Namath","Nate Newton",5
"Joe Namath","Germane Crowell",5
"Joe Namath","Stephon Heyer",7
"Joe Namath","Jim McMahon",3
"Joe Namath","Crawford Ker",2
"Patrick Hunter","Matt Blair II",7
"Patrick Hunter","Dan Hampton",4
"Patrick Hunter","Fulton Walker",3
"Patrick Hunter","Greg Townsend",10
"Patrick Hunter","Ed Reynolds",5
"Patrick Hunter","Charles Woodson",6
"Patrick Hunter","Arnold Ebiketie",4
"Patrick Hunter","Terry Kinard",1
"Patrick Hunter","Phil Hansen",2
"Patrick Hunter","Antonio Cromartie",5
"Patrick Hunter","Andy Russell",3
"Patrick Hunter","Henry Jones",5
"Patrick Hunter","Tom Barndt",2
"Patrick Hunter","Jermaine Johnson II",5
"Patrick Hunter","Travis Jones",3
"Patrick Hunter","Eric Turner",3
"Patrick Hunter","Sam Rogers",2
"Joe Andruzzi","Crawford Ker",4
"Joe Andruzzi","Jim McMahon",2
"Joe Andruzzi","David Hughes",4
"Joe Andruzzi","Calvin Johnson",1
"Joe Andruzzi","Germane Crowell",4
"Joe Andruzzi","Dameon Pierce",1
"Joe Andruzzi","Todd Weiner",2
"Germane Crowell","Vance Johnson",1
"Germane Crowell","Raul Allegre",1
"Germane Crowell","Calvin Johnson",1
"Todd Weiner","Nate Newton",5
"Todd Weiner","Chigoziem Okonkwo",3
"Todd Weiner","Jim McMahon",1
"Todd Weiner","Jeff Van Note II",2
"Todd Weiner","Raul Allegre",3
"Todd Weiner","Cole Strange",2
"Bill Brooks","Tim McGee",2
"Bill Brooks","Vance Johnson",5
"Bill Brooks","Joe Namath",2
"Bill Brooks","Nate Newton",3
"Benny Perrin","Henry Jones",5
"Benny Perrin","Fulton Walker",5
"Benny Perrin","Charles Woodson",1
"Benny Perrin","Everson Walls",1
"Crawford Ker","Johnny Hector",8
"Crawford Ker","Joe Namath",7
"Crawford Ker","Maurice Jones-Drew",1
"Crawford Ker","Vance Johnson",7
"Crawford Ker","Rueben Mayes",4
"Crawford Ker","Nate Newton",9
"Crawford Ker","Adam Stenavich",3
"Crawford Ker","Cole Strange",5
"Crawford Ker","Tracy Greene",1
"Crawford Ker","Bill Brooks",3
"Crawford Ker","Jeff Van Note II",2
"Raul Allegre","Cole Strange",3
"Raul Allegre","Jay Hilgenberg",4
"Raul Allegre","David Hughes",2
"Raul Allegre","Crawford Ker",1
"Raul Allegre","Dameon Pierce",3
"Grant Williams","Calvin Johnson",1
"Grant Williams","Maurice Jones-Drew",2
"Grant Williams","Rueben Mayes",2
"Adam Stenavich","Grant Williams",2
"Adam Stenavich","David Hughes",7
"Adam Stenavich","Damon Huard",5
"Adam Stenavich","Nate Newton",6
"Adam Stenavich","Maurice Jones-Drew",13
"Adam Stenavich","Jay Hilgenberg",18
"Adam Stenavich","Terry Glenn",9
"Adam Stenavich","Vance Johnson",9
"Adam Stenavich","Cole Strange",19
"Adam Stenavich","Jim McMahon",12
"Adam Stenavich","Germane Crowell",4
"Adam Stenavich","Calvin Johnson",12
"Adam Stenavich","Rueben Mayes",1
"Adam Stenavich","Stephon Heyer",14
"Adam Stenavich","Raul Allegre",2
"Adam Stenavich","Steve Cox",5
"Adam Stenavich","Tim McGee",4
"Adam Stenavich","Tim Wrightman",1
"Adam Stenavich","Crawford Ker",9
"Adam Stenavich","Bill Brooks",3
"Adam Stenavich","Carl McCullough",9
"Antonio Cromartie","Dan Hampton",12
"Antonio Cromartie","Terry Kinard",7
"Antonio Cromartie","Matt Blair II",14
"Antonio Cromartie","Travis Jones",5
"Antonio Cromartie","Andy Russell",10
"Antonio Cromartie","Ed Reynolds",5
"Antonio Cromartie","Charles Woodson",6
"Antonio Cromartie","Jermaine Johnson II",3
"Antonio Cromartie","Patrick Hunter",10
"Antonio Cromartie","Greg Townsend",2
"Antonio Cromartie","Fulton Walker",2
"Antonio Cromartie","Stewart Bradley",3
"Antonio Cromartie","Antonio Johnson",6
"Antonio Cromartie","Don Davis",7
"Antonio Cromartie","Mean Joe Greene",4
"Antonio Cromartie","Eric Turner",2
"Antonio Johnson","Stewart Bradley",7
"Antonio Johnson","Phil Hansen",2
"Antonio Johnson","Ed Reynolds",2
"Antonio Johnson","Donnie Humphrey",4
"Antonio Johnson","Tom Barndt",3
"Antonio Johnson","Greg Townsend",7
"Antonio Johnson","Arnold Ebiketie",3
"Antonio Johnson","Travis Jones",1
"Antonio Johnson","Matt Blair II",3
"Antonio Johnson","Andy Russell",1
"Antonio Johnson","Dan Hampton",1
"Antonio Johnson","Dennis Smith",1
"Antonio Johnson","E.J. Junior",4
"Antonio Johnson","Jermaine Johnson II",3
"Damon Huard","Todd Weiner",4
"Damon Huard","Ray Donaldson",3
"Damon Huard","Grant Williams",3
"Damon Huard","Maurice Jones-Drew",2
"Damon Huard","Dameon Pierce",2
"Damon Huard","Jason Mathews",2
"Damon Huard","Tim McGee",1
"Rueben Mayes","Johnny Hector",1
"Rueben Mayes","Calvin Johnson",2
"Rueben Mayes","Chigoziem Okonkwo",1
"Rueben Mayes","Tim Wrightman",4
"Rueben Mayes","Maurice Jones-Drew",3
"Rueben Mayes","Adam Stenavich",2
"Rueben Mayes","Stephon Heyer",3
"Rueben Mayes","Vance Johnson",5
"Rueben Mayes","Joe Andruzzi",3
"Rueben Mayes","Bill Brooks",1
"Rueben Mayes","Owen Daniels",5
"Rueben Mayes","Todd Weiner",2
"Tim McGee","Maurice Jones-Drew",1
"Tim McGee","Terry Glenn",7
"Tim McGee","Rueben Mayes",3
"Tim McGee","Adam Stenavich",8
"Tim McGee","Cole Strange",7
"Tim McGee","Raul Allegre",4
"Tim McGee","Vance Johnson",4
"Tim McGee","Tim Wrightman",7
"Tim McGee","Calvin Johnson",5
"Tim McGee","Germane Crowell",3
"Tim McGee","Jim McMahon",7
"Tim McGee","Carl Birdsong",3
"Tim McGee","Tracy Greene",1
"Tim McGee","Owen Daniels",4
"Tim McGee","Nate Newton",5
"Mean Joe Greene","Antonio Johnson",4
"Mean Joe Greene","Sam Rogers",2
"Mean Joe Greene","Eric Turner",3
"Mean Joe Greene","Travis Jones",4
"Mean Joe Greene","Everson Walls",3
"Mean Joe Greene","Don Davis",7
"Mean Joe Greene","Antonio Cromartie",4
"Mean Joe Greene","E.J. Junior",5
"Mean Joe Greene","Phil Hansen",1
"Owen Daniels","Irv Eatman",2
"Owen Daniels","Treylon Burks",3
"Owen Daniels","Terry Allen",1
"Owen Daniels","Ricky Ervins",4
"Owen Daniels","Joe Horn",6
"Owen Daniels","Christian Watson",6
"Owen Daniels","Marques Colston",10
"Owen Daniels","Amani Toomer",1
"Owen Daniels","Chris Kemoeatu",10
"Owen Daniels","Clay Shiver",7
"Owen Daniels","Tra Thomas",7
"Owen Daniels","Brett Basanez",2
"Owen Daniels","Calvin Magee",3
"Owen Daniels","Kenyon Green",3
"Owen Daniels","Joseph Addai",2
"Owen Daniels","Norm Johnson",2
"Owen Daniels","Dan Marino",1
"Owen Daniels","Joe Namath",5
"Owen Daniels","Crawford Ker",5
"Owen Daniels","Cole Strange",3
"Owen Daniels","Jim McMahon",4
"Owen Daniels","Vance Johnson",4
"Owen Daniels","Maurice Jones-Drew",2
"Owen Daniels","Carl McCullough",2
"Owen Daniels","Jay Hilgenberg",1
"Jeff Van Note II","Joe Andruzzi",5
"Jeff Van Note II","Jason Mathews",3
"Sam Rogers","Mean Joe Greene",3
"Sam Rogers","Tom Barndt",2
"Sam Rogers","Patrick Hunter",1
"Sam Rogers","Phil Hansen",1
"Sam Rogers","Ed Reynolds",1
"Sam Rogers","Antonio Cromartie",2
"Sam Rogers","Antonio Johnson",4
"Carl McCullough","Jim McMahon",2
"Carl McCullough","Calvin Johnson",3
"Carl McCullough","Todd Weiner",2
"Carl McCullough","Nate Newton",1
"Bernard Whittington","Arnold Ebiketie",7
"Bernard Whittington","Greg Townsend",2
"Bernard Whittington","Ed Reynolds",5
"Bernard Whittington","Sam Rogers",3
"Bernard Whittington","Antonio Cromartie",2
"Bernard Whittington","Patrick Hunter",1
"Bernard Whittington","Travis Jones",5
"Bernard Whittington","Tom Barndt",2
"Bernard Whittington","Jermaine Johnson II",1
"Bernard Whittington","Charles Woodson",3
"Bernard Whittington","Phil Hansen",5
"Bernard Whittington","DaRon Bland",3
"Tracy Greene","Rueben Mayes",2
"Tracy Greene","Maurice Jones-Drew",4
"Tracy Greene","Nate Newton",3
"Tracy Greene","Calvin Johnson",3
"Maurice Jones-Drew","Johnny Hector",4
"Maurice Jones-Drew","Stephon Heyer",18
"Maurice Jones-Drew","Crawford Ker",2
"Maurice Jones-Drew","Damon Huard",3
"Maurice Jones-Drew","Terry Glenn",14
"Maurice Jones-Drew","Calvin Johnson",14
"Maurice Jones-Drew","Adam Stenavich",6
"Maurice Jones-Drew","David Hughes",6
"Maurice Jones-Drew","Rueben Mayes",2
"Maurice Jones-Drew","Joe Namath",2
"Maurice Jones-Drew","Tim Wrightman",2
"Maurice Jones-Drew","Nate Newton",4
"Maurice Jones-Drew","Vance Johnson",19
"Maurice Jones-Drew","Cole Strange",16
"Maurice Jones-Drew","Tim McGee",4
"Maurice Jones-Drew","Jay Hilgenberg",13
"Maurice Jones-Drew","Bill Brooks",5
"Maurice Jones-Drew","Germane Crowell",8
"Maurice Jones-Drew","Jeff Van Note II",3
"Maurice Jones-Drew","Jim McMahon",3
"Maurice Jones-Drew","Carl McCullough",4
"Maurice Jones-Drew","Owen Daniels",3
"Maurice Jones-Drew","Tracy Greene",3
"DaRon Bland","Chad Eaton",10
"DaRon Bland","Bo Eason",3
"DaRon Bland","Pio Sagapolutele",1
"DaRon Bland","Terry Fair",10
"DaRon Bland","Tebucky Jones",1
"DaRon Bland","Marcus Coleman",4
"DaRon Bland","David Ojabo",12
"DaRon Bland","Jalen Pitre",6
"DaRon Bland","Patrick Willis",7
"DaRon Bland","Tariq Woolen",2
"DaRon Bland","Kenny Mixon",13
"DaRon Bland","Leon Hall",7
"DaRon Bland","Micah McFadden",1
"DaRon Bland","Duane Clemons",9
"DaRon Bland","Keith Willis",1
"Stewart Bradley","Jermaine Johnson II",4
"Stewart Bradley","Terry Kinard",10
"Stewart Bradley","Dan Hampton",3
"Stewart Bradley","Patrick Hunter",3
"Stewart Bradley","Henry Jones",2
"Stewart Bradley","Fulton Walker",2
"Stewart Bradley","Tom Barndt",6
"Stewart Bradley","Antonio Johnson",7
"Stewart Bradley","Greg Townsend",4
"Stewart Bradley","Ed Reynolds",4
"Stewart Bradley","Travis Jones",2
"Stewart Bradley","Donnie Humphrey",6
"Stewart Bradley","Matt Blair II",5
"Stewart Bradley","Andy Russell",2
"Stewart Bradley","Everson Walls",4
"Stewart Bradley","Arnold Ebiketie",5
"Stewart Bradley","Phil Hansen",3
"Chris Thome","Terry Glenn",1
"Henry Jones","Jermaine Johnson II",1
"Henry Jones","Benny Perrin",5
"Henry Jones","Phil Hansen",3
"Henry Jones","Matt Blair II",1
"Henry Jones","Donnie Humphrey",8
"Henry Jones","Greg Townsend",5
"Henry Jones","Travis Jones",10
"Henry Jones","Andy Russell",5
"Henry Jones","Antonio Johnson",11
"Henry Jones","Arnold Ebiketie",1
"Henry Jones","Terry Kinard",9
"Henry Jones","Patrick Hunter",6
"Henry Jones","Fulton Walker",3
"Henry Jones","Ron Rice",2
"Henry Jones","Charles Woodson",8
"Henry Jones","Ed Reynolds",2
"Henry Jones","Dan Hampton",3
"Henry Jones","Tom Barndt",2
"Henry Jones","Dennis Smith",3
"Henry Jones","Bernard Whittington",1
"Henry Jones","Stewart Bradley",4
"Don Davis","Bill Maas",6
"Don Davis","Ronnie Lott",1
"Don Davis","Tory James",1
"Don Davis","Albert Lewis",1
"Don Davis","Richard Byrd",6
"Don Davis","Jim Stillwagon",4
"Don Davis","Mike Golic",4
"Don Davis","Sean Jones",6
"Don Davis","Todd Scott",2
"Don Davis","Keena Turner",2
"Don Davis","Darrell Green",6
"Don Davis","Amare Barno",1
"Don Davis","Roger Wehrli",2
"Don Davis","Antonio Johnson",3
"Don Davis","Patrick Hunter",3
"Don Davis","Eric Turner",6
"Don Davis","Travis Jones",1
"Don Davis","Charles Woodson",2
"Don Davis","Sam Rogers",6
"Ed Reynolds","Charles Woodson",10
"Ed Reynolds","Ron Rice",1
"Ed Reynolds","Arnold Ebiketie",16
"Ed Reynolds","Phil Hansen",3
"Ed Reynolds","Greg Townsend",2
"Ed Reynolds","Antonio Cromartie",10
"Ed Reynolds","Donnie Humphrey",10
"Ed Reynolds","Jermaine Johnson II",4
"Ed Reynolds","Henry Jones",1
"Ed Reynolds","Andy Russell",9
"Ed Reynolds","Dan Hampton",3
"Ed Reynolds","Terry Kinard",2
"Ed Reynolds","Matt Blair II",2
"Ed Reynolds","Benny Perrin",5
"Ed Reynolds","Mean Joe Greene",13
"Ed Reynolds","Tom Barndt",4
"Ed Reynolds","Don Davis",1
"Ed Reynolds","E.J. Junior",3
"Ed Reynolds","Bernard Whittington",6
"Ed Reynolds","Travis Jones",2
"Ed Reynolds","Eric Turner",3
"Ed Reynolds","DaRon Bland",1
"E.J. Junior","James Houston IV",1
"E.J. Junior","John Bostic",2
"E.J. Junior","Darrelle Revis",11
"E.J. Junior","Clint Ingram",3
"E.J. Junior","Aaron Rouse",3
"E.J. Junior","Joshua Williams",3
"E.J. Junior","Colin Cole",3
"E.J. Junior","Tim Newton",6
"E.J. Junior","Scott Case",7
"E.J. Junior","Eric Brown",2
"E.J. Junior","Jeff Bryant",2
"E.J. Junior","Marcus Robertson",11
"E.J. Junior","Leon Lett",9
"E.J. Junior","William Fuller",6
"E.J. Junior","Ray Lewis",7
"E.J. Junior","Bernard Whittington",4
"E.J. Junior","Arnold Ebiketie",6
"E.J. Junior","Ed Reynolds",3
"E.J. Junior","Patrick Hunter",5
"E.J. Junior","Eric Turner",1
"E.J. Junior","Everson Walls",4
"E.J. Junior","Charles Woodson",4
"E.J. Junior","Travis Jones",5
"E.J. Junior","Tom Barndt",3
"Dennis Smith","Jacob Green",10
"Dennis Smith","Freddie Joe Nunn",4
"Dennis Smith","John Jurkovic",2
"Dennis Smith","Patrick Surtain",1
"Dennis Smith","Gary Plummer",2
"Dennis Smith","Mathias Kiwanuka",1
"Dennis Smith","Johnny Rembert",15
"Dennis Smith","Charles Mann",7
"Dennis Smith","Reed Blankenship",7
"Dennis Smith","Nik Bonitto",1
"Dennis Smith","Jamaal Anderson",3
"Dennis Smith","Jonathan Lewis",2
"Dennis Smith","Walt Harris",2
"Dennis Smith","Ray Horton",3
"Dennis Smith","Frank Minnifield",6
"Dennis Smith","Tom Barndt",3
"Dennis Smith","Everson Walls",1
"Dennis Smith","Antonio Johnson",2
"Jim McMahon","Tim Wrightman",4
"Jim McMahon","Ray Donaldson",1
"Jim McMahon","Grant Williams",4
"Jim McMahon","David Hughes",3
"Jim McMahon","Cole Strange",9
"Jim McMahon","Tim McGee",2
"Jim McMahon","Calvin Johnson",5
"Jim McMahon","Steve Cox",1
"Jim McMahon","Adam Stenavich",4
"Jim McMahon","Jay Hilgenberg",5
"Jim McMahon","Bill Brooks",1
"Jim McMahon","Stephon Heyer",8
"Jim McMahon","Jeff Van Note II",5
"Jim McMahon","Nate Newton",1
"Jim McMahon","Dameon Pierce",3
"Jim McMahon","Owen Daniels",5
"Jim McMahon","Vance Johnson",2
"Jim McMahon","Carl McCullough",2
"Everson Walls","Joe Phillips",12
"Everson Walls","Pat Swilling",5
"Everson Walls","Tony Casillas",3
"Everson Walls","Eugene Robinson",7
"Everson Walls","Marcus Jones CB",4
"Everson Walls","Dave Waymer",4
"Everson Walls","Russell Maryland",3
"Everson Walls","Simeon Rice",4
"Everson Walls","Lawrence Taylor",4
"Everson Walls","Kaiir Elam",1
"Everson Walls","Darryl Grant",3
"Everson Walls","Reggie White",3
"Everson Walls","Sam Rogers",7
"Everson Walls","Andy Russell",2
"Everson Walls","Arnold Ebiketie",3
"Everson Walls","Greg Townsend",4
"Jay Hilgenberg","Stephon Heyer",16
"Jay Hilgenberg","Terry Glenn",9
"Jay Hilgenberg","Grant Williams",1
"Jay Hilgenberg","Cole Strange",2
"Jay Hilgenberg","Adam Stenavich",14
"Jay Hilgenberg","Nate Newton",15
"Jay Hilgenberg","Rueben Mayes",4
"Jay Hilgenberg","Maurice Jones-Drew",18
"Jay Hilgenberg","Calvin Johnson",8
"Jay Hilgenberg","Pat Beach",2
"Jay Hilgenberg","David Hughes",4
"Jay Hilgenberg","Tim Wrightman",2
"Jay Hilgenberg","Vance Johnson",4
"Jay Hilgenberg","Tim McGee",3
"Jay Hilgenberg","Joe Namath",6
"Jay Hilgenberg","Crawford Ker",3
"Jay Hilgenberg","Raul Allegre",1
"Jay Hilgenberg","Owen Daniels",8
"Jay Hilgenberg","Jim McMahon",3
"Jay Hilgenberg","Carl McCullough",3
"Stephon Heyer","Cole Strange",8
"Stephon Heyer","Jim McMahon",7
"Stephon Heyer","Bill Brooks",8
"Stephon Heyer","Joe Namath",7
"Stephon Heyer","Todd Weiner",2
"Stephon Heyer","Jay Hilgenberg",15
"Stephon Heyer","Terry Glenn",16
"Stephon Heyer","Vance Johnson",24
"Stephon Heyer","Calvin Johnson",8
"Stephon Heyer","David Hughes",5
"Stephon Heyer","Adam Stenavich",15
"Stephon Heyer","Maurice Jones-Drew",23
"Stephon Heyer","Germane Crowell",4
"Stephon Heyer","Nate Newton",9
"Stephon Heyer","Rueben Mayes",8
"Stephon Heyer","Tim McGee",2
"Stephon Heyer","Carl Birdsong",1
"Stephon Heyer","Owen Daniels",3
"Stephon Heyer","Carl McCullough",2
"Eric Turner","Phil Hansen",1
"Eric Turner","Patrick Hunter",5
"Eric Turner","Andy Russell",1
"Eric Turner","Ed Reynolds",2
"Eric Turner","Antonio Cromartie",3
"Eric Turner","DaRon Bland",1
"Eric Turner","Charles Woodson",3
"Eric Turner","Jermaine Johnson II",1
"Eric Turner","Arnold Ebiketie",3
"Carl Birdsong","Billy Ard",3
"Carl Birdsong","Dwight Clark",2
"Carl Birdsong","Eric Moulds",3
"Carl Birdsong","Antone Davis",5
"Carl Birdsong","Kirk Gibson",2
"Carl Birdsong","Jeff Graham",1
"Carl Birdsong","Fred Beasley",2
"Carl Birdsong","Willie Gault",2
"Carl Birdsong","Olin Kreutz",1
"Carl Birdsong","Peyton Manning",1
"Carl Birdsong","Jason Mathews",1
"Carl Birdsong","Germane Crowell",2
"Carl Birdsong","Jay Hilgenberg",1
"Carl Birdsong","Raul Allegre",3
"Carl Birdsong","Tracy Greene",1
"Carl Birdsong","Owen Daniels",1
"Carl Birdsong","Carl McCullough",3
"Nephi Sewell","Otis Wilson",1
"Nephi Sewell","Juran Bolden",3
"Nephi Sewell","Terrel Bernard",12
"Nephi Sewell","Dexter Manley",7
"Nephi Sewell","Paul Moyer",4
"Nephi Sewell","Mike Richardson",7
"Nephi Sewell","Phillip Daniels",5
"Nephi Sewell","Eric Swann",4
"Nephi Sewell","Kenny Easley",3
"Nephi Sewell","Christopher Hinton",3
"Nephi Sewell","Randy Gradishar",10
"Nephi Sewell","Robert Lyles",1
"Nephi Sewell","Cedric Mack",7
"Nephi Sewell","Larry Roberts",2
"Nephi Sewell","Cobie Durant",1
"Jason Mathews","Bill Brooks",5
"Dameon Pierce","John Hannah",4
"Dameon Pierce","Muhsin Muhammad",3
"Dameon Pierce","Kyle Turley",8
"Dameon Pierce","Lionel James",1
"Dameon Pierce","Nick Folk",4
"Dameon Pierce","Jay Cutler",2
"Dameon Pierce","Eric Winston",3
"Dameon Pierce","Joe Andruzzi",1
"Dameon Pierce","Jim McMahon",1
"Dameon Pierce","Crawford Ker",4
"Andy Russell","Jermaine Johnson II",6
"Andy Russell","Charles Woodson",8
"Andy Russell","Antonio Johnson",8
"Andy Russell","Dan Hampton",2
"Andy Russell","Patrick Hunter",17
