PlayerID,Leadership,Work Ethic,Competitiveness,Team Player,Sportsmanship,Social Disposition,MarketSize,Security,Loyalty,Winning,Playing Time,Close To Home,Prestige,Morale
6628,63,96,81,95,89,72,74,83,55,13,45,1,91,84
6629,69,49,48,43,53,40,24,52,35,92,42,48,19,80
6630,64,62,69,81,83,99,61,1,57,74,82,90,32,75
6631,55,41,66,53,36,48,28,54,47,76,69,39,95,100
6632,22,57,37,13,20,40,55,4,27,4,94,75,12,77
6633,36,69,66,58,77,62,68,99,66,26,34,22,89,75
6634,55,78,73,59,72,65,65,39,83,68,94,43,2,93
6635,66,87,75,69,63,82,20,43,94,26,78,4,18,91
6636,26,63,96,33,90,74,10,38,98,13,15,19,46,83
6637,15,65,31,30,23,31,76,79,2,28,94,2,66,91
6638,65,60,76,45,85,96,17,85,4,93,98,18,43,91
6639,56,96,64,42,73,84,77,11,47,14,77,34,87,73
6640,32,90,77,49,90,90,33,33,96,78,95,14,5,85
6641,59,57,55,44,68,41,85,77,53,21,42,73,29,97
6642,35,43,51,2,14,11,88,69,45,82,71,74,22,73
6643,5,54,60,14,20,16,89,86,24,42,60,59,6,72
6644,44,78,61,35,71,76,17,4,27,73,25,77,45,93
6645,41,97,72,65,74,90,64,73,18,48,72,68,4,77
6646,75,97,74,78,73,86,60,84,92,35,4,76,86,100
6647,61,61,65,70,61,43,61,77,13,94,39,27,77,99
6648,54,36,38,33,31,34,49,59,46,88,25,42,25,76
6649,45,46,49,38,32,49,64,81,75,13,73,45,99,74
6650,85,75,60,75,99,84,40,83,30,48,84,90,39,77
6651,51,35,63,61,44,30,97,79,63,89,22,100,12,74
6652,69,53,56,49,40,68,95,76,60,80,41,59,89,70
6653,63,38,49,79,65,49,86,10,22,57,93,84,47,82
6654,69,36,64,52,60,36,14,57,70,84,26,29,95,77
6655,5,66,72,37,75,82,5,86,17,37,57,63,61,83
6656,82,39,56,81,32,37,83,79,49,68,42,48,11,86
6657,59,69,69,40,67,65,77,20,48,56,93,14,81,99
6658,89,55,61,77,48,62,63,66,39,96,8,80,77,75
6659,26,41,31,31,21,9,4,34,32,22,37,4,37,89
6660,56,65,50,61,55,50,60,100,80,2,38,17,4,87
6661,9,93,80,6,98,75,24,98,54,44,82,56,64,84
6662,26,30,70,38,29,33,49,35,55,21,38,13,13,94
6663,75,70,77,84,81,68,100,97,66,67,98,66,26,79
6664,65,36,39,48,55,58,10,23,88,38,3,10,21,98
6665,29,80,85,27,66,67,2,15,24,35,65,91,16,93
6666,37,71,85,47,79,61,50,4,68,83,13,99,33,73
6667,94,70,41,97,58,46,44,68,86,61,26,12,75,75
6668,26,36,32,33,16,34,42,81,21,78,41,2,1,91
6669,52,66,65,53,89,98,56,53,63,17,20,55,8,72
6670,63,87,70,41,77,71,24,50,26,14,5,37,97,88
6671,72,51,54,97,60,64,23,70,61,87,3,76,19,76
6672,80,70,52,92,48,44,27,39,41,41,88,33,77,76
6673,55,81,80,43,74,96,26,60,78,19,89,65,95,82
6674,31,53,32,8,29,38,76,29,68,95,96,32,3,71
6675,69,86,82,33,98,71,46,1,5,23,42,92,93,84
6676,84,79,82,65,69,82,72,92,26,66,66,44,59,94
6677,46,58,39,55,40,59,54,84,5,25,41,42,49,98
6678,7,48,64,21,24,18,13,55,45,55,2,68,58,84
6679,93,69,68,67,30,69,52,44,4,62,43,50,44,94
6680,52,44,66,68,40,31,18,88,93,29,93,59,38,86
6681,29,65,72,38,72,77,39,23,59,75,69,30,64,81
6682,44,60,93,50,92,98,17,71,16,46,9,97,87,85
6683,67,70,98,72,75,65,24,74,42,33,72,100,3,72
6684,36,56,32,39,15,26,24,79,54,77,31,100,83,74
6685,29,51,58,38,25,39,86,43,69,80,68,10,95,84
6686,62,64,86,85,61,96,56,20,40,90,28,9,98,97
6687,66,70,72,36,76,84,19,83,82,50,52,64,73,74
6688,4,38,54,4,3,34,50,19,20,1,79,92,41,86
6689,32,79,66,68,88,68,75,61,47,72,70,6,49,95
6690,23,53,57,27,28,21,51,6,7,97,83,94,29,73
6691,53,92,84,47,93,72,95,76,97,17,1,60,91,100
6692,68,54,66,85,58,44,15,81,62,67,8,72,95,97
6693,50,72,94,57,62,84,19,57,68,59,44,71,33,92
6694,40,41,38,57,39,56,63,35,20,87,11,32,29,72
6695,61,34,51,70,42,55,16,58,84,66,30,14,100,92
6696,62,36,49,83,48,60,29,79,44,97,75,19,55,81
6697,27,41,67,36,34,5,20,68,83,18,89,83,26,97
6698,82,68,44,61,36,64,64,50,91,50,82,35,67,71
6699,13,68,69,23,83,88,78,47,42,6,99,42,67,100
6700,69,51,61,93,53,40,49,64,55,8,5,67,49,85
6701,86,71,93,88,62,60,84,8,37,55,72,84,66,72
6702,50,65,61,40,60,69,8,28,63,44,22,70,45,86
6703,15,65,61,27,32,11,52,52,57,40,29,32,37,99
6704,35,66,69,64,42,34,86,64,49,78,41,78,65,72
6705,32,34,32,18,40,29,63,75,28,23,35,5,55,90
6706,7,66,63,40,18,23,72,80,19,18,67,14,52,93
6707,97,74,65,93,84,61,55,42,35,93,46,61,19,76
6708,59,84,97,66,61,75,97,68,23,80,87,11,100,78
6709,39,66,85,48,98,78,32,36,76,71,1,54,94,93
6710,10,94,76,24,88,87,17,71,65,50,53,74,45,87
6711,63,67,44,45,50,56,27,13,50,34,18,98,36,72
6712,65,65,60,68,70,74,57,83,82,20,59,48,59,94
6713,66,57,43,40,55,35,44,94,83,100,24,67,81,92
6714,86,59,36,82,53,61,95,63,76,74,80,8,60,79
6715,60,76,67,61,97,72,2,97,65,12,96,85,39,79
6716,38,41,66,32,55,56,28,60,75,10,36,52,40,71
6717,79,57,47,71,67,46,33,63,23,38,10,87,84,73
6718,29,51,38,17,9,9,100,10,28,36,53,94,40,85
6719,45,63,73,58,86,88,63,100,87,40,90,33,76,74
6720,22,63,47,14,3,18,83,50,43,7,100,63,4,73
6721,24,76,62,40,74,90,66,98,26,58,94,18,64,87
6722,78,52,32,71,50,31,70,100,57,88,55,85,42,92
6723,30,89,91,44,72,76,95,22,5,46,62,15,44,76
6724,11,37,39,40,19,17,74,52,21,39,25,63,82,73
6725,30,62,62,44,48,47,61,70,100,98,76,8,41,93
6726,59,67,43,50,68,44,24,79,21,11,91,98,6,89
6727,40,52,46,32,36,36,92,74,54,11,82,17,95,74
6728,96,86,83,80,90,76,23,44,30,83,56,72,12,98
6729,83,55,55,91,68,38,83,50,30,68,5,30,88,90
6730,32,33,50,1,34,9,62,51,82,97,41,28,95,92
6731,62,88,68,81,62,84,6,61,91,39,43,10,61,71
6732,66,49,67,81,57,30,64,57,62,10,13,79,86,81
6733,67,32,56,87,66,35,31,76,66,76,37,90,75,95
6734,51,96,72,41,81,65,69,36,87,54,55,8,73,78
6735,10,92,77,31,90,99,8,12,95,50,3,86,10,93
6736,36,78,81,46,89,86,45,68,37,7,17,49,90,96
6737,8,54,53,28,31,4,66,87,47,1,57,10,98,79
6738,88,34,68,86,62,51,43,1,38,64,40,49,43,77
6739,32,61,62,50,59,61,9,71,100,5,73,36,11,84
6740,49,33,60,44,35,38,57,36,73,58,99,100,33,71
6741,22,80,60,32,73,99,50,55,100,19,67,20,11,93
6742,91,94,60,89,91,96,15,66,78,19,93,86,34,93
6743,38,35,56,41,35,39,14,33,68,2,85,82,2,82
6744,28,48,68,28,15,39,53,48,93,80,82,31,76,85
6745,74,70,49,89,65,70,48,100,58,74,20,5,8,82
6746,8,71,63,33,97,65,96,68,72,100,93,92,32,100
6747,8,37,37,9,40,14,48,68,9,86,47,62,54,74
6748,34,64,60,16,21,19,93,96,43,93,65,21,15,100
6749,40,40,33,23,17,30,63,12,82,5,73,9,75,88
6750,33,70,83,27,73,91,31,68,28,53,68,100,36,93
6751,93,75,93,69,97,67,54,84,1,9,82,87,71,97
6752,69,94,95,60,88,83,4,56,39,45,82,40,95,78
6753,25,86,98,7,98,91,93,84,74,35,82,89,7,74
6754,48,60,63,40,46,63,97,44,51,79,39,72,73,81
6755,39,68,94,47,84,68,74,47,74,94,50,48,87,84
6756,87,47,38,73,57,43,36,3,56,18,5,19,20,94
6757,23,87,86,35,98,65,6,33,33,68,100,11,18,83
6758,40,41,35,36,37,62,34,54,83,18,87,39,44,94
6759,63,75,78,70,71,94,22,68,32,25,10,94,66,90
6760,95,82,86,72,67,97,29,27,13,80,37,72,24,75
6761,15,43,60,4,24,11,39,84,85,72,93,33,73,81
6762,11,67,53,25,33,4,7,77,33,94,63,65,88,83
6763,21,77,82,2,67,65,67,14,45,20,69,13,30,96
6764,13,62,52,10,2,2,23,94,57,70,41,32,34,90
6765,10,33,63,23,12,36,15,1,63,100,23,35,49,92
6766,85,40,37,61,57,56,45,22,5,9,54,90,6,70
6767,71,65,83,87,100,61,62,18,7,82,16,61,3,82
6768,5,68,32,28,4,22,60,40,29,20,31,46,69,98
6769,9,86,85,20,85,61,36,60,69,49,85,72,54,75
6770,47,47,36,48,44,32,59,95,11,87,29,65,26,97
6771,33,70,95,46,97,68,22,85,62,77,29,85,5,70
6772,95,61,81,71,73,64,47,50,78,95,1,26,51,83
6773,34,62,97,63,82,78,6,57,9,53,7,55,42,84
6774,59,46,51,59,59,57,27,23,68,56,98,67,41,81
6775,75,49,68,97,42,48,40,47,52,8,16,70,83,91
6776,47,45,52,31,47,59,99,50,52,34,92,21,50,87
6777,97,87,70,66,65,64,58,40,68,52,78,61,28,84
6778,81,67,53,64,68,39,38,98,32,38,53,70,93,95
6779,65,69,99,82,81,87,65,53,39,90,9,52,2,82
6780,5,30,32,24,9,20,16,77,66,14,30,4,58,84
6781,30,50,65,50,33,50,15,74,79,38,56,49,50,71
6782,38,31,59,6,26,39,52,94,25,34,96,100,72,97
6783,34,51,53,63,32,57,31,98,86,73,33,32,71,99
6784,7,53,63,25,34,6,65,23,70,4,77,29,17,80
6785,53,61,82,57,79,98,48,43,66,6,38,8,13,85
6786,5,78,81,30,68,97,95,72,8,45,22,12,20,98
6787,34,42,62,40,4,36,46,91,30,34,77,79,36,76
6788,53,68,86,53,61,75,21,62,52,77,27,59,90,86
6789,30,66,34,37,33,35,68,63,7,85,37,68,60,75
6790,62,45,59,85,30,36,98,25,60,32,97,90,28,94
6791,66,76,84,44,62,89,19,15,43,9,2,52,76,86
6792,16,86,100,25,100,96,24,45,69,6,75,31,1,77
6793,40,55,49,55,55,70,37,91,78,42,7,41,99,89
6794,68,78,74,68,87,67,40,77,57,72,43,28,24,95
6795,82,32,53,97,41,38,14,7,87,88,39,93,96,88
6796,33,70,43,39,35,18,66,60,31,88,33,39,74,86
6797,64,83,96,39,87,97,56,56,46,31,63,97,71,94
6798,68,45,50,68,37,52,12,24,29,82,68,32,83,99
6799,97,64,82,62,70,85,68,59,81,97,51,80,35,75
6800,34,74,71,6,96,89,24,70,33,98,79,55,87,70
6801,35,50,66,30,58,30,39,58,40,77,23,42,70,93
6802,7,59,60,16,27,18,9,64,20,35,43,93,61,74
6803,84,58,66,74,63,47,46,59,11,16,2,80,47,84
6804,38,75,77,7,89,64,8,79,83,65,26,12,32,70
6805,11,57,35,7,21,20,73,64,78,4,41,49,95,73
6806,8,90,75,28,80,73,46,19,94,83,92,45,58,93
6807,34,43,56,53,64,63,66,82,4,21,58,27,3,98
6808,65,39,30,31,32,70,60,55,89,46,50,22,45,97
6809,14,34,57,4,17,4,7,96,73,20,61,75,95,77
6810,20,96,96,29,76,71,20,38,66,71,61,24,25,83
6811,71,49,52,64,44,67,23,3,75,88,69,37,61,72
6812,72,69,95,93,96,71,87,29,30,65,17,22,99,85
6813,69,96,86,31,87,60,35,80,24,95,37,14,37,79
6814,37,77,79,44,79,83,53,98,95,89,64,92,44,99
6815,37,100,74,1,80,62,84,7,38,87,98,21,91,98
6816,92,83,92,75,70,86,9,68,61,36,94,71,74,78
6817,54,76,85,51,88,80,13,11,78,2,76,5,54,70
6818,30,60,71,15,72,87,42,73,3,72,12,97,34,99
6819,39,55,65,45,69,31,3,79,98,2,58,9,27,72
6820,10,60,92,4,71,80,77,44,14,62,63,53,56,94
6821,54,77,94,60,70,95,9,91,76,81,15,94,41,84
6822,51,91,94,30,69,78,56,63,65,27,73,47,44,95
6823,35,82,90,43,84,74,75,45,85,49,64,18,22,76
6824,8,41,38,32,25,39,45,56,55,62,4,17,46,98
6825,56,42,67,70,54,50,68,32,84,91,33,19,11,85
6826,67,59,64,65,43,53,35,41,60,54,99,62,77,72
6827,37,58,50,62,60,51,38,52,45,85,36,10,90,76
6828,34,98,60,60,97,78,85,54,44,39,75,56,63,99
6829,62,48,65,95,43,64,62,35,25,2,20,68,5,95
6830,56,30,34,43,70,64,18,56,78,56,1,4,2,89
6831,81,65,33,89,61,58,63,22,12,77,82,48,56,81
6832,17,39,55,6,40,37,99,12,96,20,25,24,70,97
6833,10,64,84,35,90,66,100,67,15,39,28,77,47,96
6834,14,77,60,31,74,94,56,10,56,70,13,70,79,89
6835,45,68,80,51,93,72,68,9,24,20,86,50,43,97
6836,66,52,61,53,64,54,53,56,19,62,8,4,12,87
6837,68,69,37,35,70,60,58,56,50,71,42,100,57,78
6838,89,65,96,76,92,81,80,81,48,57,22,71,32,100
6839,55,71,86,51,69,85,22,43,97,20,94,66,66,73
6840,59,50,55,46,60,59,47,49,42,94,64,11,52,83
6841,50,61,94,60,74,61,84,59,67,12,97,71,66,75
6842,30,88,91,58,93,94,94,15,71,93,85,14,27,73
6843,80,78,84,86,97,75,95,38,26,53,29,55,16,100
6844,1,98,70,3,89,72,31,20,27,19,27,11,80,95
6845,52,34,70,32,50,36,29,62,58,50,9,77,44,93
6846,36,52,56,52,54,54,66,27,4,30,31,76,77,92
6847,65,93,62,61,84,96,74,33,22,48,25,70,18,100
6848,78,66,97,64,92,79,31,100,37,6,26,5,10,100
6849,54,93,83,55,96,97,25,25,23,36,38,26,26,81
6850,66,80,98,68,65,75,85,48,26,66,11,94,42,72
6851,14,68,53,17,19,27,46,71,64,8,43,80,54,91
6852,88,82,61,84,64,76,80,83,41,67,39,89,9,96
6853,16,84,85,15,68,94,48,11,80,8,85,23,91,97
6854,60,30,55,69,43,42,43,89,23,97,67,36,79,87
6855,49,96,63,44,74,83,17,92,38,10,52,29,71,97
6856,57,67,72,56,68,88,92,2,20,80,43,6,80,84
6857,65,61,41,54,61,38,65,89,67,69,55,47,18,82
6858,86,95,64,68,97,62,55,59,39,96,70,82,10,85
6859,25,70,36,11,27,25,36,85,65,34,14,54,52,98
6860,95,45,57,97,49,45,46,99,13,10,31,46,17,81
6861,47,40,40,58,69,38,82,60,10,17,36,35,56,99
6862,42,84,89,39,95,91,55,24,7,35,32,93,86,84
6863,29,62,66,27,11,13,85,24,38,55,34,30,75,73
6864,31,68,91,8,98,63,85,88,69,45,60,74,58,87
6865,65,57,51,37,65,55,90,9,55,16,69,42,82,85
6866,97,85,85,66,100,69,73,59,58,58,38,92,91,92
6867,13,86,66,30,96,74,34,24,51,17,97,89,22,92
6868,37,86,85,34,75,88,71,96,50,38,19,82,68,84
6869,81,50,58,67,50,58,63,97,14,69,32,89,62,80
6870,60,40,60,46,42,61,36,38,32,31,14,46,86,82
6871,61,67,64,94,70,63,2,75,95,37,73,44,65,79
6872,63,64,55,100,70,70,3,91,23,58,53,48,28,98
6873,86,59,69,69,50,68,60,65,100,34,85,40,21,89
6874,30,68,41,8,25,20,22,82,85,93,18,36,42,99
6875,91,82,61,100,75,73,16,22,83,99,88,100,11,83
6876,87,63,62,68,34,62,83,1,73,34,60,46,59,85
6877,39,42,66,56,49,43,16,48,41,62,24,70,37,79
6878,35,70,35,36,11,14,49,24,49,10,32,28,79,80
6879,93,73,77,85,78,79,50,3,61,46,27,26,33,100
6880,98,79,86,94,91,90,26,11,55,86,19,81,92,85
6881,15,76,62,9,80,92,74,70,49,60,52,61,71,71
6882,1,42,46,36,39,35,10,15,4,68,34,50,35,97
6883,33,73,85,16,93,72,50,20,23,2,74,54,52,89
6884,89,97,94,79,97,68,63,38,90,62,74,35,48,91
6885,33,79,99,39,96,100,21,5,64,35,42,69,51,96
6886,37,34,60,40,35,48,94,68,78,65,69,8,11,83
6887,33,80,88,39,66,81,56,13,96,11,23,10,26,96
6888,99,39,30,76,36,65,73,7,50,92,18,45,79,70
6889,32,56,39,39,19,22,51,15,37,62,64,2,78,94
6890,46,76,65,47,91,60,95,75,11,47,100,89,71,90
6891,31,77,72,7,98,69,61,73,16,35,37,2,77,84
6892,81,45,69,68,47,34,75,85,47,77,84,22,12,97
6893,47,98,73,55,66,83,91,100,95,33,98,94,7,95
6894,79,95,89,69,80,87,62,98,89,70,80,46,85,90
6895,22,60,92,10,87,82,74,71,16,25,42,64,62,86
6896,65,65,66,71,36,61,24,6,72,53,9,96,40,84
6897,51,60,99,55,69,62,88,22,34,57,28,2,41,81
6898,83,35,53,92,34,69,74,37,9,65,50,74,39,85
6899,60,67,87,59,100,74,81,67,42,90,93,53,47,70
6900,68,95,72,76,88,76,81,48,41,75,4,39,40,87
6901,64,78,94,46,76,81,75,11,20,68,50,87,69,92
6902,15,32,42,35,5,27,66,100,63,25,56,38,35,92
6903,35,51,50,38,45,59,42,7,11,32,31,47,92,72
6904,26,82,65,15,70,62,37,76,14,43,22,94,3,73
6905,87,79,72,79,91,82,19,100,78,52,40,37,97,93
6906,35,96,64,34,95,69,94,55,41,100,30,33,7,99
6907,39,67,91,17,64,94,52,85,77,14,19,18,95,87
6908,60,65,78,35,69,84,1,43,96,16,76,54,4,76
6909,13,92,76,23,86,76,24,88,73,56,65,64,21,88
6910,43,67,51,47,64,43,79,74,60,19,85,26,59,74
6911,16,61,60,26,67,78,39,100,48,18,54,73,70,86
6912,55,80,96,43,98,99,41,50,93,96,96,1,84,87
6913,32,70,73,15,91,83,87,56,21,36,63,81,81,73
6914,82,80,95,93,97,78,67,5,18,78,70,81,92,74
6915,50,63,100,32,96,92,54,88,54,68,56,96,29,84
6916,93,75,94,85,66,69,98,98,70,60,86,49,79,94
6917,58,88,85,49,63,78,27,1,1,50,50,85,79,88
6918,33,69,70,59,47,41,46,73,65,39,90,5,26,76
6919,2,64,65,10,72,90,80,19,86,82,10,88,93,100
6920,31,99,60,67,69,61,77,81,50,92,10,21,70,75
6921,96,87,65,78,80,69,79,89,40,84,15,57,65,80
6922,91,45,45,89,40,50,25,45,70,49,11,2,80,87
6923,69,92,99,64,64,83,8,39,41,46,28,84,53,97
6924,22,85,60,17,62,62,26,57,94,13,88,77,62,85
6925,79,41,64,84,69,50,85,87,5,95,86,41,18,96
6926,10,48,63,22,33,11,34,1,16,39,74,5,99,82
6927,34,47,55,41,33,54,63,83,35,26,95,41,78,76
6928,82,81,87,63,65,83,16,37,66,59,19,13,54,90
6929,63,40,69,67,49,44,90,100,31,89,61,92,91,83
6930,69,81,93,84,79,70,83,53,61,6,71,80,12,79
6931,60,76,66,62,86,65,20,84,69,56,27,33,65,71
6932,17,50,49,32,2,32,60,88,85,40,25,69,25,83
6933,24,65,48,19,31,18,9,10,25,39,80,22,65,91
6934,65,68,96,42,83,100,54,38,41,78,28,98,42,75
6935,32,75,80,47,67,88,56,47,7,84,13,88,39,88
6936,26,99,79,24,70,78,70,2,50,4,22,11,10,77
6937,69,85,96,53,94,79,75,79,92,91,97,1,30,72
6938,52,60,75,31,77,65,69,2,77,13,98,42,4,93
6939,37,33,50,36,41,40,91,96,22,62,71,64,32,74
6940,36,62,58,38,15,32,58,42,5,86,70,88,75,75
6941,73,83,65,85,62,91,75,6,10,18,9,75,16,77
6942,44,64,100,30,95,81,59,55,22,54,9,24,61,84
6943,1,73,83,35,61,85,33,44,16,28,82,7,97,77
6944,31,55,45,68,43,32,46,90,69,74,46,31,71,93
6945,25,58,58,36,37,37,53,89,20,43,74,5,85,94
6946,52,65,90,50,65,65,25,58,63,71,72,1,77,97
6947,20,39,56,33,29,6,22,13,22,56,24,35,76,82
6948,58,34,55,47,54,66,26,31,27,85,87,52,64,96
6949,49,76,67,53,88,81,34,91,1,76,7,80,5,87
6950,70,61,61,43,50,62,83,78,1,97,31,60,25,86
6951,56,78,76,51,79,87,36,84,45,62,67,14,19,88
6952,64,42,63,70,34,55,83,33,53,19,4,68,79,92
6953,67,81,64,33,71,60,6,56,55,35,78,41,49,77
6954,10,57,30,38,36,15,54,62,79,29,2,25,69,83
6955,54,100,60,68,64,61,15,81,57,1,88,38,40,89
6956,9,83,95,28,93,80,16,6,82,93,28,94,61,89
6957,36,59,48,33,66,65,71,9,51,21,97,96,58,86
6958,19,98,93,24,78,75,16,35,41,21,21,44,59,76
6959,99,77,69,70,85,60,93,5,67,92,21,44,45,87
6960,39,49,58,11,19,4,35,33,92,14,96,2,28,82
6961,64,54,37,71,36,63,15,7,2,88,41,88,32,86
6962,79,64,44,68,66,67,23,62,54,50,53,15,58,74
6963,13,71,88,19,78,96,75,40,26,91,22,19,37,70
6964,47,70,51,37,54,43,15,98,50,14,39,50,59,75
6965,45,79,86,43,94,99,10,28,8,84,13,8,28,92
6966,47,32,41,63,50,48,43,81,8,46,37,12,62,95
6967,96,65,48,79,44,50,73,18,1,69,59,75,79,93
6968,50,75,87,41,79,97,40,44,14,20,57,99,77,78
6969,85,60,55,87,59,67,84,26,67,82,42,22,83,71
6970,87,38,55,75,33,31,29,52,2,2,33,59,92,87
6971,87,57,54,84,45,51,50,17,9,84,2,52,52,91
6972,34,80,90,23,73,100,58,33,74,53,60,12,20,83
6973,18,67,93,10,76,83,98,91,64,21,6,80,88,92
6974,27,87,100,10,81,67,49,78,73,14,31,36,43,75
6975,53,65,81,60,84,85,47,75,86,39,8,94,100,76
6976,69,64,57,63,51,59,73,80,38,57,56,39,13,97
6977,33,90,94,6,79,79,34,67,49,66,5,97,2,95
6978,50,63,56,61,56,64,1,88,54,3,86,59,32,94
6979,32,61,87,32,65,67,12,18,63,49,75,79,80,83
6980,56,85,89,66,91,83,52,89,9,97,81,35,35,82
6981,6,48,30,34,13,17,66,71,92,97,16,85,68,84
6982,6,58,62,8,26,29,14,33,71,81,63,58,94,95
6983,52,45,61,39,31,37,66,19,71,47,94,14,33,82
6984,9,79,100,16,87,76,79,16,63,53,20,71,58,90
6985,85,88,64,72,60,69,95,93,47,92,71,60,4,77
6986,69,75,87,55,81,98,59,6,57,68,40,73,8,73
6987,41,65,75,34,69,67,40,96,59,22,36,44,19,92
6988,55,40,53,53,55,68,74,64,31,91,78,66,62,87
6989,37,66,34,61,69,59,61,84,1,71,6,55,42,97
6990,87,33,58,92,39,33,30,44,6,29,71,59,75,96
6991,77,91,97,88,80,88,74,96,82,60,51,70,86,98
6992,58,78,73,50,80,76,48,31,78,63,38,70,27,91
6993,63,44,45,94,50,44,79,3,98,23,27,19,60,92
6994,91,97,87,64,82,78,12,22,84,47,82,68,58,87
6995,3,55,57,2,12,38,76,83,68,62,94,55,7,74
6996,46,65,96,52,89,65,42,5,48,41,9,44,7,79
6997,60,34,56,81,51,46,84,60,23,35,90,63,18,71
6998,96,80,78,81,66,62,66,76,56,87,30,36,16,100
6999,93,76,92,62,86,77,34,11,2,93,88,16,10,74
7000,40,70,89,38,60,75,30,33,53,1,85,20,28,75
7001,32,96,99,49,83,80,25,76,16,12,4,54,40,85
7002,42,96,97,40,66,69,54,4,28,98,13,27,1,90
7003,70,69,99,99,64,62,79,83,14,7,80,100,59,97
7004,42,79,84,70,90,95,32,29,8,24,11,18,12,78
7005,99,86,83,96,76,78,62,45,7,76,63,73,68,93
7006,34,91,79,56,90,85,38,36,64,76,17,11,99,76
7007,81,83,60,66,82,94,75,38,60,27,38,27,36,79
7008,34,69,94,32,86,78,34,6,43,90,48,20,9,91
7009,30,31,68,62,66,47,85,23,85,94,25,53,78,79
7010,37,65,57,34,25,16,32,38,99,50,55,13,46,75
7011,65,98,82,60,73,71,26,97,15,82,83,72,15,80
7012,33,63,33,48,69,61,71,1,87,21,22,42,9,92
7013,73,56,32,69,67,67,36,39,45,20,6,58,9,94
7014,28,65,81,15,82,73,20,51,30,69,20,95,19,85
7015,12,87,89,25,88,82,20,4,99,69,92,59,21,82
7016,99,61,57,69,61,50,11,27,66,67,25,91,23,84
7017,33,42,37,42,48,37,48,80,23,61,86,30,1,77
7018,2,45,66,37,14,13,10,100,75,48,42,47,66,87
7019,56,54,48,50,32,32,83,4,94,88,47,2,51,76
7020,15,34,56,18,30,19,40,99,69,22,90,69,86,72
7021,19,42,66,36,35,27,68,46,34,38,30,66,21,83
7022,85,62,46,78,43,65,60,34,61,90,39,37,22,87
7023,87,49,66,98,67,37,74,98,37,85,89,8,8,87
7024,55,56,66,42,61,36,25,10,7,36,20,58,6,83
7025,93,45,53,100,48,38,77,8,82,43,36,74,82,100
7026,64,76,88,52,65,98,46,60,52,100,89,31,19,89
7027,72,50,63,89,55,55,37,63,12,79,76,43,9,81
7028,10,53,38,32,8,32,75,85,86,21,42,82,90,75
7029,93,34,52,84,58,36,88,84,69,90,66,18,3,92
7030,67,44,62,39,36,37,64,28,36,8,29,13,4,81
7031,3,92,90,16,73,94,69,45,62,89,83,42,1,94
7032,14,83,70,5,93,67,96,77,29,41,87,70,86,92
7033,32,62,36,54,70,45,5,55,84,61,40,71,23,88
7034,24,56,69,30,25,19,51,70,15,22,4,38,9,73
7035,34,67,84,13,97,64,53,86,52,19,87,62,25,76
7036,88,45,53,68,50,35,17,22,17,67,86,9,83,88
7037,37,39,40,32,61,50,58,85,4,17,46,88,97,98
7038,70,98,69,84,90,81,20,96,45,99,94,1,23,94
7039,66,53,51,88,68,44,43,93,56,3,24,39,54,95
7040,90,73,82,66,94,67,90,39,93,33,16,66,90,74
7041,50,86,62,34,79,65,22,45,3,98,62,61,78,71
7042,51,50,59,40,34,45,51,97,85,57,86,60,14,82
7043,11,62,60,4,80,63,65,47,27,23,69,91,75,70
7044,36,52,31,67,54,54,31,54,60,65,37,99,1,88
7045,22,68,67,2,34,10,94,76,48,73,43,82,25,86
7046,37,32,61,18,21,31,21,88,25,62,66,97,89,86
7047,49,51,47,68,59,62,30,80,56,66,41,84,58,96
7048,99,95,86,82,93,92,60,83,83,30,19,9,84,87
7049,9,72,96,14,71,86,30,42,59,93,37,96,90,94
7050,54,35,45,45,64,56,64,42,36,86,47,94,90,75
7051,15,84,100,32,71,66,59,11,29,39,97,93,96,100
7052,14,56,42,6,20,7,95,98,9,81,11,56,44,96
7053,69,59,38,43,59,60,58,98,86,79,15,73,55,93
7054,70,31,57,82,30,58,15,88,79,57,99,40,79,92
7055,2,58,70,32,38,38,77,16,35,59,34,10,88,81
7056,69,34,46,94,45,70,1,91,25,82,61,14,67,76
7057,63,63,69,70,60,79,90,54,87,15,73,92,16,82
7058,8,66,91,10,84,73,66,6,4,39,83,95,46,90
7059,6,66,61,32,65,77,21,63,39,96,55,46,87,96
7060,79,63,38,70,52,47,61,76,60,35,14,22,63,98
7061,30,61,37,25,40,4,10,77,41,99,20,64,68,73
7062,70,61,69,32,67,53,97,89,18,89,43,66,84,70
7063,94,70,56,74,62,58,68,100,73,4,42,77,14,90
7064,30,60,68,55,47,52,13,13,76,64,68,86,12,72
7065,39,44,53,55,30,44,6,83,67,31,81,37,82,92
7066,5,77,97,11,72,92,63,41,60,51,78,83,91,92
7067,73,69,64,67,45,65,14,19,66,90,48,24,12,97
7068,84,35,64,83,59,42,76,64,58,94,38,55,36,79
7069,22,63,95,4,79,98,22,72,75,94,84,97,88,74
7070,46,62,54,55,62,69,27,70,54,2,26,41,89,100
7071,24,47,32,4,33,25,85,10,98,99,25,100,20,78
7072,97,74,71,62,95,75,52,88,91,72,78,96,15,94
7073,44,93,62,59,66,89,65,11,48,41,78,6,72,77
7074,30,40,35,54,46,43,20,50,74,68,73,95,52,73
7075,73,95,91,96,99,84,6,78,81,22,24,37,71,77
