Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1985,3206,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,
1985,3207,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,
1985,3207,1,1,1,1,1,1,1,1,47,1,1,1,1,1,1,1,Training Camp
1985,3207,1,1,1,1,1,1,1,1,44,1,1,1,1,1,1,1,
1985,3208,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,
1985,3208,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,0,Training Camp
1985,3208,1,1,1,1,1,1,1,1,1,1,49,1,1,1,1,1,
1985,3209,0,0,0,0,0,0,0,0,0,0,50,9,0,0,0,0,
1985,3209,1,1,1,1,1,1,1,1,1,1,50,9,1,1,1,1,Training Camp
1985,3209,1,1,1,1,1,1,1,1,1,1,48,3,1,1,1,1,
1985,3210,0,0,0,0,0,0,0,0,0,0,81,12,0,0,0,0,
1985,3210,1,1,1,1,1,1,1,1,1,1,81,11,1,1,1,1,Training Camp
1985,3210,1,1,1,1,1,1,1,1,1,1,79,1,1,1,1,1,
1985,3211,0,0,0,0,0,0,0,0,0,0,60,15,0,0,0,0,
1985,3211,1,1,1,1,1,1,1,1,1,1,60,15,1,1,1,1,Training Camp
1985,3211,1,1,1,1,1,1,1,1,1,1,59,7,1,1,1,1,
1985,3212,0,0,0,0,0,0,0,0,0,0,73,2,0,0,0,0,
1985,3212,1,1,1,1,1,1,1,1,1,1,73,2,1,1,1,1,Training Camp
1985,3212,1,1,1,1,1,1,1,1,1,1,70,1,1,1,1,1,
1985,3213,0,0,0,0,0,0,0,0,0,0,93,7,0,0,0,0,
1985,3213,1,1,1,1,1,1,1,1,1,1,93,7,1,1,1,1,Training Camp
1985,3213,1,1,1,1,1,1,1,1,1,1,93,1,1,1,1,1,
1985,3214,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,
1985,3214,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,Training Camp
1985,3214,1,1,1,1,1,1,1,1,1,1,45,1,1,1,1,1,
1985,3215,0,0,0,43,11,0,0,0,0,0,0,0,0,0,0,0,
1985,3215,1,1,1,41,11,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3215,1,1,1,40,11,1,1,1,1,1,1,1,1,1,1,1,
1985,3216,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,
1985,3216,1,1,1,20,3,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3216,1,1,1,17,3,1,1,1,1,1,1,1,1,1,1,1,
1985,3220,0,0,0,7,74,0,0,0,0,0,0,0,0,0,0,0,
1985,3220,1,1,1,7,72,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3220,1,1,1,7,68,1,1,1,1,1,1,1,1,1,1,1,
1985,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,65,
1985,3228,1,1,1,1,1,1,1,1,1,1,1,1,1,3,10,64,Training Camp
1985,3228,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,62,
1985,3229,0,0,0,0,0,0,0,0,0,0,0,0,13,0,36,11,
1985,3229,1,1,1,1,1,1,1,1,1,1,1,1,13,1,34,11,Training Camp
1985,3229,1,1,1,1,1,1,1,1,1,1,1,1,13,1,32,11,
1985,3230,0,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,
1985,3230,1,1,1,1,1,1,1,1,1,1,39,4,1,1,1,1,Training Camp
1985,3230,1,1,1,1,1,1,1,1,1,1,38,1,1,1,1,1,
1985,3231,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,
1985,3231,0,0,0,0,0,0,0,0,0,0,49,8,0,0,0,0,Training Camp
1985,3231,1,1,1,1,1,1,1,1,1,1,49,1,1,1,1,1,
1985,3232,0,0,0,0,0,0,0,0,0,0,52,13,0,0,0,0,
1985,3232,1,1,1,1,1,1,1,1,1,1,52,12,1,1,1,1,Training Camp
1985,3232,1,1,1,1,1,1,1,1,1,1,51,6,1,1,1,1,
1985,3233,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,
1985,3233,1,1,1,25,7,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3233,1,1,1,21,7,1,1,1,1,1,1,1,1,1,1,1,
1985,3235,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0,0,
1985,3235,1,1,1,14,24,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3235,1,1,1,14,22,1,1,1,1,1,1,1,1,1,1,1,
1985,3241,0,0,0,0,0,0,0,0,0,0,0,7,36,0,2,0,
1985,3241,1,1,1,1,1,1,1,1,1,1,1,7,34,1,2,1,Training Camp
1985,3241,1,1,1,1,1,1,1,1,1,1,1,7,30,1,2,1,
1985,3242,0,0,0,0,0,0,0,0,0,0,0,2,60,0,2,0,
1985,3242,1,1,1,1,1,1,1,1,1,1,1,2,59,1,2,1,Training Camp
1985,3242,1,1,1,1,1,1,1,1,1,1,1,2,57,1,2,1,
1985,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,5,
1985,3243,1,1,1,1,1,1,1,1,1,1,1,1,1,86,12,5,Training Camp
1985,3243,1,1,1,1,1,1,1,1,1,1,1,1,1,82,12,5,
1985,3248,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,
1985,3248,1,1,1,1,1,1,1,1,46,1,1,1,1,1,1,1,Training Camp
1985,3248,1,1,1,1,1,1,1,1,42,1,1,1,1,1,1,1,
1985,3249,0,0,0,0,0,0,0,0,0,0,43,13,0,0,0,0,
1985,3249,1,1,1,1,1,1,1,1,1,1,43,12,1,1,1,1,Training Camp
1985,3249,1,1,1,1,1,1,1,1,1,1,40,5,1,1,1,1,
1985,3250,0,0,0,0,0,0,0,0,0,0,85,12,0,0,0,0,
1985,3250,1,1,1,1,1,1,1,1,1,1,85,12,1,1,1,1,Training Camp
1985,3250,1,1,1,1,1,1,1,1,1,1,84,4,1,1,1,1,
1985,3253,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,
1985,3253,1,1,1,1,34,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,3253,1,1,1,1,31,1,1,1,1,1,1,1,1,1,1,1,
1985,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,9,
1985,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,70,14,9,
1985,3263,1,1,1,1,1,1,1,1,1,1,1,1,1,69,14,9,Training Camp
1985,3263,1,1,1,1,1,1,1,1,1,1,1,1,1,65,14,9,
1985,3264,0,0,0,0,0,0,0,0,0,0,58,14,0,0,0,0,
1985,3264,1,1,1,1,1,1,1,1,1,1,58,13,1,1,1,1,Training Camp
1985,3264,1,1,1,1,1,1,1,1,1,1,57,4,1,1,1,1,
1985,3266,0,0,0,0,0,0,0,0,0,0,10,18,14,0,0,0,
1985,3266,1,1,1,1,1,1,1,1,1,1,10,16,14,1,1,1,Training Camp
1985,3266,1,1,1,1,1,1,1,1,1,1,10,14,14,1,1,1,
1985,3267,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,
1985,3267,1,1,1,1,1,1,1,1,1,1,1,2,30,1,1,1,Training Camp
1985,3267,1,1,1,1,1,1,1,1,1,1,1,2,27,1,1,1,
1985,3268,0,0,0,0,0,0,0,0,0,0,0,3,22,0,9,0,
1985,3268,1,1,1,1,1,1,1,1,1,1,1,3,20,1,9,1,Training Camp
1985,3268,1,1,1,1,1,1,1,1,1,1,1,3,18,1,9,1,
1985,3269,0,0,0,0,0,0,0,0,0,0,0,7,34,0,15,0,
1985,3269,1,1,1,1,1,1,1,1,1,1,1,7,33,1,15,1,Training Camp
1985,3269,1,1,1,1,1,1,1,1,1,1,1,7,30,1,15,1,
1985,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,8,
1985,3270,1,1,1,1,1,1,1,1,1,1,1,1,1,40,9,8,Training Camp
1985,3270,1,1,1,1,1,1,1,1,1,1,1,1,1,37,9,8,
1985,3272,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,
1985,3272,1,1,1,1,1,1,1,1,1,1,64,1,1,1,1,1,Training Camp
1985,3272,1,1,1,1,1,1,1,1,1,1,63,1,1,1,1,1,
1985,3277,0,0,0,0,0,0,0,0,0,0,0,11,57,0,6,0,
1985,3277,1,1,1,1,1,1,1,1,1,1,1,11,56,1,6,1,Training Camp
1985,3277,1,1,1,1,1,1,1,1,1,1,1,11,53,1,6,1,
1985,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,4,
1985,3279,1,1,1,1,1,1,1,1,1,1,1,1,1,41,9,4,Training Camp
1985,3279,1,1,1,1,1,1,1,1,1,1,1,1,1,38,9,4,
1985,3283,0,0,0,0,0,0,0,0,0,0,46,5,0,0,0,0,
1985,3283,1,1,1,1,1,1,1,1,1,1,46,5,1,1,1,1,Training Camp
1985,3283,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,1,
1985,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3284,1,65,35,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3285,1,1,1,77,18,1,1,1,1,1,1,1,1,1,1,1,
1985,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3286,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,
1985,3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3287,1,1,1,1,1,1,1,1,1,1,1,32,59,1,29,1,
1985,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3288,1,1,1,1,1,1,1,1,1,1,1,5,32,1,19,1,
1985,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3289,1,1,1,4,57,1,1,1,1,1,1,1,1,1,1,1,
1985,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3290,1,1,1,1,1,6,9,41,1,1,1,1,1,1,1,1,
1985,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3291,1,84,22,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3292,1,1,1,1,1,1,1,1,1,1,89,20,1,1,1,1,
1985,3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3293,1,53,11,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3294,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3295,1,41,16,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3296,1,1,1,1,1,7,24,58,1,1,1,1,1,1,1,1,
1985,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3297,1,1,1,96,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3298,1,1,1,69,2,1,1,1,1,1,1,1,1,1,1,1,
1985,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3299,1,1,1,1,1,1,1,1,1,1,53,1,1,1,1,1,
1985,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3300,1,25,11,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3301,1,1,1,1,1,1,1,1,1,1,23,69,16,1,1,1,
1985,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3302,1,1,1,1,1,1,1,1,1,1,1,1,15,1,77,20,
1985,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3303,1,1,1,1,1,1,1,1,1,1,96,12,1,1,1,1,
1985,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3304,1,1,1,1,1,1,1,1,1,1,1,7,97,1,3,1,
1985,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3305,1,1,1,1,1,57,4,4,1,1,1,1,1,1,1,1,
1985,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3306,1,1,1,1,1,43,11,1,1,1,1,1,1,1,1,1,
1985,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3307,1,1,1,1,1,1,1,1,1,1,1,5,62,1,6,1,
1985,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3308,1,1,1,1,1,1,1,1,1,1,1,1,91,1,1,1,
1985,3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3309,1,36,7,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3310,1,1,1,23,13,1,1,1,1,1,1,1,1,1,1,1,
1985,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3311,1,1,1,1,1,1,1,1,1,1,1,1,1,61,13,12,
1985,3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3312,1,1,1,1,1,52,12,1,1,1,1,1,1,1,1,1,
1985,3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3313,1,1,1,100,21,1,1,1,1,1,1,1,1,1,1,1,
1985,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3314,1,1,1,1,1,14,14,82,1,1,1,1,1,1,1,1,
1985,3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3315,1,1,1,1,1,37,27,18,1,1,1,1,1,1,1,1,
1985,3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3316,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,65,
1985,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3317,1,1,1,9,40,1,1,1,1,1,1,1,1,1,1,1,
1985,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3318,1,1,1,79,4,1,1,1,1,1,1,1,1,1,1,1,
1985,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3319,1,22,71,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3320,1,73,6,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3321,1,1,1,1,1,15,5,3,1,1,1,1,1,1,1,1,
1985,3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3322,1,1,1,12,24,1,1,1,1,1,1,1,1,1,1,1,
1985,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3323,1,72,21,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3324,1,1,1,1,1,1,1,1,1,1,1,18,65,1,7,1,
1985,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3325,1,1,1,1,1,1,1,1,1,1,71,16,1,1,1,1,
1985,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3326,1,1,1,64,15,1,1,1,1,1,1,1,1,1,1,1,
1985,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3327,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3328,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3329,1,1,1,79,12,1,1,1,1,1,1,1,1,1,1,1,
1985,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3330,1,40,18,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3331,1,1,1,1,1,1,1,1,1,1,3,86,5,1,1,1,
1985,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3332,1,64,10,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3333,1,1,1,1,1,93,2,10,1,1,1,1,1,1,1,1,
1985,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3334,1,1,1,1,1,1,1,1,1,1,1,25,74,1,5,1,
1985,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3335,1,1,1,48,15,1,1,1,1,1,1,1,1,1,1,1,
1985,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3336,1,1,1,1,1,1,1,1,1,1,1,1,1,81,9,9,
1985,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3337,1,1,1,1,1,1,1,1,1,1,1,1,8,1,79,19,
1985,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3338,1,1,1,76,4,1,1,1,1,1,1,1,1,1,1,1,
1985,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3339,1,1,1,52,19,1,1,1,1,1,1,1,1,1,1,1,
1985,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3340,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,81,
1985,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3341,1,1,1,55,13,1,1,1,1,1,1,1,1,1,1,1,
1985,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3342,1,1,1,1,1,1,1,1,1,1,41,15,1,1,1,1,
1985,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,
1985,3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3344,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,16,
1985,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3345,1,1,1,91,37,1,1,1,1,1,1,1,1,1,1,1,
1985,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3346,1,1,1,2,25,1,1,1,1,1,1,1,1,1,1,1,
1985,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3347,1,1,1,1,1,1,1,1,1,1,16,31,23,1,1,1,
1985,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3348,1,1,1,1,1,1,1,1,1,1,19,51,28,1,1,1,
1985,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3349,1,1,1,82,13,1,1,1,1,1,1,1,1,1,1,1,
1985,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3350,1,1,1,1,1,1,1,1,1,1,1,1,93,1,6,1,
1985,3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3351,1,1,1,1,1,1,1,1,1,1,1,1,40,1,5,1,
1985,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3352,1,1,1,1,1,1,1,1,1,1,10,19,15,1,1,1,
1985,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3353,1,1,1,1,1,1,1,1,1,1,1,1,13,1,13,7,
1985,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3354,1,1,1,1,1,17,30,28,1,1,1,1,1,1,1,1,
1985,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3355,1,1,1,43,12,1,1,1,1,1,1,1,1,1,1,1,
1985,3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3356,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3357,1,1,1,1,1,1,1,1,1,1,90,7,1,1,1,1,
1985,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3358,1,1,1,1,1,31,15,12,1,1,1,1,1,1,1,1,
1985,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3359,1,1,1,33,8,1,1,1,1,1,1,1,1,1,1,1,
1985,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3360,1,1,1,1,1,1,1,1,1,1,57,4,1,1,1,1,
1985,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3361,1,1,1,1,1,1,1,1,1,1,1,4,58,1,10,1,
1985,3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3362,1,1,1,1,1,1,1,1,1,1,48,1,1,1,1,1,
1985,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3363,1,1,1,1,1,1,1,1,1,1,46,1,1,1,1,1,
1985,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3364,1,1,1,1,1,1,1,1,1,1,12,45,15,1,1,1,
1985,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3365,1,1,1,4,80,1,1,1,1,1,1,1,1,1,1,1,
1985,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3366,1,1,1,1,1,70,18,20,1,1,1,1,1,1,1,1,
1985,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3367,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3368,1,1,1,47,9,1,1,1,1,1,1,1,1,1,1,1,
1985,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3369,1,1,1,1,1,1,1,1,1,1,1,30,77,1,38,1,
1985,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3370,1,1,1,1,1,1,1,1,1,1,1,7,21,1,5,1,
1985,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3371,1,1,1,1,1,1,1,1,1,1,1,13,24,1,6,1,
1985,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3372,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3373,1,1,1,4,76,1,1,1,1,1,1,1,1,1,1,1,
1985,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3374,1,1,1,1,1,1,1,1,1,1,1,1,1,16,26,74,
1985,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3375,1,1,1,1,1,1,1,1,1,1,1,1,1,44,9,5,
1985,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3376,1,1,1,1,1,1,1,1,1,1,78,8,1,1,1,1,
1985,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3377,1,1,1,1,1,1,1,1,1,1,27,11,1,1,1,1,
1985,3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3378,1,1,1,18,85,1,1,1,1,1,1,1,1,1,1,1,
1985,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3379,1,1,1,81,18,1,1,1,1,1,1,1,1,1,1,1,
1985,3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3380,1,1,1,1,1,1,1,1,1,1,1,7,42,1,8,1,
1985,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3381,1,1,1,1,1,1,1,1,1,1,1,1,1,39,7,7,
1985,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3382,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3383,1,1,1,1,1,1,1,1,1,1,95,2,1,1,1,1,
1985,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3384,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,25,
1985,3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3385,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3386,1,1,1,1,1,64,7,14,1,1,1,1,1,1,1,1,
1985,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3387,1,1,1,1,1,40,17,5,1,1,1,1,1,1,1,1,
1985,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3388,1,1,1,63,6,1,1,1,1,1,1,1,1,1,1,1,
1985,3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3389,1,1,1,1,1,1,1,1,1,1,1,1,1,56,15,2,
1985,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3390,1,98,21,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3391,1,1,1,14,82,1,1,1,1,1,1,1,1,1,1,1,
1985,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3392,1,1,1,1,1,1,1,1,1,1,1,87,10,1,1,1,
1985,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3393,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3394,1,1,1,1,1,1,1,1,1,1,1,11,83,1,7,1,
1985,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3395,1,20,7,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3396,1,1,1,1,1,1,1,1,1,1,1,1,1,97,3,3,
1985,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3397,1,1,1,4,61,1,1,1,1,1,1,1,1,1,1,1,
1985,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3398,1,1,1,1,1,6,68,8,1,1,1,1,1,1,1,1,
1985,3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3399,1,60,10,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3400,1,1,1,1,1,1,1,1,1,1,1,1,14,1,61,15,
1985,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3401,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3402,1,1,1,1,1,1,60,4,1,1,1,1,1,1,1,1,
1985,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,3403,1,1,1,1,1,1,1,1,68,1,1,1,1,1,1,1,
1985,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
